,辆格内靛,辆格疙,朝楼,辆啊
0,A140710,KODEX 款价,20210812,6865
1,A140710,KODEX 款价,20210811,6820
2,A140710,KODEX 款价,20210810,6760
3,A140710,KODEX 款价,20210809,6835
4,A140710,KODEX 款价,20210806,6905
5,A140710,KODEX 款价,20210805,6900
6,A140710,KODEX 款价,20210804,6910
7,A140710,KODEX 款价,20210803,6685
8,A140710,KODEX 款价,20210802,6775
9,A140710,KODEX 款价,20210730,6855
10,A140710,KODEX 款价,20210729,6990
11,A140710,KODEX 款价,20210728,7035
12,A140710,KODEX 款价,20210727,7065
13,A140710,KODEX 款价,20210726,6985
14,A140710,KODEX 款价,20210723,7040
15,A140710,KODEX 款价,20210722,7050
16,A140710,KODEX 款价,20210721,6960
17,A140710,KODEX 款价,20210720,6980
18,A140710,KODEX 款价,20210719,7120
19,A140710,KODEX 款价,20210716,7205
20,A140710,KODEX 款价,20210715,7150
21,A140710,KODEX 款价,20210714,7065
22,A140710,KODEX 款价,20210713,7170
23,A140710,KODEX 款价,20210712,7160
24,A140710,KODEX 款价,20210709,7150
25,A140710,KODEX 款价,20210708,7285
26,A140710,KODEX 款价,20210707,7465
27,A140710,KODEX 款价,20210706,7515
28,A140710,KODEX 款价,20210705,7535
29,A140710,KODEX 款价,20210702,7290
30,A140710,KODEX 款价,20210701,7305
31,A140710,KODEX 款价,20210630,7325
32,A140710,KODEX 款价,20210629,7315
33,A140710,KODEX 款价,20210628,7360
34,A140710,KODEX 款价,20210625,7305
35,A140710,KODEX 款价,20210624,7140
36,A140710,KODEX 款价,20210623,7220
37,A140710,KODEX 款价,20210622,7255
38,A140710,KODEX 款价,20210621,7255
39,A140710,KODEX 款价,20210618,7395
40,A140710,KODEX 款价,20210617,7485
41,A140710,KODEX 款价,20210616,7470
42,A140710,KODEX 款价,20210615,7345
43,A140710,KODEX 款价,20210614,7425
44,A140710,KODEX 款价,20210611,7445
45,A140710,KODEX 款价,20210610,7315
46,A140710,KODEX 款价,20210609,7280
47,A140710,KODEX 款价,20210608,7315
48,A140710,KODEX 款价,20210607,7120
49,A140710,KODEX 款价,20210604,7290
50,A140710,KODEX 款价,20210603,7440
51,A140710,KODEX 款价,20210602,7435
52,A140710,KODEX 款价,20210601,7280
53,A140710,KODEX 款价,20210531,7300
54,A140710,KODEX 款价,20210528,7385
55,A140710,KODEX 款价,20210527,7415
56,A140710,KODEX 款价,20210526,7350
57,A140710,KODEX 款价,20210525,7295
58,A140710,KODEX 款价,20210524,7065
59,A140710,KODEX 款价,20210521,7035
60,A140710,KODEX 款价,20210520,7110
61,A140710,KODEX 款价,20210518,6950
62,A140710,KODEX 款价,20210517,6940
63,A140710,KODEX 款价,20210514,6915
64,A140710,KODEX 款价,20210513,6995
65,A140710,KODEX 款价,20210512,7195
66,A140710,KODEX 款价,20210511,7110
67,A140710,KODEX 款价,20210510,7080
68,A140710,KODEX 款价,20210507,6850
69,A140710,KODEX 款价,20210506,6715
70,A140710,KODEX 款价,20210504,6385
71,A140710,KODEX 款价,20210503,6435
72,A140710,KODEX 款价,20210430,6625
73,A140710,KODEX 款价,20210429,6605
74,A140710,KODEX 款价,20210428,6640
75,A140710,KODEX 款价,20210427,6540
76,A140710,KODEX 款价,20210426,6510
77,A140710,KODEX 款价,20210423,6235
78,A140710,KODEX 款价,20210422,6285
79,A140710,KODEX 款价,20210421,6180
80,A140710,KODEX 款价,20210420,6275
81,A140710,KODEX 款价,20210419,6200
82,A140710,KODEX 款价,20210416,6090
83,A140710,KODEX 款价,20210415,5971
84,A140710,KODEX 款价,20210414,6000
85,A140710,KODEX 款价,20210413,5990
86,A140710,KODEX 款价,20210412,5976
87,A140710,KODEX 款价,20210409,5980
88,A140710,KODEX 款价,20210408,6050
89,A140710,KODEX 款价,20210407,6070
90,A140710,KODEX 款价,20210406,6045
91,A140710,KODEX 款价,20210405,6030
92,A140710,KODEX 款价,20210402,6055
93,A140710,KODEX 款价,20210401,6025
94,A140710,KODEX 款价,20210331,6125
95,A140710,KODEX 款价,20210330,6120
96,A140710,KODEX 款价,20210329,6240
97,A140710,KODEX 款价,20210326,6595
98,A140710,KODEX 款价,20210325,6120
99,A140710,KODEX 款价,20210324,6080
100,A140710,KODEX 款价,20210323,6095
101,A140710,KODEX 款价,20210322,6070
102,A140710,KODEX 款价,20210319,5921
103,A140710,KODEX 款价,20210318,5891
104,A140710,KODEX 款价,20210317,5806
105,A140710,KODEX 款价,20210316,5781
106,A140710,KODEX 款价,20210315,5681
107,A140710,KODEX 款价,20210312,5666
108,A140710,KODEX 款价,20210311,5581
109,A140710,KODEX 款价,20210310,5566
110,A140710,KODEX 款价,20210309,5426
111,A140710,KODEX 款价,20210308,5616
112,A140710,KODEX 款价,20210305,5641
113,A140710,KODEX 款价,20210304,5531
114,A140710,KODEX 款价,20210303,5546
115,A140710,KODEX 款价,20210302,5356
116,A140710,KODEX 款价,20210226,5411
117,A140710,KODEX 款价,20210225,5446
118,A140710,KODEX 款价,20210224,5297
119,A140710,KODEX 款价,20210223,5366
120,A140710,KODEX 款价,20210222,5371
121,A140710,KODEX 款价,20210219,5282
122,A140710,KODEX 款价,20210218,5232
123,A140710,KODEX 款价,20210217,5252
124,A140710,KODEX 款价,20210216,5292
125,A140710,KODEX 款价,20210215,5351
126,A140710,KODEX 款价,20210210,5307
127,A140710,KODEX 款价,20210209,5277
128,A140710,KODEX 款价,20210208,5341
129,A140710,KODEX 款价,20210205,5321
130,A140710,KODEX 款价,20210204,5336
131,A140710,KODEX 款价,20210203,5297
132,A140710,KODEX 款价,20210202,5192
133,A140710,KODEX 款价,20210201,5142
134,A140710,KODEX 款价,20210129,4992
135,A140710,KODEX 款价,20210128,5157
136,A140710,KODEX 款价,20210127,5302
137,A140710,KODEX 款价,20210126,5346
138,A140710,KODEX 款价,20210125,5456
139,A140710,KODEX 款价,20210122,5207
140,A140710,KODEX 款价,20210121,5202
141,A140710,KODEX 款价,20210120,4967
142,A140710,KODEX 款价,20210119,4962
143,A140710,KODEX 款价,20210118,4782
144,A140710,KODEX 款价,20210115,5022
145,A140710,KODEX 款价,20210114,5102
146,A140710,KODEX 款价,20210113,5012
147,A140710,KODEX 款价,20210112,4922
148,A140710,KODEX 款价,20210111,4987
149,A140710,KODEX 款价,20210108,5027
150,A140710,KODEX 款价,20210107,5072
151,A140710,KODEX 款价,20210106,4952
152,A140710,KODEX 款价,20210105,5087
153,A140710,KODEX 款价,20210104,4967
154,A140710,KODEX 款价,20201230,4722
155,A140710,KODEX 款价,20201229,4628
156,A140710,KODEX 款价,20201228,4503
157,A140710,KODEX 款价,20201224,4543
158,A140710,KODEX 款价,20201223,4513
159,A140710,KODEX 款价,20201222,4498
160,A140710,KODEX 款价,20201221,4598
161,A140710,KODEX 款价,20201218,4623
162,A140710,KODEX 款价,20201217,4633
163,A140710,KODEX 款价,20201216,4628
164,A140710,KODEX 款价,20201215,4628
165,A140710,KODEX 款价,20201214,4623
166,A140710,KODEX 款价,20201211,4747
167,A140710,KODEX 款价,20201210,4732
168,A140710,KODEX 款价,20201209,4623
169,A140710,KODEX 款价,20201208,4583
170,A140710,KODEX 款价,20201207,4543
171,A140710,KODEX 款价,20201204,4583
172,A140710,KODEX 款价,20201203,4623
173,A140710,KODEX 款价,20201202,4618
174,A140710,KODEX 款价,20201201,4702
175,A140710,KODEX 款价,20201130,4628
176,A140710,KODEX 款价,20201127,4598
177,A140710,KODEX 款价,20201126,4588
178,A140710,KODEX 款价,20201125,4608
179,A140710,KODEX 款价,20201124,4657
180,A140710,KODEX 款价,20201123,4672
181,A140710,KODEX 款价,20201120,4533
182,A140710,KODEX 款价,20201119,4518
183,A140710,KODEX 款价,20201118,4618
184,A140710,KODEX 款价,20201117,4633
185,A140710,KODEX 款价,20201116,4852
186,A140710,KODEX 款价,20201113,4692
187,A140710,KODEX 款价,20201112,4772
188,A140710,KODEX 款价,20201111,4667
189,A140710,KODEX 款价,20201110,4553
190,A140710,KODEX 款价,20201109,4363
191,A140710,KODEX 款价,20201106,4038
192,A140710,KODEX 款价,20201105,4068
193,A140710,KODEX 款价,20201104,3929
194,A140710,KODEX 款价,20201103,3959
195,A140710,KODEX 款价,20201102,3934
196,A140710,KODEX 款价,20201030,3834
197,A140710,KODEX 款价,20201029,3964
198,A140710,KODEX 款价,20201028,4008
199,A140710,KODEX 款价,20201027,3964
200,A140710,KODEX 款价,20201026,4013
201,A140710,KODEX 款价,20201023,4018
202,A140710,KODEX 款价,20201022,3984
203,A140710,KODEX 款价,20201021,4053
204,A140710,KODEX 款价,20201020,3993
205,A140710,KODEX 款价,20201019,3864
206,A140710,KODEX 款价,20201016,3899
207,A140710,KODEX 款价,20201015,3894
208,A140710,KODEX 款价,20201014,3819
209,A140710,KODEX 款价,20201013,3844
210,A140710,KODEX 款价,20201012,3779
211,A140710,KODEX 款价,20201008,3729
212,A140710,KODEX 款价,20201007,3669
213,A140710,KODEX 款价,20201006,3644
214,A140710,KODEX 款价,20201005,3634
215,A140710,KODEX 款价,20200929,3544
216,A140710,KODEX 款价,20200928,3504
217,A140710,KODEX 款价,20200925,3429
218,A140710,KODEX 款价,20200924,3409
219,A140710,KODEX 款价,20200923,3484
220,A140710,KODEX 款价,20200922,3479
221,A140710,KODEX 款价,20200921,3609
222,A140710,KODEX 款价,20200918,3669
223,A140710,KODEX 款价,20200917,3649
224,A140710,KODEX 款价,20200916,3664
225,A140710,KODEX 款价,20200915,3614
226,A140710,KODEX 款价,20200914,3564
227,A140710,KODEX 款价,20200911,3489
228,A140710,KODEX 款价,20200910,3479
229,A140710,KODEX 款价,20200909,3419
230,A140710,KODEX 款价,20200908,3389
231,A140710,KODEX 款价,20200907,3409
232,A140710,KODEX 款价,20200904,3419
233,A140710,KODEX 款价,20200903,3469
234,A140710,KODEX 款价,20200902,3464
235,A140710,KODEX 款价,20200901,3419
236,A140710,KODEX 款价,20200831,3384
237,A140710,KODEX 款价,20200828,3349
238,A140710,KODEX 款价,20200827,3230
239,A140710,KODEX 款价,20200826,3280
240,A140710,KODEX 款价,20200825,3290
241,A140710,KODEX 款价,20200824,3210
242,A140710,KODEX 款价,20200821,3200
243,A140710,KODEX 款价,20200820,3180
244,A140710,KODEX 款价,20200819,3329
245,A140710,KODEX 款价,20200818,3280
246,A140710,KODEX 款价,20200814,3504
247,A140710,KODEX 款价,20200813,3469
248,A140710,KODEX 款价,20200812,3484
249,A140710,KODEX 款价,20200811,3509
250,A140710,KODEX 款价,20200810,3459
251,A140710,KODEX 款价,20200807,3424
252,A140710,KODEX 款价,20200806,3349
253,A140710,KODEX 款价,20200805,3240
254,A140710,KODEX 款价,20200804,3250
255,A140710,KODEX 款价,20200803,3215
256,A140710,KODEX 款价,20200731,3250
257,A140710,KODEX 款价,20200730,3265
258,A140710,KODEX 款价,20200729,3260
259,A140710,KODEX 款价,20200728,3245
260,A140710,KODEX 款价,20200727,3200
261,A140710,KODEX 款价,20200724,3250
262,A140710,KODEX 款价,20200723,3280
263,A140710,KODEX 款价,20200722,3339
264,A140710,KODEX 款价,20200721,3409
265,A140710,KODEX 款价,20200720,3344
266,A140710,KODEX 款价,20200717,3285
267,A140710,KODEX 款价,20200716,3285
268,A140710,KODEX 款价,20200715,3250
269,A140710,KODEX 款价,20200714,3195
270,A140710,KODEX 款价,20200713,3185
271,A140710,KODEX 款价,20200710,3125
272,A140710,KODEX 款价,20200709,3190
273,A140710,KODEX 款价,20200708,3190
274,A140710,KODEX 款价,20200707,3205
275,A140710,KODEX 款价,20200706,3215
276,A140710,KODEX 款价,20200703,3180
277,A140710,KODEX 款价,20200702,3155
278,A140710,KODEX 款价,20200701,3100
279,A140710,KODEX 款价,20200630,3065
280,A140710,KODEX 款价,20200629,3130
281,A140710,KODEX 款价,20200626,3160
282,A140710,KODEX 款价,20200625,3085
283,A140710,KODEX 款价,20200624,3185
284,A140710,KODEX 款价,20200623,3165
285,A140710,KODEX 款价,20200622,3190
286,A140710,KODEX 款价,20200619,3230
287,A140710,KODEX 款价,20200618,3230
288,A140710,KODEX 款价,20200617,3215
289,A140710,KODEX 款价,20200616,3275
290,A140710,KODEX 款价,20200615,3140
291,A140710,KODEX 款价,20200612,3329
292,A140710,KODEX 款价,20200611,3484
293,A140710,KODEX 款价,20200610,3444
294,A140710,KODEX 款价,20200609,3469
295,A140710,KODEX 款价,20200608,3484
296,A140710,KODEX 款价,20200605,3524
297,A140710,KODEX 款价,20200604,3409
298,A140710,KODEX 款价,20200603,3379
299,A140710,KODEX 款价,20200602,3315
300,A140710,KODEX 款价,20200601,3285
301,A140710,KODEX 款价,20200529,3235
302,A140710,KODEX 款价,20200528,3235
303,A140710,KODEX 款价,20200527,3240
304,A140710,KODEX 款价,20200526,3185
305,A140710,KODEX 款价,20200525,3055
306,A140710,KODEX 款价,20200522,3055
307,A140710,KODEX 款价,20200521,3045
308,A140710,KODEX 款价,20200520,3025
309,A140710,KODEX 款价,20200519,3030
310,A140710,KODEX 款价,20200518,2875
311,A140710,KODEX 款价,20200515,2865
312,A140710,KODEX 款价,20200514,2885
313,A140710,KODEX 款价,20200513,2885
314,A140710,KODEX 款价,20200512,2960
