,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
126,A017480,ป๏ว๖รถฐญ,20210210,4220
127,A017480,ป๏ว๖รถฐญ,20210209,4215
128,A017480,ป๏ว๖รถฐญ,20210208,4230
129,A017480,ป๏ว๖รถฐญ,20210205,4360
130,A017480,ป๏ว๖รถฐญ,20210204,4245
131,A017480,ป๏ว๖รถฐญ,20210203,4230
132,A017480,ป๏ว๖รถฐญ,20210202,4200
133,A017480,ป๏ว๖รถฐญ,20210201,4150
134,A017480,ป๏ว๖รถฐญ,20210129,4055
135,A017480,ป๏ว๖รถฐญ,20210128,4140
136,A017480,ป๏ว๖รถฐญ,20210127,4265
137,A017480,ป๏ว๖รถฐญ,20210126,4285
138,A017480,ป๏ว๖รถฐญ,20210125,4280
139,A017480,ป๏ว๖รถฐญ,20210122,4280
140,A017480,ป๏ว๖รถฐญ,20210121,4195
141,A017480,ป๏ว๖รถฐญ,20210120,4120
142,A017480,ป๏ว๖รถฐญ,20210119,4145
143,A017480,ป๏ว๖รถฐญ,20210118,4055
144,A017480,ป๏ว๖รถฐญ,20210115,4145
145,A017480,ป๏ว๖รถฐญ,20210114,4160
146,A017480,ป๏ว๖รถฐญ,20210113,4095
147,A017480,ป๏ว๖รถฐญ,20210112,4050
148,A017480,ป๏ว๖รถฐญ,20210111,4025
149,A017480,ป๏ว๖รถฐญ,20210108,4140
150,A017480,ป๏ว๖รถฐญ,20210107,4220
151,A017480,ป๏ว๖รถฐญ,20210106,4210
152,A017480,ป๏ว๖รถฐญ,20210105,4310
153,A017480,ป๏ว๖รถฐญ,20210104,4050
154,A017480,ป๏ว๖รถฐญ,20201230,4150
155,A017480,ป๏ว๖รถฐญ,20201229,4100
156,A017480,ป๏ว๖รถฐญ,20201228,4260
157,A017480,ป๏ว๖รถฐญ,20201224,4240
158,A017480,ป๏ว๖รถฐญ,20201223,4160
159,A017480,ป๏ว๖รถฐญ,20201222,4230
160,A017480,ป๏ว๖รถฐญ,20201221,4295
161,A017480,ป๏ว๖รถฐญ,20201218,4280
162,A017480,ป๏ว๖รถฐญ,20201217,4260
163,A017480,ป๏ว๖รถฐญ,20201216,4330
164,A017480,ป๏ว๖รถฐญ,20201215,4270
165,A017480,ป๏ว๖รถฐญ,20201214,4230
166,A017480,ป๏ว๖รถฐญ,20201211,4285
167,A017480,ป๏ว๖รถฐญ,20201210,4355
168,A017480,ป๏ว๖รถฐญ,20201209,4425
169,A017480,ป๏ว๖รถฐญ,20201208,4350
170,A017480,ป๏ว๖รถฐญ,20201207,4345
171,A017480,ป๏ว๖รถฐญ,20201204,4295
172,A017480,ป๏ว๖รถฐญ,20201203,4250
173,A017480,ป๏ว๖รถฐญ,20201202,4235
174,A017480,ป๏ว๖รถฐญ,20201201,4185
175,A017480,ป๏ว๖รถฐญ,20201130,4040
176,A017480,ป๏ว๖รถฐญ,20201127,4045
177,A017480,ป๏ว๖รถฐญ,20201126,4040
178,A017480,ป๏ว๖รถฐญ,20201125,4020
179,A017480,ป๏ว๖รถฐญ,20201124,4085
180,A017480,ป๏ว๖รถฐญ,20201123,4055
181,A017480,ป๏ว๖รถฐญ,20201120,3975
182,A017480,ป๏ว๖รถฐญ,20201119,3945
183,A017480,ป๏ว๖รถฐญ,20201118,3930
184,A017480,ป๏ว๖รถฐญ,20201117,3910
185,A017480,ป๏ว๖รถฐญ,20201116,3920
186,A017480,ป๏ว๖รถฐญ,20201113,3915
187,A017480,ป๏ว๖รถฐญ,20201112,3920
188,A017480,ป๏ว๖รถฐญ,20201111,3940
189,A017480,ป๏ว๖รถฐญ,20201110,3900
190,A017480,ป๏ว๖รถฐญ,20201109,3870
191,A017480,ป๏ว๖รถฐญ,20201106,3815
192,A017480,ป๏ว๖รถฐญ,20201105,3820
193,A017480,ป๏ว๖รถฐญ,20201104,3795
194,A017480,ป๏ว๖รถฐญ,20201103,3780
195,A017480,ป๏ว๖รถฐญ,20201102,3775
196,A017480,ป๏ว๖รถฐญ,20201030,3730
197,A017480,ป๏ว๖รถฐญ,20201029,3780
198,A017480,ป๏ว๖รถฐญ,20201028,3795
199,A017480,ป๏ว๖รถฐญ,20201027,3745
200,A017480,ป๏ว๖รถฐญ,20201026,3790
201,A017480,ป๏ว๖รถฐญ,20201023,3880
202,A017480,ป๏ว๖รถฐญ,20201022,3900
203,A017480,ป๏ว๖รถฐญ,20201021,3930
204,A017480,ป๏ว๖รถฐญ,20201020,3875
205,A017480,ป๏ว๖รถฐญ,20201019,3880
206,A017480,ป๏ว๖รถฐญ,20201016,3830
207,A017480,ป๏ว๖รถฐญ,20201015,3870
208,A017480,ป๏ว๖รถฐญ,20201014,3950
209,A017480,ป๏ว๖รถฐญ,20201013,3865
210,A017480,ป๏ว๖รถฐญ,20201012,3910
211,A017480,ป๏ว๖รถฐญ,20201008,3900
212,A017480,ป๏ว๖รถฐญ,20201007,3795
213,A017480,ป๏ว๖รถฐญ,20201006,3790
214,A017480,ป๏ว๖รถฐญ,20201005,3790
215,A017480,ป๏ว๖รถฐญ,20200929,3725
216,A017480,ป๏ว๖รถฐญ,20200928,3640
217,A017480,ป๏ว๖รถฐญ,20200925,3630
218,A017480,ป๏ว๖รถฐญ,20200924,3600
219,A017480,ป๏ว๖รถฐญ,20200923,3660
220,A017480,ป๏ว๖รถฐญ,20200922,3655
221,A017480,ป๏ว๖รถฐญ,20200921,3795
222,A017480,ป๏ว๖รถฐญ,20200918,3800
223,A017480,ป๏ว๖รถฐญ,20200917,3810
224,A017480,ป๏ว๖รถฐญ,20200916,3780
225,A017480,ป๏ว๖รถฐญ,20200915,3780
226,A017480,ป๏ว๖รถฐญ,20200914,3800
227,A017480,ป๏ว๖รถฐญ,20200911,3795
228,A017480,ป๏ว๖รถฐญ,20200910,3695
229,A017480,ป๏ว๖รถฐญ,20200909,3700
230,A017480,ป๏ว๖รถฐญ,20200908,3685
231,A017480,ป๏ว๖รถฐญ,20200907,3700
232,A017480,ป๏ว๖รถฐญ,20200904,3605
233,A017480,ป๏ว๖รถฐญ,20200903,3665
234,A017480,ป๏ว๖รถฐญ,20200902,3755
235,A017480,ป๏ว๖รถฐญ,20200901,3600
236,A017480,ป๏ว๖รถฐญ,20200831,3590
237,A017480,ป๏ว๖รถฐญ,20200828,3535
238,A017480,ป๏ว๖รถฐญ,20200827,3520
239,A017480,ป๏ว๖รถฐญ,20200826,3635
240,A017480,ป๏ว๖รถฐญ,20200825,3555
241,A017480,ป๏ว๖รถฐญ,20200824,3480
242,A017480,ป๏ว๖รถฐญ,20200821,3450
243,A017480,ป๏ว๖รถฐญ,20200820,3450
244,A017480,ป๏ว๖รถฐญ,20200819,3540
245,A017480,ป๏ว๖รถฐญ,20200818,3500
246,A017480,ป๏ว๖รถฐญ,20200814,3690
247,A017480,ป๏ว๖รถฐญ,20200813,3740
248,A017480,ป๏ว๖รถฐญ,20200812,3740
249,A017480,ป๏ว๖รถฐญ,20200811,3760
250,A017480,ป๏ว๖รถฐญ,20200810,3650
251,A017480,ป๏ว๖รถฐญ,20200807,3605
252,A017480,ป๏ว๖รถฐญ,20200806,3645
253,A017480,ป๏ว๖รถฐญ,20200805,3650
254,A017480,ป๏ว๖รถฐญ,20200804,3645
255,A017480,ป๏ว๖รถฐญ,20200803,3600
256,A017480,ป๏ว๖รถฐญ,20200731,3630
257,A017480,ป๏ว๖รถฐญ,20200730,3650
258,A017480,ป๏ว๖รถฐญ,20200729,3575
259,A017480,ป๏ว๖รถฐญ,20200728,3630
260,A017480,ป๏ว๖รถฐญ,20200727,3660
261,A017480,ป๏ว๖รถฐญ,20200724,3655
262,A017480,ป๏ว๖รถฐญ,20200723,3690
263,A017480,ป๏ว๖รถฐญ,20200722,3740
264,A017480,ป๏ว๖รถฐญ,20200721,3730
265,A017480,ป๏ว๖รถฐญ,20200720,3730
266,A017480,ป๏ว๖รถฐญ,20200717,3770
267,A017480,ป๏ว๖รถฐญ,20200716,3625
268,A017480,ป๏ว๖รถฐญ,20200715,3680
269,A017480,ป๏ว๖รถฐญ,20200714,3570
270,A017480,ป๏ว๖รถฐญ,20200713,3445
271,A017480,ป๏ว๖รถฐญ,20200710,3430
272,A017480,ป๏ว๖รถฐญ,20200709,3475
273,A017480,ป๏ว๖รถฐญ,20200708,3495
274,A017480,ป๏ว๖รถฐญ,20200707,3460
275,A017480,ป๏ว๖รถฐญ,20200706,3470
276,A017480,ป๏ว๖รถฐญ,20200703,3395
277,A017480,ป๏ว๖รถฐญ,20200702,3365
278,A017480,ป๏ว๖รถฐญ,20200701,3310
279,A017480,ป๏ว๖รถฐญ,20200630,3370
280,A017480,ป๏ว๖รถฐญ,20200629,3385
281,A017480,ป๏ว๖รถฐญ,20200626,3425
282,A017480,ป๏ว๖รถฐญ,20200625,3400
283,A017480,ป๏ว๖รถฐญ,20200624,3475
284,A017480,ป๏ว๖รถฐญ,20200623,3470
285,A017480,ป๏ว๖รถฐญ,20200622,3515
286,A017480,ป๏ว๖รถฐญ,20200619,3525
287,A017480,ป๏ว๖รถฐญ,20200618,3570
288,A017480,ป๏ว๖รถฐญ,20200617,3530
289,A017480,ป๏ว๖รถฐญ,20200616,3550
290,A017480,ป๏ว๖รถฐญ,20200615,3440
291,A017480,ป๏ว๖รถฐญ,20200612,3575
292,A017480,ป๏ว๖รถฐญ,20200611,3665
293,A017480,ป๏ว๖รถฐญ,20200610,3680
294,A017480,ป๏ว๖รถฐญ,20200609,3730
295,A017480,ป๏ว๖รถฐญ,20200608,3760
296,A017480,ป๏ว๖รถฐญ,20200605,3695
297,A017480,ป๏ว๖รถฐญ,20200604,3615
298,A017480,ป๏ว๖รถฐญ,20200603,3750
299,A017480,ป๏ว๖รถฐญ,20200602,3620
300,A017480,ป๏ว๖รถฐญ,20200601,3595
301,A017480,ป๏ว๖รถฐญ,20200529,3570
302,A017480,ป๏ว๖รถฐญ,20200528,3560
303,A017480,ป๏ว๖รถฐญ,20200527,3690
304,A017480,ป๏ว๖รถฐญ,20200526,3780
305,A017480,ป๏ว๖รถฐญ,20200525,3330
306,A017480,ป๏ว๖รถฐญ,20200522,3315
307,A017480,ป๏ว๖รถฐญ,20200521,3340
308,A017480,ป๏ว๖รถฐญ,20200520,3300
309,A017480,ป๏ว๖รถฐญ,20200519,3255
310,A017480,ป๏ว๖รถฐญ,20200518,3200
311,A017480,ป๏ว๖รถฐญ,20200515,3210
312,A017480,ป๏ว๖รถฐญ,20200514,3200
313,A017480,ป๏ว๖รถฐญ,20200513,3290
314,A017480,ป๏ว๖รถฐญ,20200512,3280
315,A017480,ป๏ว๖รถฐญ,20200511,3410
316,A017480,ป๏ว๖รถฐญ,20200508,3495
317,A017480,ป๏ว๖รถฐญ,20200507,3455
318,A017480,ป๏ว๖รถฐญ,20200506,3415
319,A017480,ป๏ว๖รถฐญ,20200504,3405
320,A017480,ป๏ว๖รถฐญ,20200429,3405
321,A017480,ป๏ว๖รถฐญ,20200428,3410
322,A017480,ป๏ว๖รถฐญ,20200427,3415
323,A017480,ป๏ว๖รถฐญ,20200424,3375
324,A017480,ป๏ว๖รถฐญ,20200423,3435
325,A017480,ป๏ว๖รถฐญ,20200422,3405
326,A017480,ป๏ว๖รถฐญ,20200421,3440
327,A017480,ป๏ว๖รถฐญ,20200420,3520
328,A017480,ป๏ว๖รถฐญ,20200417,3350
329,A017480,ป๏ว๖รถฐญ,20200416,3350
330,A017480,ป๏ว๖รถฐญ,20200414,3325
331,A017480,ป๏ว๖รถฐญ,20200413,3080
332,A017480,ป๏ว๖รถฐญ,20200410,3200
333,A017480,ป๏ว๖รถฐญ,20200409,3220
334,A017480,ป๏ว๖รถฐญ,20200408,3150
335,A017480,ป๏ว๖รถฐญ,20200407,3075
336,A017480,ป๏ว๖รถฐญ,20200406,3030
337,A017480,ป๏ว๖รถฐญ,20200403,2980
338,A017480,ป๏ว๖รถฐญ,20200402,2970
339,A017480,ป๏ว๖รถฐญ,20200401,2965
340,A017480,ป๏ว๖รถฐญ,20200331,3040
341,A017480,ป๏ว๖รถฐญ,20200330,2920
342,A017480,ป๏ว๖รถฐญ,20200327,2900
343,A017480,ป๏ว๖รถฐญ,20200326,2870
344,A017480,ป๏ว๖รถฐญ,20200325,2840
345,A017480,ป๏ว๖รถฐญ,20200324,2625
346,A017480,ป๏ว๖รถฐญ,20200323,2460
347,A017480,ป๏ว๖รถฐญ,20200320,2510
348,A017480,ป๏ว๖รถฐญ,20200319,2390
349,A017480,ป๏ว๖รถฐญ,20200318,2750
350,A017480,ป๏ว๖รถฐญ,20200317,2660
351,A017480,ป๏ว๖รถฐญ,20200316,2710
352,A017480,ป๏ว๖รถฐญ,20200313,2865
353,A017480,ป๏ว๖รถฐญ,20200312,3155
354,A017480,ป๏ว๖รถฐญ,20200311,3375
355,A017480,ป๏ว๖รถฐญ,20200310,3450
356,A017480,ป๏ว๖รถฐญ,20200309,3535
357,A017480,ป๏ว๖รถฐญ,20200306,3640
358,A017480,ป๏ว๖รถฐญ,20200305,3650
359,A017480,ป๏ว๖รถฐญ,20200304,3630
360,A017480,ป๏ว๖รถฐญ,20200303,3630
361,A017480,ป๏ว๖รถฐญ,20200302,3595
362,A017480,ป๏ว๖รถฐญ,20200228,3600
363,A017480,ป๏ว๖รถฐญ,20200227,3675
364,A017480,ป๏ว๖รถฐญ,20200226,3655
