,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A238490,Èû½º,20210812,11050
1,A238490,Èû½º,20210811,11200
2,A238490,Èû½º,20210810,11250
3,A238490,Èû½º,20210809,11350
4,A238490,Èû½º,20210806,11100
5,A238490,Èû½º,20210805,11200
6,A238490,Èû½º,20210804,11150
7,A238490,Èû½º,20210803,11150
8,A238490,Èû½º,20210802,11150
9,A238490,Èû½º,20210730,11050
10,A238490,Èû½º,20210729,11100
11,A238490,Èû½º,20210728,11150
12,A238490,Èû½º,20210727,11300
13,A238490,Èû½º,20210726,11300
14,A238490,Èû½º,20210723,11500
15,A238490,Èû½º,20210722,11700
16,A238490,Èû½º,20210721,11800
17,A238490,Èû½º,20210720,11300
18,A238490,Èû½º,20210719,11300
19,A238490,Èû½º,20210716,11300
20,A238490,Èû½º,20210715,11450
21,A238490,Èû½º,20210714,11350
22,A238490,Èû½º,20210713,11400
23,A238490,Èû½º,20210712,11100
24,A238490,Èû½º,20210709,10950
25,A238490,Èû½º,20210708,11150
26,A238490,Èû½º,20210707,11350
27,A238490,Èû½º,20210706,11450
28,A238490,Èû½º,20210705,11450
29,A238490,Èû½º,20210702,11500
30,A238490,Èû½º,20210701,11550
31,A238490,Èû½º,20210630,11750
32,A238490,Èû½º,20210629,11800
33,A238490,Èû½º,20210628,11750
34,A238490,Èû½º,20210625,11850
35,A238490,Èû½º,20210624,11950
36,A238490,Èû½º,20210623,11800
37,A238490,Èû½º,20210622,11800
38,A238490,Èû½º,20210621,11850
39,A238490,Èû½º,20210618,11400
40,A238490,Èû½º,20210617,11300
41,A238490,Èû½º,20210616,11450
42,A238490,Èû½º,20210615,11600
43,A238490,Èû½º,20210614,11500
44,A238490,Èû½º,20210611,11350
45,A238490,Èû½º,20210610,11400
46,A238490,Èû½º,20210609,11300
47,A238490,Èû½º,20210608,11500
48,A238490,Èû½º,20210607,11750
49,A238490,Èû½º,20210604,11750
50,A238490,Èû½º,20210603,11550
51,A238490,Èû½º,20210602,11400
52,A238490,Èû½º,20210601,11500
53,A238490,Èû½º,20210531,11550
54,A238490,Èû½º,20210528,11150
55,A238490,Èû½º,20210527,11000
56,A238490,Èû½º,20210526,11000
57,A238490,Èû½º,20210525,10950
58,A238490,Èû½º,20210524,10850
59,A238490,Èû½º,20210521,10950
60,A238490,Èû½º,20210520,10750
61,A238490,Èû½º,20210518,10800
62,A238490,Èû½º,20210517,10650
63,A238490,Èû½º,20210514,11050
64,A238490,Èû½º,20210513,12300
65,A238490,Èû½º,20210512,12550
66,A238490,Èû½º,20210511,12800
67,A238490,Èû½º,20210510,13250
68,A238490,Èû½º,20210507,13250
69,A238490,Èû½º,20210506,13100
70,A238490,Èû½º,20210504,13050
71,A238490,Èû½º,20210503,12800
72,A238490,Èû½º,20210430,13150
73,A238490,Èû½º,20210429,13400
74,A238490,Èû½º,20210428,13450
75,A238490,Èû½º,20210427,14050
76,A238490,Èû½º,20210426,14100
77,A238490,Èû½º,20210423,14000
78,A238490,Èû½º,20210422,13950
79,A238490,Èû½º,20210421,13900
80,A238490,Èû½º,20210420,14250
81,A238490,Èû½º,20210419,14100
82,A238490,Èû½º,20210416,14000
83,A238490,Èû½º,20210415,13900
84,A238490,Èû½º,20210414,14200
85,A238490,Èû½º,20210413,13700
86,A238490,Èû½º,20210412,13600
87,A238490,Èû½º,20210409,13800
88,A238490,Èû½º,20210408,13750
89,A238490,Èû½º,20210407,13950
90,A238490,Èû½º,20210406,13650
91,A238490,Èû½º,20210405,13700
92,A238490,Èû½º,20210402,13500
93,A238490,Èû½º,20210401,13400
94,A238490,Èû½º,20210331,13100
95,A238490,Èû½º,20210330,13300
96,A238490,Èû½º,20210329,13300
97,A238490,Èû½º,20210326,13450
98,A238490,Èû½º,20210325,13600
99,A238490,Èû½º,20210324,13400
100,A238490,Èû½º,20210323,13000
101,A238490,Èû½º,20210322,13450
102,A238490,Èû½º,20210319,13400
103,A238490,Èû½º,20210318,13450
104,A238490,Èû½º,20210317,13350
105,A238490,Èû½º,20210316,13500
106,A238490,Èû½º,20210315,13150
107,A238490,Èû½º,20210312,13250
108,A238490,Èû½º,20210311,13050
109,A238490,Èû½º,20210310,12800
110,A238490,Èû½º,20210309,12900
111,A238490,Èû½º,20210308,13350
112,A238490,Èû½º,20210305,13700
