,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
61,A900340,ю╝ютг╙╣Е,20210518,1375
62,A900340,ю╝ютг╙╣Е,20210517,1360
63,A900340,ю╝ютг╙╣Е,20210514,1335
64,A900340,ю╝ютг╙╣Е,20210513,1325
65,A900340,ю╝ютг╙╣Е,20210512,1320
66,A900340,ю╝ютг╙╣Е,20210511,1335
67,A900340,ю╝ютг╙╣Е,20210510,1340
68,A900340,ю╝ютг╙╣Е,20210507,1345
69,A900340,ю╝ютг╙╣Е,20210506,1340
70,A900340,ю╝ютг╙╣Е,20210504,1310
71,A900340,ю╝ютг╙╣Е,20210503,1320
72,A900340,ю╝ютг╙╣Е,20210430,1335
73,A900340,ю╝ютг╙╣Е,20210429,1340
74,A900340,ю╝ютг╙╣Е,20210428,1330
75,A900340,ю╝ютг╙╣Е,20210427,1340
76,A900340,ю╝ютг╙╣Е,20210426,1340
77,A900340,ю╝ютг╙╣Е,20210423,1335
78,A900340,ю╝ютг╙╣Е,20210422,1350
79,A900340,ю╝ютг╙╣Е,20210421,1355
80,A900340,ю╝ютг╙╣Е,20210420,1350
81,A900340,ю╝ютг╙╣Е,20210419,1315
82,A900340,ю╝ютг╙╣Е,20210416,1350
83,A900340,ю╝ютг╙╣Е,20210415,1360
84,A900340,ю╝ютг╙╣Е,20210414,1365
85,A900340,ю╝ютг╙╣Е,20210413,1350
86,A900340,ю╝ютг╙╣Е,20210412,1335
87,A900340,ю╝ютг╙╣Е,20210409,1335
88,A900340,ю╝ютг╙╣Е,20210408,1320
89,A900340,ю╝ютг╙╣Е,20210407,1310
90,A900340,ю╝ютг╙╣Е,20210406,1310
91,A900340,ю╝ютг╙╣Е,20210405,1310
92,A900340,ю╝ютг╙╣Е,20210402,1310
93,A900340,ю╝ютг╙╣Е,20210401,1310
94,A900340,ю╝ютг╙╣Е,20210331,1325
95,A900340,ю╝ютг╙╣Е,20210330,1330
96,A900340,ю╝ютг╙╣Е,20210329,1320
97,A900340,ю╝ютг╙╣Е,20210326,1320
98,A900340,ю╝ютг╙╣Е,20210325,1315
99,A900340,ю╝ютг╙╣Е,20210324,1335
100,A900340,ю╝ютг╙╣Е,20210323,1350
101,A900340,ю╝ютг╙╣Е,20210322,1350
102,A900340,ю╝ютг╙╣Е,20210319,1375
103,A900340,ю╝ютг╙╣Е,20210318,1380
104,A900340,ю╝ютг╙╣Е,20210317,1360
105,A900340,ю╝ютг╙╣Е,20210316,1350
106,A900340,ю╝ютг╙╣Е,20210315,1340
107,A900340,ю╝ютг╙╣Е,20210312,1350
108,A900340,ю╝ютг╙╣Е,20210311,1315
109,A900340,ю╝ютг╙╣Е,20210310,1300
110,A900340,ю╝ютг╙╣Е,20210309,1315
111,A900340,ю╝ютг╙╣Е,20210308,1320
112,A900340,ю╝ютг╙╣Е,20210305,1340
113,A900340,ю╝ютг╙╣Е,20210304,1335
114,A900340,ю╝ютг╙╣Е,20210303,1345
115,A900340,ю╝ютг╙╣Е,20210302,1330
116,A900340,ю╝ютг╙╣Е,20210226,1305
117,A900340,ю╝ютг╙╣Е,20210225,1340
118,A900340,ю╝ютг╙╣Е,20210224,1340
119,A900340,ю╝ютг╙╣Е,20210223,1410
120,A900340,ю╝ютг╙╣Е,20210222,1375
121,A900340,ю╝ютг╙╣Е,20210219,1380
122,A900340,ю╝ютг╙╣Е,20210218,1400
123,A900340,ю╝ютг╙╣Е,20210217,1385
124,A900340,ю╝ютг╙╣Е,20210216,1370
125,A900340,ю╝ютг╙╣Е,20210215,1365
126,A900340,ю╝ютг╙╣Е,20210210,1340
127,A900340,ю╝ютг╙╣Е,20210209,1330
128,A900340,ю╝ютг╙╣Е,20210208,1350
129,A900340,ю╝ютг╙╣Е,20210205,1365
130,A900340,ю╝ютг╙╣Е,20210204,1370
131,A900340,ю╝ютг╙╣Е,20210203,1375
132,A900340,ю╝ютг╙╣Е,20210202,1355
133,A900340,ю╝ютг╙╣Е,20210201,1345
134,A900340,ю╝ютг╙╣Е,20210129,1350
135,A900340,ю╝ютг╙╣Е,20210128,1380
136,A900340,ю╝ютг╙╣Е,20210127,1425
137,A900340,ю╝ютг╙╣Е,20210126,1415
138,A900340,ю╝ютг╙╣Е,20210125,1430
139,A900340,ю╝ютг╙╣Е,20210122,1405
140,A900340,ю╝ютг╙╣Е,20210121,1405
141,A900340,ю╝ютг╙╣Е,20210120,1405
142,A900340,ю╝ютг╙╣Е,20210119,1370
143,A900340,ю╝ютг╙╣Е,20210118,1360
144,A900340,ю╝ютг╙╣Е,20210115,1385
145,A900340,ю╝ютг╙╣Е,20210114,1410
146,A900340,ю╝ютг╙╣Е,20210113,1380
147,A900340,ю╝ютг╙╣Е,20210112,1380
148,A900340,ю╝ютг╙╣Е,20210111,1370
149,A900340,ю╝ютг╙╣Е,20210108,1410
150,A900340,ю╝ютг╙╣Е,20210107,1420
151,A900340,ю╝ютг╙╣Е,20210106,1435
152,A900340,ю╝ютг╙╣Е,20210105,1430
153,A900340,ю╝ютг╙╣Е,20210104,1430
154,A900340,ю╝ютг╙╣Е,20201230,1430
155,A900340,ю╝ютг╙╣Е,20201229,1385
156,A900340,ю╝ютг╙╣Е,20201228,1375
157,A900340,ю╝ютг╙╣Е,20201224,1385
158,A900340,ю╝ютг╙╣Е,20201223,1370
159,A900340,ю╝ютг╙╣Е,20201222,1415
160,A900340,ю╝ютг╙╣Е,20201221,1430
161,A900340,ю╝ютг╙╣Е,20201218,1435
162,A900340,ю╝ютг╙╣Е,20201217,1435
163,A900340,ю╝ютг╙╣Е,20201216,1435
164,A900340,ю╝ютг╙╣Е,20201215,1435
165,A900340,ю╝ютг╙╣Е,20201214,1445
166,A900340,ю╝ютг╙╣Е,20201211,1445
167,A900340,ю╝ютг╙╣Е,20201210,1440
168,A900340,ю╝ютг╙╣Е,20201209,1445
169,A900340,ю╝ютг╙╣Е,20201208,1425
170,A900340,ю╝ютг╙╣Е,20201207,1430
171,A900340,ю╝ютг╙╣Е,20201204,1460
172,A900340,ю╝ютг╙╣Е,20201203,1440
173,A900340,ю╝ютг╙╣Е,20201202,1440
174,A900340,ю╝ютг╙╣Е,20201201,1445
175,A900340,ю╝ютг╙╣Е,20201130,1435
176,A900340,ю╝ютг╙╣Е,20201127,1445
177,A900340,ю╝ютг╙╣Е,20201126,1490
178,A900340,ю╝ютг╙╣Е,20201125,1515
179,A900340,ю╝ютг╙╣Е,20201124,1555
180,A900340,ю╝ютг╙╣Е,20201123,1525
181,A900340,ю╝ютг╙╣Е,20201120,1515
182,A900340,ю╝ютг╙╣Е,20201119,1460
183,A900340,ю╝ютг╙╣Е,20201118,1495
184,A900340,ю╝ютг╙╣Е,20201117,1495
185,A900340,ю╝ютг╙╣Е,20201116,1545
186,A900340,ю╝ютг╙╣Е,20201113,1550
187,A900340,ю╝ютг╙╣Е,20201112,1525
188,A900340,ю╝ютг╙╣Е,20201111,1510
189,A900340,ю╝ютг╙╣Е,20201110,1565
190,A900340,ю╝ютг╙╣Е,20201109,1520
191,A900340,ю╝ютг╙╣Е,20201106,1520
192,A900340,ю╝ютг╙╣Е,20201105,1515
193,A900340,ю╝ютг╙╣Е,20201104,1490
194,A900340,ю╝ютг╙╣Е,20201103,1480
195,A900340,ю╝ютг╙╣Е,20201102,1410
196,A900340,ю╝ютг╙╣Е,20201030,1450
197,A900340,ю╝ютг╙╣Е,20201029,1500
198,A900340,ю╝ютг╙╣Е,20201028,1465
199,A900340,ю╝ютг╙╣Е,20201027,1400
200,A900340,ю╝ютг╙╣Е,20201026,1435
201,A900340,ю╝ютг╙╣Е,20201023,1380
202,A900340,ю╝ютг╙╣Е,20201022,1425
203,A900340,ю╝ютг╙╣Е,20201021,1350
204,A900340,ю╝ютг╙╣Е,20201020,1275
205,A900340,ю╝ютг╙╣Е,20201019,1255
206,A900340,ю╝ютг╙╣Е,20201016,1250
207,A900340,ю╝ютг╙╣Е,20201015,1255
208,A900340,ю╝ютг╙╣Е,20201014,1285
209,A900340,ю╝ютг╙╣Е,20201013,1300
210,A900340,ю╝ютг╙╣Е,20201012,1340
211,A900340,ю╝ютг╙╣Е,20201008,1320
212,A900340,ю╝ютг╙╣Е,20201007,1280
213,A900340,ю╝ютг╙╣Е,20201006,1295
214,A900340,ю╝ютг╙╣Е,20201005,1295
215,A900340,ю╝ютг╙╣Е,20200929,1315
216,A900340,ю╝ютг╙╣Е,20200928,1270
217,A900340,ю╝ютг╙╣Е,20200925,1210
218,A900340,ю╝ютг╙╣Е,20200924,1210
219,A900340,ю╝ютг╙╣Е,20200923,1260
220,A900340,ю╝ютг╙╣Е,20200922,1280
221,A900340,ю╝ютг╙╣Е,20200921,1340
222,A900340,ю╝ютг╙╣Е,20200918,1345
223,A900340,ю╝ютг╙╣Е,20200917,1355
224,A900340,ю╝ютг╙╣Е,20200916,1385
225,A900340,ю╝ютг╙╣Е,20200915,1395
226,A900340,ю╝ютг╙╣Е,20200914,1395
227,A900340,ю╝ютг╙╣Е,20200911,1375
228,A900340,ю╝ютг╙╣Е,20200910,1375
229,A900340,ю╝ютг╙╣Е,20200909,1355
230,A900340,ю╝ютг╙╣Е,20200908,1380
231,A900340,ю╝ютг╙╣Е,20200907,1385
232,A900340,ю╝ютг╙╣Е,20200904,1375
233,A900340,ю╝ютг╙╣Е,20200903,1400
234,A900340,ю╝ютг╙╣Е,20200902,1385
235,A900340,ю╝ютг╙╣Е,20200901,1380
236,A900340,ю╝ютг╙╣Е,20200831,1405
237,A900340,ю╝ютг╙╣Е,20200828,1350
238,A900340,ю╝ютг╙╣Е,20200827,1355
239,A900340,ю╝ютг╙╣Е,20200826,1390
240,A900340,ю╝ютг╙╣Е,20200825,1410
241,A900340,ю╝ютг╙╣Е,20200824,1365
242,A900340,ю╝ютг╙╣Е,20200821,1390
243,A900340,ю╝ютг╙╣Е,20200820,1410
244,A900340,ю╝ютг╙╣Е,20200819,1470
245,A900340,ю╝ютг╙╣Е,20200818,1445
246,A900340,ю╝ютг╙╣Е,20200814,1550
247,A900340,ю╝ютг╙╣Е,20200813,1535
248,A900340,ю╝ютг╙╣Е,20200812,1505
249,A900340,ю╝ютг╙╣Е,20200811,1455
250,A900340,ю╝ютг╙╣Е,20200810,1445
251,A900340,ю╝ютг╙╣Е,20200807,1450
252,A900340,ю╝ютг╙╣Е,20200806,1470
253,A900340,ю╝ютг╙╣Е,20200805,1455
254,A900340,ю╝ютг╙╣Е,20200804,1475
255,A900340,ю╝ютг╙╣Е,20200803,1440
256,A900340,ю╝ютг╙╣Е,20200731,1460
257,A900340,ю╝ютг╙╣Е,20200730,1465
258,A900340,ю╝ютг╙╣Е,20200729,1475
259,A900340,ю╝ютг╙╣Е,20200728,1460
260,A900340,ю╝ютг╙╣Е,20200727,1475
261,A900340,ю╝ютг╙╣Е,20200724,1485
262,A900340,ю╝ютг╙╣Е,20200723,1490
263,A900340,ю╝ютг╙╣Е,20200722,1510
264,A900340,ю╝ютг╙╣Е,20200721,1515
265,A900340,ю╝ютг╙╣Е,20200720,1520
266,A900340,ю╝ютг╙╣Е,20200717,1555
267,A900340,ю╝ютг╙╣Е,20200716,1570
268,A900340,ю╝ютг╙╣Е,20200715,1565
269,A900340,ю╝ютг╙╣Е,20200714,1560
270,A900340,ю╝ютг╙╣Е,20200713,1565
271,A900340,ю╝ютг╙╣Е,20200710,1515
272,A900340,ю╝ютг╙╣Е,20200709,1570
273,A900340,ю╝ютг╙╣Е,20200708,1570
274,A900340,ю╝ютг╙╣Е,20200707,1565
275,A900340,ю╝ютг╙╣Е,20200706,1610
276,A900340,ю╝ютг╙╣Е,20200703,1540
277,A900340,ю╝ютг╙╣Е,20200702,1570
278,A900340,ю╝ютг╙╣Е,20200701,1540
279,A900340,ю╝ютг╙╣Е,20200630,1515
280,A900340,ю╝ютг╙╣Е,20200629,1470
281,A900340,ю╝ютг╙╣Е,20200626,1470
282,A900340,ю╝ютг╙╣Е,20200625,1470
283,A900340,ю╝ютг╙╣Е,20200624,1500
284,A900340,ю╝ютг╙╣Е,20200623,1500
285,A900340,ю╝ютг╙╣Е,20200622,1540
286,A900340,ю╝ютг╙╣Е,20200619,1550
287,A900340,ю╝ютг╙╣Е,20200618,1570
288,A900340,ю╝ютг╙╣Е,20200617,1555
289,A900340,ю╝ютг╙╣Е,20200616,1560
290,A900340,ю╝ютг╙╣Е,20200615,1470
291,A900340,ю╝ютг╙╣Е,20200612,1615
292,A900340,ю╝ютг╙╣Е,20200611,1685
293,A900340,ю╝ютг╙╣Е,20200610,1725
294,A900340,ю╝ютг╙╣Е,20200609,1730
295,A900340,ю╝ютг╙╣Е,20200608,1755
296,A900340,ю╝ютг╙╣Е,20200605,1725
297,A900340,ю╝ютг╙╣Е,20200604,1710
298,A900340,ю╝ютг╙╣Е,20200603,1740
299,A900340,ю╝ютг╙╣Е,20200602,1715
300,A900340,ю╝ютг╙╣Е,20200601,1670
301,A900340,ю╝ютг╙╣Е,20200529,1725
302,A900340,ю╝ютг╙╣Е,20200528,1775
303,A900340,ю╝ютг╙╣Е,20200527,1805
304,A900340,ю╝ютг╙╣Е,20200526,1845
305,A900340,ю╝ютг╙╣Е,20200525,1855
306,A900340,ю╝ютг╙╣Е,20200522,1885
307,A900340,ю╝ютг╙╣Е,20200521,1945
308,A900340,ю╝ютг╙╣Е,20200520,1980
309,A900340,ю╝ютг╙╣Е,20200519,1910
310,A900340,ю╝ютг╙╣Е,20200518,1860
311,A900340,ю╝ютг╙╣Е,20200515,1820
312,A900340,ю╝ютг╙╣Е,20200514,1855
313,A900340,ю╝ютг╙╣Е,20200513,1895
314,A900340,ю╝ютг╙╣Е,20200512,2010
315,A900340,ю╝ютг╙╣Е,20200511,1870
316,A900340,ю╝ютг╙╣Е,20200508,1895
317,A900340,ю╝ютг╙╣Е,20200507,1885
318,A900340,ю╝ютг╙╣Е,20200506,1880
319,A900340,ю╝ютг╙╣Е,20200504,1760
320,A900340,ю╝ютг╙╣Е,20200429,1755
321,A900340,ю╝ютг╙╣Е,20200428,1740
322,A900340,ю╝ютг╙╣Е,20200427,1755
323,A900340,ю╝ютг╙╣Е,20200424,1730
324,A900340,ю╝ютг╙╣Е,20200423,1790
325,A900340,ю╝ютг╙╣Е,20200422,1735
326,A900340,ю╝ютг╙╣Е,20200421,1710
327,A900340,ю╝ютг╙╣Е,20200420,1800
328,A900340,ю╝ютг╙╣Е,20200417,1820
329,A900340,ю╝ютг╙╣Е,20200416,1750
330,A900340,ю╝ютг╙╣Е,20200414,1765
331,A900340,ю╝ютг╙╣Е,20200413,1750
332,A900340,ю╝ютг╙╣Е,20200410,1805
333,A900340,ю╝ютг╙╣Е,20200409,1850
334,A900340,ю╝ютг╙╣Е,20200408,1850
335,A900340,ю╝ютг╙╣Е,20200407,1850
336,A900340,ю╝ютг╙╣Е,20200406,1555
337,A900340,ю╝ютг╙╣Е,20200403,1495
338,A900340,ю╝ютг╙╣Е,20200402,1460
339,A900340,ю╝ютг╙╣Е,20200401,1400
340,A900340,ю╝ютг╙╣Е,20200331,1385
341,A900340,ю╝ютг╙╣Е,20200330,1280
342,A900340,ю╝ютг╙╣Е,20200327,1220
343,A900340,ю╝ютг╙╣Е,20200326,1165
344,A900340,ю╝ютг╙╣Е,20200325,1100
345,A900340,ю╝ютг╙╣Е,20200324,1015
346,A900340,ю╝ютг╙╣Е,20200323,931
347,A900340,ю╝ютг╙╣Е,20200320,1005
348,A900340,ю╝ютг╙╣Е,20200319,921
349,A900340,ю╝ютг╙╣Е,20200318,1105
350,A900340,ю╝ютг╙╣Е,20200317,1160
351,A900340,ю╝ютг╙╣Е,20200316,1160
352,A900340,ю╝ютг╙╣Е,20200313,1220
353,A900340,ю╝ютг╙╣Е,20200312,1355
354,A900340,ю╝ютг╙╣Е,20200311,1535
355,A900340,ю╝ютг╙╣Е,20200310,1615
356,A900340,ю╝ютг╙╣Е,20200309,1620
357,A900340,ю╝ютг╙╣Е,20200306,1710
358,A900340,ю╝ютг╙╣Е,20200305,1760
359,A900340,ю╝ютг╙╣Е,20200304,1730
360,A900340,ю╝ютг╙╣Е,20200303,1700
361,A900340,ю╝ютг╙╣Е,20200302,1670
362,A900340,ю╝ютг╙╣Е,20200228,1645
363,A900340,ю╝ютг╙╣Е,20200227,1785
364,A900340,ю╝ютг╙╣Е,20200226,1805
