,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
39,A083660,CSA ฤฺฝบนอ,20210618,1990
40,A083660,CSA ฤฺฝบนอ,20210617,2010
41,A083660,CSA ฤฺฝบนอ,20210616,1975
42,A083660,CSA ฤฺฝบนอ,20210615,1990
43,A083660,CSA ฤฺฝบนอ,20210614,1995
44,A083660,CSA ฤฺฝบนอ,20210611,1920
45,A083660,CSA ฤฺฝบนอ,20210610,1890
46,A083660,CSA ฤฺฝบนอ,20210609,1855
47,A083660,CSA ฤฺฝบนอ,20210608,1865
48,A083660,CSA ฤฺฝบนอ,20210607,1890
49,A083660,CSA ฤฺฝบนอ,20210604,1895
50,A083660,CSA ฤฺฝบนอ,20210603,1890
51,A083660,CSA ฤฺฝบนอ,20210602,1920
52,A083660,CSA ฤฺฝบนอ,20210601,1850
53,A083660,CSA ฤฺฝบนอ,20210531,1840
54,A083660,CSA ฤฺฝบนอ,20210528,1870
55,A083660,CSA ฤฺฝบนอ,20210527,1855
56,A083660,CSA ฤฺฝบนอ,20210526,1800
57,A083660,CSA ฤฺฝบนอ,20210525,1815
58,A083660,CSA ฤฺฝบนอ,20210524,1815
59,A083660,CSA ฤฺฝบนอ,20210521,1935
60,A083660,CSA ฤฺฝบนอ,20210520,1770
61,A083660,CSA ฤฺฝบนอ,20210518,1775
62,A083660,CSA ฤฺฝบนอ,20210517,1875
63,A083660,CSA ฤฺฝบนอ,20210514,2015
64,A083660,CSA ฤฺฝบนอ,20210513,2020
65,A083660,CSA ฤฺฝบนอ,20210512,2095
66,A083660,CSA ฤฺฝบนอ,20210511,2190
67,A083660,CSA ฤฺฝบนอ,20210510,2085
68,A083660,CSA ฤฺฝบนอ,20210507,2165
69,A083660,CSA ฤฺฝบนอ,20210506,2205
70,A083660,CSA ฤฺฝบนอ,20210504,2375
71,A083660,CSA ฤฺฝบนอ,20210503,2780
72,A083660,CSA ฤฺฝบนอ,20210430,2450
73,A083660,CSA ฤฺฝบนอ,20210429,1885
74,A083660,CSA ฤฺฝบนอ,20210428,1450
75,A083660,CSA ฤฺฝบนอ,20210427,1450
76,A083660,CSA ฤฺฝบนอ,20210426,1450
77,A083660,CSA ฤฺฝบนอ,20210423,1450
78,A083660,CSA ฤฺฝบนอ,20210422,1450
79,A083660,CSA ฤฺฝบนอ,20210421,1450
80,A083660,CSA ฤฺฝบนอ,20210420,1450
81,A083660,CSA ฤฺฝบนอ,20210419,1450
82,A083660,CSA ฤฺฝบนอ,20210416,1450
83,A083660,CSA ฤฺฝบนอ,20210415,1450
84,A083660,CSA ฤฺฝบนอ,20210414,1450
85,A083660,CSA ฤฺฝบนอ,20210413,1450
86,A083660,CSA ฤฺฝบนอ,20210412,1450
87,A083660,CSA ฤฺฝบนอ,20210409,1450
88,A083660,CSA ฤฺฝบนอ,20210408,1450
89,A083660,CSA ฤฺฝบนอ,20210407,1450
90,A083660,CSA ฤฺฝบนอ,20210406,1615
91,A083660,CSA ฤฺฝบนอ,20210405,1475
92,A083660,CSA ฤฺฝบนอ,20210402,1675
93,A083660,CSA ฤฺฝบนอ,20210401,1805
94,A083660,CSA ฤฺฝบนอ,20210331,1910
95,A083660,CSA ฤฺฝบนอ,20210330,2080
96,A083660,CSA ฤฺฝบนอ,20210329,1960
97,A083660,CSA ฤฺฝบนอ,20210326,2000
98,A083660,CSA ฤฺฝบนอ,20210325,2190
99,A083660,CSA ฤฺฝบนอ,20210324,1840
100,A083660,CSA ฤฺฝบนอ,20210323,2625
101,A083660,CSA ฤฺฝบนอ,20210322,2820
102,A083660,CSA ฤฺฝบนอ,20210319,3165
103,A083660,CSA ฤฺฝบนอ,20210318,3065
104,A083660,CSA ฤฺฝบนอ,20210317,3005
105,A083660,CSA ฤฺฝบนอ,20210316,2930
106,A083660,CSA ฤฺฝบนอ,20210315,2955
107,A083660,CSA ฤฺฝบนอ,20210312,2915
108,A083660,CSA ฤฺฝบนอ,20210311,2835
109,A083660,CSA ฤฺฝบนอ,20210310,2775
110,A083660,CSA ฤฺฝบนอ,20210309,2780
111,A083660,CSA ฤฺฝบนอ,20210308,2850
112,A083660,CSA ฤฺฝบนอ,20210305,2940
113,A083660,CSA ฤฺฝบนอ,20210304,2990
114,A083660,CSA ฤฺฝบนอ,20210303,2975
115,A083660,CSA ฤฺฝบนอ,20210302,2950
116,A083660,CSA ฤฺฝบนอ,20210226,2955
117,A083660,CSA ฤฺฝบนอ,20210225,3000
118,A083660,CSA ฤฺฝบนอ,20210224,2990
119,A083660,CSA ฤฺฝบนอ,20210223,3115
120,A083660,CSA ฤฺฝบนอ,20210222,3220
121,A083660,CSA ฤฺฝบนอ,20210219,3100
122,A083660,CSA ฤฺฝบนอ,20210218,3015
123,A083660,CSA ฤฺฝบนอ,20210217,2860
124,A083660,CSA ฤฺฝบนอ,20210216,3000
125,A083660,CSA ฤฺฝบนอ,20210215,3190
126,A083660,CSA ฤฺฝบนอ,20210210,3140
127,A083660,CSA ฤฺฝบนอ,20210209,3070
128,A083660,CSA ฤฺฝบนอ,20210208,3020
129,A083660,CSA ฤฺฝบนอ,20210205,2880
130,A083660,CSA ฤฺฝบนอ,20210204,2865
131,A083660,CSA ฤฺฝบนอ,20210203,2805
132,A083660,CSA ฤฺฝบนอ,20210202,2550
133,A083660,CSA ฤฺฝบนอ,20210201,2385
134,A083660,CSA ฤฺฝบนอ,20210129,2345
135,A083660,CSA ฤฺฝบนอ,20210128,2390
136,A083660,CSA ฤฺฝบนอ,20210127,2370
137,A083660,CSA ฤฺฝบนอ,20210126,2390
138,A083660,CSA ฤฺฝบนอ,20210125,2370
139,A083660,CSA ฤฺฝบนอ,20210122,2360
140,A083660,CSA ฤฺฝบนอ,20210121,2190
141,A083660,CSA ฤฺฝบนอ,20210120,2160
142,A083660,CSA ฤฺฝบนอ,20210119,2160
143,A083660,CSA ฤฺฝบนอ,20210118,2055
144,A083660,CSA ฤฺฝบนอ,20210115,2085
145,A083660,CSA ฤฺฝบนอ,20210114,2115
146,A083660,CSA ฤฺฝบนอ,20210113,2095
147,A083660,CSA ฤฺฝบนอ,20210112,2065
148,A083660,CSA ฤฺฝบนอ,20210111,2035
149,A083660,CSA ฤฺฝบนอ,20210108,2135
150,A083660,CSA ฤฺฝบนอ,20210107,2150
151,A083660,CSA ฤฺฝบนอ,20210106,2145
152,A083660,CSA ฤฺฝบนอ,20210105,2135
153,A083660,CSA ฤฺฝบนอ,20210104,2195
154,A083660,CSA ฤฺฝบนอ,20201230,2135
155,A083660,CSA ฤฺฝบนอ,20201229,2100
156,A083660,CSA ฤฺฝบนอ,20201228,1970
157,A083660,CSA ฤฺฝบนอ,20201224,1970
158,A083660,CSA ฤฺฝบนอ,20201223,2050
159,A083660,CSA ฤฺฝบนอ,20201222,2075
160,A083660,CSA ฤฺฝบนอ,20201221,2180
161,A083660,CSA ฤฺฝบนอ,20201218,2195
162,A083660,CSA ฤฺฝบนอ,20201217,2270
163,A083660,CSA ฤฺฝบนอ,20201216,2195
164,A083660,CSA ฤฺฝบนอ,20201215,2240
165,A083660,CSA ฤฺฝบนอ,20201214,2285
166,A083660,CSA ฤฺฝบนอ,20201211,2300
167,A083660,CSA ฤฺฝบนอ,20201210,2285
168,A083660,CSA ฤฺฝบนอ,20201209,2305
169,A083660,CSA ฤฺฝบนอ,20201208,2295
170,A083660,CSA ฤฺฝบนอ,20201207,2365
171,A083660,CSA ฤฺฝบนอ,20201204,2410
172,A083660,CSA ฤฺฝบนอ,20201203,2500
173,A083660,CSA ฤฺฝบนอ,20201202,2355
174,A083660,CSA ฤฺฝบนอ,20201201,2405
175,A083660,CSA ฤฺฝบนอ,20201130,2405
176,A083660,CSA ฤฺฝบนอ,20201127,2460
177,A083660,CSA ฤฺฝบนอ,20201126,2530
178,A083660,CSA ฤฺฝบนอ,20201125,2535
179,A083660,CSA ฤฺฝบนอ,20201124,2610
180,A083660,CSA ฤฺฝบนอ,20201123,2640
181,A083660,CSA ฤฺฝบนอ,20201120,2555
182,A083660,CSA ฤฺฝบนอ,20201119,2530
183,A083660,CSA ฤฺฝบนอ,20201118,2625
184,A083660,CSA ฤฺฝบนอ,20201117,2675
185,A083660,CSA ฤฺฝบนอ,20201116,2800
186,A083660,CSA ฤฺฝบนอ,20201113,2835
187,A083660,CSA ฤฺฝบนอ,20201112,2840
188,A083660,CSA ฤฺฝบนอ,20201111,2860
189,A083660,CSA ฤฺฝบนอ,20201110,2910
190,A083660,CSA ฤฺฝบนอ,20201109,2880
191,A083660,CSA ฤฺฝบนอ,20201106,2890
192,A083660,CSA ฤฺฝบนอ,20201105,2895
193,A083660,CSA ฤฺฝบนอ,20201104,2895
194,A083660,CSA ฤฺฝบนอ,20201103,2900
195,A083660,CSA ฤฺฝบนอ,20201102,2915
196,A083660,CSA ฤฺฝบนอ,20201030,2945
197,A083660,CSA ฤฺฝบนอ,20201029,2985
198,A083660,CSA ฤฺฝบนอ,20201028,3000
199,A083660,CSA ฤฺฝบนอ,20201027,2950
200,A083660,CSA ฤฺฝบนอ,20201026,3070
201,A083660,CSA ฤฺฝบนอ,20201023,3000
202,A083660,CSA ฤฺฝบนอ,20201022,3005
203,A083660,CSA ฤฺฝบนอ,20201021,3035
204,A083660,CSA ฤฺฝบนอ,20201020,2980
205,A083660,CSA ฤฺฝบนอ,20201019,3015
206,A083660,CSA ฤฺฝบนอ,20201016,3110
207,A083660,CSA ฤฺฝบนอ,20201015,2890
208,A083660,CSA ฤฺฝบนอ,20201014,2975
209,A083660,CSA ฤฺฝบนอ,20201013,3040
210,A083660,CSA ฤฺฝบนอ,20201012,3090
211,A083660,CSA ฤฺฝบนอ,20201008,2935
212,A083660,CSA ฤฺฝบนอ,20201007,2880
213,A083660,CSA ฤฺฝบนอ,20201006,2880
214,A083660,CSA ฤฺฝบนอ,20201005,2910
215,A083660,CSA ฤฺฝบนอ,20200929,2940
216,A083660,CSA ฤฺฝบนอ,20200928,2925
217,A083660,CSA ฤฺฝบนอ,20200925,2725
218,A083660,CSA ฤฺฝบนอ,20200924,2795
219,A083660,CSA ฤฺฝบนอ,20200923,3040
220,A083660,CSA ฤฺฝบนอ,20200922,2965
221,A083660,CSA ฤฺฝบนอ,20200921,3080
222,A083660,CSA ฤฺฝบนอ,20200918,3215
223,A083660,CSA ฤฺฝบนอ,20200917,3310
224,A083660,CSA ฤฺฝบนอ,20200916,3335
225,A083660,CSA ฤฺฝบนอ,20200915,3340
226,A083660,CSA ฤฺฝบนอ,20200914,3665
227,A083660,CSA ฤฺฝบนอ,20200911,3945
228,A083660,CSA ฤฺฝบนอ,20200910,4090
229,A083660,CSA ฤฺฝบนอ,20200909,4090
230,A083660,CSA ฤฺฝบนอ,20200908,4090
231,A083660,CSA ฤฺฝบนอ,20200907,4090
232,A083660,CSA ฤฺฝบนอ,20200904,4090
233,A083660,CSA ฤฺฝบนอ,20200903,4090
234,A083660,CSA ฤฺฝบนอ,20200902,4090
235,A083660,CSA ฤฺฝบนอ,20200901,4090
236,A083660,CSA ฤฺฝบนอ,20200831,4090
237,A083660,CSA ฤฺฝบนอ,20200828,4090
238,A083660,CSA ฤฺฝบนอ,20200827,4090
239,A083660,CSA ฤฺฝบนอ,20200826,4090
240,A083660,CSA ฤฺฝบนอ,20200825,4090
241,A083660,CSA ฤฺฝบนอ,20200824,4090
242,A083660,CSA ฤฺฝบนอ,20200821,4090
243,A083660,CSA ฤฺฝบนอ,20200820,4090
244,A083660,CSA ฤฺฝบนอ,20200819,4090
245,A083660,CSA ฤฺฝบนอ,20200818,4090
246,A083660,CSA ฤฺฝบนอ,20200814,4090
247,A083660,CSA ฤฺฝบนอ,20200813,4090
248,A083660,CSA ฤฺฝบนอ,20200812,4090
249,A083660,CSA ฤฺฝบนอ,20200811,4090
250,A083660,CSA ฤฺฝบนอ,20200810,4090
251,A083660,CSA ฤฺฝบนอ,20200807,4090
252,A083660,CSA ฤฺฝบนอ,20200806,4090
253,A083660,CSA ฤฺฝบนอ,20200805,4090
254,A083660,CSA ฤฺฝบนอ,20200804,4090
255,A083660,CSA ฤฺฝบนอ,20200803,4090
256,A083660,CSA ฤฺฝบนอ,20200731,4090
257,A083660,CSA ฤฺฝบนอ,20200730,4090
258,A083660,CSA ฤฺฝบนอ,20200729,4090
259,A083660,CSA ฤฺฝบนอ,20200728,4090
260,A083660,CSA ฤฺฝบนอ,20200727,4090
261,A083660,CSA ฤฺฝบนอ,20200724,4090
262,A083660,CSA ฤฺฝบนอ,20200723,4090
263,A083660,CSA ฤฺฝบนอ,20200722,4090
264,A083660,CSA ฤฺฝบนอ,20200721,4090
265,A083660,CSA ฤฺฝบนอ,20200720,4090
266,A083660,CSA ฤฺฝบนอ,20200717,4090
267,A083660,CSA ฤฺฝบนอ,20200716,4090
268,A083660,CSA ฤฺฝบนอ,20200715,4090
269,A083660,CSA ฤฺฝบนอ,20200714,4090
270,A083660,CSA ฤฺฝบนอ,20200713,4090
271,A083660,CSA ฤฺฝบนอ,20200710,4090
272,A083660,CSA ฤฺฝบนอ,20200709,4090
273,A083660,CSA ฤฺฝบนอ,20200708,4090
274,A083660,CSA ฤฺฝบนอ,20200707,4090
275,A083660,CSA ฤฺฝบนอ,20200706,4090
276,A083660,CSA ฤฺฝบนอ,20200703,4090
277,A083660,CSA ฤฺฝบนอ,20200702,4090
278,A083660,CSA ฤฺฝบนอ,20200701,4090
279,A083660,CSA ฤฺฝบนอ,20200630,4090
280,A083660,CSA ฤฺฝบนอ,20200629,4090
281,A083660,CSA ฤฺฝบนอ,20200626,4090
282,A083660,CSA ฤฺฝบนอ,20200625,4090
283,A083660,CSA ฤฺฝบนอ,20200624,4090
284,A083660,CSA ฤฺฝบนอ,20200623,4090
285,A083660,CSA ฤฺฝบนอ,20200622,4090
286,A083660,CSA ฤฺฝบนอ,20200619,4090
287,A083660,CSA ฤฺฝบนอ,20200618,4090
288,A083660,CSA ฤฺฝบนอ,20200617,4090
289,A083660,CSA ฤฺฝบนอ,20200616,4090
290,A083660,CSA ฤฺฝบนอ,20200615,4090
291,A083660,CSA ฤฺฝบนอ,20200612,4090
292,A083660,CSA ฤฺฝบนอ,20200611,4090
293,A083660,CSA ฤฺฝบนอ,20200610,4090
294,A083660,CSA ฤฺฝบนอ,20200609,4090
295,A083660,CSA ฤฺฝบนอ,20200608,4090
296,A083660,CSA ฤฺฝบนอ,20200605,4090
297,A083660,CSA ฤฺฝบนอ,20200604,4090
298,A083660,CSA ฤฺฝบนอ,20200603,4090
299,A083660,CSA ฤฺฝบนอ,20200602,4090
300,A083660,CSA ฤฺฝบนอ,20200601,4090
301,A083660,CSA ฤฺฝบนอ,20200529,4090
302,A083660,CSA ฤฺฝบนอ,20200528,4090
303,A083660,CSA ฤฺฝบนอ,20200527,4090
304,A083660,CSA ฤฺฝบนอ,20200526,4090
305,A083660,CSA ฤฺฝบนอ,20200525,4090
306,A083660,CSA ฤฺฝบนอ,20200522,4090
307,A083660,CSA ฤฺฝบนอ,20200521,4090
308,A083660,CSA ฤฺฝบนอ,20200520,4090
309,A083660,CSA ฤฺฝบนอ,20200519,4090
310,A083660,CSA ฤฺฝบนอ,20200518,4090
311,A083660,CSA ฤฺฝบนอ,20200515,4090
312,A083660,CSA ฤฺฝบนอ,20200514,4090
313,A083660,CSA ฤฺฝบนอ,20200513,4090
314,A083660,CSA ฤฺฝบนอ,20200512,4090
315,A083660,CSA ฤฺฝบนอ,20200511,4090
316,A083660,CSA ฤฺฝบนอ,20200508,4090
317,A083660,CSA ฤฺฝบนอ,20200507,4090
318,A083660,CSA ฤฺฝบนอ,20200506,4090
319,A083660,CSA ฤฺฝบนอ,20200504,4090
320,A083660,CSA ฤฺฝบนอ,20200429,4090
321,A083660,CSA ฤฺฝบนอ,20200428,4090
322,A083660,CSA ฤฺฝบนอ,20200427,4090
323,A083660,CSA ฤฺฝบนอ,20200424,4090
324,A083660,CSA ฤฺฝบนอ,20200423,4090
325,A083660,CSA ฤฺฝบนอ,20200422,4090
326,A083660,CSA ฤฺฝบนอ,20200421,4090
327,A083660,CSA ฤฺฝบนอ,20200420,4090
328,A083660,CSA ฤฺฝบนอ,20200417,4090
329,A083660,CSA ฤฺฝบนอ,20200416,4090
330,A083660,CSA ฤฺฝบนอ,20200414,4090
331,A083660,CSA ฤฺฝบนอ,20200413,4090
332,A083660,CSA ฤฺฝบนอ,20200410,4090
333,A083660,CSA ฤฺฝบนอ,20200409,4090
334,A083660,CSA ฤฺฝบนอ,20200408,4090
335,A083660,CSA ฤฺฝบนอ,20200407,4090
336,A083660,CSA ฤฺฝบนอ,20200406,4090
337,A083660,CSA ฤฺฝบนอ,20200403,4090
338,A083660,CSA ฤฺฝบนอ,20200402,4090
339,A083660,CSA ฤฺฝบนอ,20200401,4090
340,A083660,CSA ฤฺฝบนอ,20200331,4090
341,A083660,CSA ฤฺฝบนอ,20200330,4090
342,A083660,CSA ฤฺฝบนอ,20200327,4090
343,A083660,CSA ฤฺฝบนอ,20200326,4090
344,A083660,CSA ฤฺฝบนอ,20200325,4090
345,A083660,CSA ฤฺฝบนอ,20200324,4090
346,A083660,CSA ฤฺฝบนอ,20200323,4090
347,A083660,CSA ฤฺฝบนอ,20200320,4090
348,A083660,CSA ฤฺฝบนอ,20200319,4090
349,A083660,CSA ฤฺฝบนอ,20200318,4090
350,A083660,CSA ฤฺฝบนอ,20200317,4090
351,A083660,CSA ฤฺฝบนอ,20200316,4090
352,A083660,CSA ฤฺฝบนอ,20200313,4090
353,A083660,CSA ฤฺฝบนอ,20200312,4090
354,A083660,CSA ฤฺฝบนอ,20200311,4090
355,A083660,CSA ฤฺฝบนอ,20200310,4090
356,A083660,CSA ฤฺฝบนอ,20200309,4090
357,A083660,CSA ฤฺฝบนอ,20200306,4090
358,A083660,CSA ฤฺฝบนอ,20200305,4090
359,A083660,CSA ฤฺฝบนอ,20200304,4090
360,A083660,CSA ฤฺฝบนอ,20200303,4090
361,A083660,CSA ฤฺฝบนอ,20200302,4090
362,A083660,CSA ฤฺฝบนอ,20200228,4090
363,A083660,CSA ฤฺฝบนอ,20200227,4090
364,A083660,CSA ฤฺฝบนอ,20200226,4090
