,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
197,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201029,10205
198,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201028,10510
199,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201027,10855
200,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201026,11005
201,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201023,10625
202,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201022,10555
203,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201021,10300
204,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201020,10355
205,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201019,10385
206,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201016,10270
207,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201015,10280
208,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201014,10015
209,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201013,9955
210,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201012,9905
211,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201008,9930
212,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201007,9855
213,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201006,9815
214,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20201005,9790
215,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200929,9795
216,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200928,9855
217,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200925,10035
218,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200924,10065
219,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200923,9770
220,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200922,9775
221,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200921,9635
222,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200918,9490
223,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200917,9540
224,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200916,9565
225,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200915,9530
226,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200914,9570
227,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200911,9570
228,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200910,9525
229,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200909,9575
230,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200908,9510
231,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200907,9445
232,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200904,9545
233,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200903,9490
234,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200902,9355
235,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200901,9575
236,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200831,9515
237,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200828,9680
238,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200827,9780
239,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200826,9810
240,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200825,9840
241,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200824,9875
242,A360140,KODEX 200╥удз╫╨╢з150╪Т╪╠╧╟,20200821,10140
