,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
0,A234690,ณ์ฝสภฺภฃบ๙,20210812,11150
1,A234690,ณ์ฝสภฺภฃบ๙,20210811,10950
2,A234690,ณ์ฝสภฺภฃบ๙,20210810,10950
3,A234690,ณ์ฝสภฺภฃบ๙,20210809,11100
4,A234690,ณ์ฝสภฺภฃบ๙,20210806,11200
5,A234690,ณ์ฝสภฺภฃบ๙,20210805,11150
6,A234690,ณ์ฝสภฺภฃบ๙,20210804,11100
7,A234690,ณ์ฝสภฺภฃบ๙,20210803,10950
8,A234690,ณ์ฝสภฺภฃบ๙,20210802,10900
9,A234690,ณ์ฝสภฺภฃบ๙,20210730,10950
10,A234690,ณ์ฝสภฺภฃบ๙,20210729,11050
11,A234690,ณ์ฝสภฺภฃบ๙,20210728,10850
12,A234690,ณ์ฝสภฺภฃบ๙,20210727,11250
13,A234690,ณ์ฝสภฺภฃบ๙,20210726,11400
14,A234690,ณ์ฝสภฺภฃบ๙,20210723,11450
15,A234690,ณ์ฝสภฺภฃบ๙,20210722,11400
16,A234690,ณ์ฝสภฺภฃบ๙,20210721,11450
17,A234690,ณ์ฝสภฺภฃบ๙,20210720,11450
18,A234690,ณ์ฝสภฺภฃบ๙,20210719,11600
19,A234690,ณ์ฝสภฺภฃบ๙,20210716,11650
20,A234690,ณ์ฝสภฺภฃบ๙,20210715,11600
21,A234690,ณ์ฝสภฺภฃบ๙,20210714,11600
22,A234690,ณ์ฝสภฺภฃบ๙,20210713,11700
23,A234690,ณ์ฝสภฺภฃบ๙,20210712,11700
24,A234690,ณ์ฝสภฺภฃบ๙,20210709,11700
25,A234690,ณ์ฝสภฺภฃบ๙,20210708,12000
26,A234690,ณ์ฝสภฺภฃบ๙,20210707,12150
27,A234690,ณ์ฝสภฺภฃบ๙,20210706,11950
28,A234690,ณ์ฝสภฺภฃบ๙,20210705,11950
29,A234690,ณ์ฝสภฺภฃบ๙,20210702,11750
30,A234690,ณ์ฝสภฺภฃบ๙,20210701,11950
31,A234690,ณ์ฝสภฺภฃบ๙,20210630,11800
32,A234690,ณ์ฝสภฺภฃบ๙,20210629,11700
33,A234690,ณ์ฝสภฺภฃบ๙,20210628,11650
34,A234690,ณ์ฝสภฺภฃบ๙,20210625,11650
35,A234690,ณ์ฝสภฺภฃบ๙,20210624,11650
36,A234690,ณ์ฝสภฺภฃบ๙,20210623,11650
37,A234690,ณ์ฝสภฺภฃบ๙,20210622,11650
38,A234690,ณ์ฝสภฺภฃบ๙,20210621,11650
39,A234690,ณ์ฝสภฺภฃบ๙,20210618,11800
40,A234690,ณ์ฝสภฺภฃบ๙,20210617,11750
41,A234690,ณ์ฝสภฺภฃบ๙,20210616,11800
42,A234690,ณ์ฝสภฺภฃบ๙,20210615,11900
43,A234690,ณ์ฝสภฺภฃบ๙,20210614,12000
44,A234690,ณ์ฝสภฺภฃบ๙,20210611,11900
45,A234690,ณ์ฝสภฺภฃบ๙,20210610,11900
46,A234690,ณ์ฝสภฺภฃบ๙,20210609,11800
47,A234690,ณ์ฝสภฺภฃบ๙,20210608,11800
48,A234690,ณ์ฝสภฺภฃบ๙,20210607,11950
49,A234690,ณ์ฝสภฺภฃบ๙,20210604,11850
50,A234690,ณ์ฝสภฺภฃบ๙,20210603,11950
51,A234690,ณ์ฝสภฺภฃบ๙,20210602,11750
52,A234690,ณ์ฝสภฺภฃบ๙,20210601,12250
53,A234690,ณ์ฝสภฺภฃบ๙,20210531,11750
54,A234690,ณ์ฝสภฺภฃบ๙,20210528,11800
55,A234690,ณ์ฝสภฺภฃบ๙,20210527,11600
56,A234690,ณ์ฝสภฺภฃบ๙,20210526,11650
57,A234690,ณ์ฝสภฺภฃบ๙,20210525,11600
58,A234690,ณ์ฝสภฺภฃบ๙,20210524,11650
59,A234690,ณ์ฝสภฺภฃบ๙,20210521,12100
60,A234690,ณ์ฝสภฺภฃบ๙,20210520,12000
61,A234690,ณ์ฝสภฺภฃบ๙,20210518,12200
62,A234690,ณ์ฝสภฺภฃบ๙,20210517,12250
63,A234690,ณ์ฝสภฺภฃบ๙,20210514,12150
64,A234690,ณ์ฝสภฺภฃบ๙,20210513,12100
65,A234690,ณ์ฝสภฺภฃบ๙,20210512,12350
66,A234690,ณ์ฝสภฺภฃบ๙,20210511,12500
67,A234690,ณ์ฝสภฺภฃบ๙,20210510,12500
68,A234690,ณ์ฝสภฺภฃบ๙,20210507,12500
69,A234690,ณ์ฝสภฺภฃบ๙,20210506,12400
70,A234690,ณ์ฝสภฺภฃบ๙,20210504,12200
71,A234690,ณ์ฝสภฺภฃบ๙,20210503,12400
72,A234690,ณ์ฝสภฺภฃบ๙,20210430,12300
73,A234690,ณ์ฝสภฺภฃบ๙,20210429,12600
74,A234690,ณ์ฝสภฺภฃบ๙,20210428,12700
75,A234690,ณ์ฝสภฺภฃบ๙,20210427,13050
76,A234690,ณ์ฝสภฺภฃบ๙,20210426,13100
77,A234690,ณ์ฝสภฺภฃบ๙,20210423,13150
78,A234690,ณ์ฝสภฺภฃบ๙,20210422,13000
79,A234690,ณ์ฝสภฺภฃบ๙,20210421,12950
