,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
50,A244620,KODEX ธ๐ธเลาPlus,20210603,12615
51,A244620,KODEX ธ๐ธเลาPlus,20210602,12550
52,A244620,KODEX ธ๐ธเลาPlus,20210601,12425
53,A244620,KODEX ธ๐ธเลาPlus,20210531,12295
54,A244620,KODEX ธ๐ธเลาPlus,20210528,12430
55,A244620,KODEX ธ๐ธเลาPlus,20210527,12315
56,A244620,KODEX ธ๐ธเลาPlus,20210526,12240
57,A244620,KODEX ธ๐ธเลาPlus,20210525,12250
58,A244620,KODEX ธ๐ธเลาPlus,20210524,12115
59,A244620,KODEX ธ๐ธเลาPlus,20210521,12325
60,A244620,KODEX ธ๐ธเลาPlus,20210520,12375
61,A244620,KODEX ธ๐ธเลาPlus,20210518,12285
62,A244620,KODEX ธ๐ธเลาPlus,20210517,12140
63,A244620,KODEX ธ๐ธเลาPlus,20210514,12265
64,A244620,KODEX ธ๐ธเลาPlus,20210513,12125
65,A244620,KODEX ธ๐ธเลาPlus,20210512,12470
66,A244620,KODEX ธ๐ธเลาPlus,20210511,12635
67,A244620,KODEX ธ๐ธเลาPlus,20210510,12840
68,A244620,KODEX ธ๐ธเลาPlus,20210507,12695
69,A244620,KODEX ธ๐ธเลาPlus,20210506,12575
70,A244620,KODEX ธ๐ธเลาPlus,20210504,12400
71,A244620,KODEX ธ๐ธเลาPlus,20210503,12420
72,A244620,KODEX ธ๐ธเลาPlus,20210430,12610
73,A244620,KODEX ธ๐ธเลาPlus,20210429,12680
74,A244620,KODEX ธ๐ธเลาPlus,20210428,12855
75,A244620,KODEX ธ๐ธเลาPlus,20210427,13163
76,A244620,KODEX ธ๐ธเลาPlus,20210426,13177
77,A244620,KODEX ธ๐ธเลาPlus,20210423,13118
78,A244620,KODEX ธ๐ธเลาPlus,20210422,13028
79,A244620,KODEX ธ๐ธเลาPlus,20210421,12939
80,A244620,KODEX ธ๐ธเลาPlus,20210420,13118
81,A244620,KODEX ธ๐ธเลาPlus,20210419,13088
82,A244620,KODEX ธ๐ธเลาPlus,20210416,12840
83,A244620,KODEX ธ๐ธเลาPlus,20210415,12700
84,A244620,KODEX ธ๐ธเลาPlus,20210414,12651
85,A244620,KODEX ธ๐ธเลาPlus,20210413,12546
86,A244620,KODEX ธ๐ธเลาPlus,20210412,12507
87,A244620,KODEX ธ๐ธเลาPlus,20210409,12392
88,A244620,KODEX ธ๐ธเลาPlus,20210408,12223
89,A244620,KODEX ธ๐ธเลาPlus,20210407,12079
90,A244620,KODEX ธ๐ธเลาPlus,20210406,12084
91,A244620,KODEX ธ๐ธเลาPlus,20210405,12074
92,A244620,KODEX ธ๐ธเลาPlus,20210402,11995
93,A244620,KODEX ธ๐ธเลาPlus,20210401,11980
94,A244620,KODEX ธ๐ธเลาPlus,20210331,11856
95,A244620,KODEX ธ๐ธเลาPlus,20210330,11876
96,A244620,KODEX ธ๐ธเลาPlus,20210329,11816
97,A244620,KODEX ธ๐ธเลาPlus,20210326,11846
98,A244620,KODEX ธ๐ธเลาPlus,20210325,11836
99,A244620,KODEX ธ๐ธเลาPlus,20210324,11890
100,A244620,KODEX ธ๐ธเลาPlus,20210323,11811
101,A244620,KODEX ธ๐ธเลาPlus,20210322,12050
102,A244620,KODEX ธ๐ธเลาPlus,20210319,11980
103,A244620,KODEX ธ๐ธเลาPlus,20210318,11915
104,A244620,KODEX ธ๐ธเลาPlus,20210317,11915
105,A244620,KODEX ธ๐ธเลาPlus,20210316,11861
106,A244620,KODEX ธ๐ธเลาPlus,20210315,11607
107,A244620,KODEX ธ๐ธเลาPlus,20210312,11563
108,A244620,KODEX ธ๐ธเลาPlus,20210311,11334
109,A244620,KODEX ธ๐ธเลาPlus,20210310,11100
110,A244620,KODEX ธ๐ธเลาPlus,20210309,11115
111,A244620,KODEX ธ๐ธเลาPlus,20210308,11249
112,A244620,KODEX ธ๐ธเลาPlus,20210305,11553
113,A244620,KODEX ธ๐ธเลาPlus,20210304,11667
114,A244620,KODEX ธ๐ธเลาPlus,20210303,11801
115,A244620,KODEX ธ๐ธเลาPlus,20210302,11761
116,A244620,KODEX ธ๐ธเลาPlus,20210226,11582
117,A244620,KODEX ธ๐ธเลาPlus,20210225,11851
118,A244620,KODEX ธ๐ธเลาPlus,20210224,11498
119,A244620,KODEX ธ๐ธเลาPlus,20210223,11811
120,A244620,KODEX ธ๐ธเลาPlus,20210222,12124
121,A244620,KODEX ธ๐ธเลาPlus,20210219,12283
122,A244620,KODEX ธ๐ธเลาPlus,20210218,12283
123,A244620,KODEX ธ๐ธเลาPlus,20210217,12387
124,A244620,KODEX ธ๐ธเลาPlus,20210216,12452
125,A244620,KODEX ธ๐ธเลาPlus,20210215,12571
126,A244620,KODEX ธ๐ธเลาPlus,20210210,12328
127,A244620,KODEX ธ๐ธเลาPlus,20210209,12338
128,A244620,KODEX ธ๐ธเลาPlus,20210208,12323
129,A244620,KODEX ธ๐ธเลาPlus,20210205,12343
130,A244620,KODEX ธ๐ธเลาPlus,20210204,12382
131,A244620,KODEX ธ๐ธเลาPlus,20210203,12512
132,A244620,KODEX ธ๐ธเลาPlus,20210202,12422
133,A244620,KODEX ธ๐ธเลาPlus,20210201,12452
134,A244620,KODEX ธ๐ธเลาPlus,20210129,11940
135,A244620,KODEX ธ๐ธเลาPlus,20210128,12422
136,A244620,KODEX ธ๐ธเลาPlus,20210127,12755
137,A244620,KODEX ธ๐ธเลาPlus,20210126,12795
138,A244620,KODEX ธ๐ธเลาPlus,20210125,12959
139,A244620,KODEX ธ๐ธเลาPlus,20210122,12785
140,A244620,KODEX ธ๐ธเลาPlus,20210121,12681
141,A244620,KODEX ธ๐ธเลาPlus,20210120,12705
142,A244620,KODEX ธ๐ธเลาPlus,20210119,12377
143,A244620,KODEX ธ๐ธเลาPlus,20210118,12223
144,A244620,KODEX ธ๐ธเลาPlus,20210115,12407
145,A244620,KODEX ธ๐ธเลาPlus,20210114,12576
146,A244620,KODEX ธ๐ธเลาPlus,20210113,12457
147,A244620,KODEX ธ๐ธเลาPlus,20210112,12358
148,A244620,KODEX ธ๐ธเลาPlus,20210111,12372
149,A244620,KODEX ธ๐ธเลาPlus,20210108,12507
150,A244620,KODEX ธ๐ธเลาPlus,20210107,12527
151,A244620,KODEX ธ๐ธเลาPlus,20210106,12546
152,A244620,KODEX ธ๐ธเลาPlus,20210105,12671
153,A244620,KODEX ธ๐ธเลาPlus,20210104,12681
154,A244620,KODEX ธ๐ธเลาPlus,20201230,12467
155,A244620,KODEX ธ๐ธเลาPlus,20201229,12263
156,A244620,KODEX ธ๐ธเลาPlus,20201228,11826
157,A244620,KODEX ธ๐ธเลาPlus,20201224,11821
158,A244620,KODEX ธ๐ธเลาPlus,20201223,11662
159,A244620,KODEX ธ๐ธเลาPlus,20201222,11831
160,A244620,KODEX ธ๐ธเลาPlus,20201221,12179
161,A244620,KODEX ธ๐ธเลาPlus,20201218,11876
162,A244620,KODEX ธ๐ธเลาPlus,20201217,11781
163,A244620,KODEX ธ๐ธเลาPlus,20201216,11791
164,A244620,KODEX ธ๐ธเลาPlus,20201215,11687
165,A244620,KODEX ธ๐ธเลาPlus,20201214,11692
166,A244620,KODEX ธ๐ธเลาPlus,20201211,11558
167,A244620,KODEX ธ๐ธเลาPlus,20201210,11488
168,A244620,KODEX ธ๐ธเลาPlus,20201209,11433
169,A244620,KODEX ธ๐ธเลาPlus,20201208,11374
170,A244620,KODEX ธ๐ธเลาPlus,20201207,11592
171,A244620,KODEX ธ๐ธเลาPlus,20201204,11433
172,A244620,KODEX ธ๐ธเลาPlus,20201203,11423
173,A244620,KODEX ธ๐ธเลาPlus,20201202,11379
174,A244620,KODEX ธ๐ธเลาPlus,20201201,11289
175,A244620,KODEX ธ๐ธเลาPlus,20201130,11279
176,A244620,KODEX ธ๐ธเลาPlus,20201127,11284
177,A244620,KODEX ธ๐ธเลาPlus,20201126,11215
178,A244620,KODEX ธ๐ธเลาPlus,20201125,11100
179,A244620,KODEX ธ๐ธเลาPlus,20201124,11299
180,A244620,KODEX ธ๐ธเลาPlus,20201123,11389
181,A244620,KODEX ธ๐ธเลาPlus,20201120,11438
182,A244620,KODEX ธ๐ธเลาPlus,20201119,11304
183,A244620,KODEX ธ๐ธเลาPlus,20201118,11175
184,A244620,KODEX ธ๐ธเลาPlus,20201117,11016
185,A244620,KODEX ธ๐ธเลาPlus,20201116,11105
186,A244620,KODEX ธ๐ธเลาPlus,20201113,11036
187,A244620,KODEX ธ๐ธเลาPlus,20201112,10902
188,A244620,KODEX ธ๐ธเลาPlus,20201111,10907
189,A244620,KODEX ธ๐ธเลาPlus,20201110,10996
190,A244620,KODEX ธ๐ธเลาPlus,20201109,11240
191,A244620,KODEX ธ๐ธเลาPlus,20201106,11071
192,A244620,KODEX ธ๐ธเลาPlus,20201105,11185
193,A244620,KODEX ธ๐ธเลาPlus,20201104,10892
194,A244620,KODEX ธ๐ธเลาPlus,20201103,10758
195,A244620,KODEX ธ๐ธเลาPlus,20201102,10489
196,A244620,KODEX ธ๐ธเลาPlus,20201030,10385
197,A244620,KODEX ธ๐ธเลาPlus,20201029,10683
198,A244620,KODEX ธ๐ธเลาPlus,20201028,10529
199,A244620,KODEX ธ๐ธเลาPlus,20201027,10196
200,A244620,KODEX ธ๐ธเลาPlus,20201026,10166
201,A244620,KODEX ธ๐ธเลาPlus,20201023,10554
202,A244620,KODEX ธ๐ธเลาPlus,20201022,10554
203,A244620,KODEX ธ๐ธเลาPlus,20201021,10792
204,A244620,KODEX ธ๐ธเลาPlus,20201020,10718
205,A244620,KODEX ธ๐ธเลาPlus,20201019,10718
206,A244620,KODEX ธ๐ธเลาPlus,20201016,10887
207,A244620,KODEX ธ๐ธเลาPlus,20201015,11046
208,A244620,KODEX ธ๐ธเลาPlus,20201014,11334
209,A244620,KODEX ธ๐ธเลาPlus,20201013,11478
210,A244620,KODEX ธ๐ธเลาPlus,20201012,11533
211,A244620,KODEX ธ๐ธเลาPlus,20201008,11508
212,A244620,KODEX ธ๐ธเลาPlus,20201007,11498
213,A244620,KODEX ธ๐ธเลาPlus,20201006,11468
214,A244620,KODEX ธ๐ธเลาPlus,20201005,11413
215,A244620,KODEX ธ๐ธเลาPlus,20200929,11294
216,A244620,KODEX ธ๐ธเลาPlus,20200928,11160
217,A244620,KODEX ธ๐ธเลาPlus,20200925,10887
218,A244620,KODEX ธ๐ธเลาPlus,20200924,10882
219,A244620,KODEX ธ๐ธเลาPlus,20200923,11433
220,A244620,KODEX ธ๐ธเลาPlus,20200922,11359
221,A244620,KODEX ธ๐ธเลาPlus,20200921,11731
222,A244620,KODEX ธ๐ธเลาPlus,20200918,11886
223,A244620,KODEX ธ๐ธเลาPlus,20200917,11776
224,A244620,KODEX ธ๐ธเลาPlus,20200916,11925
225,A244620,KODEX ธ๐ธเลาPlus,20200915,12054
226,A244620,KODEX ธ๐ธเลาPlus,20200914,11950
227,A244620,KODEX ธ๐ธเลาPlus,20200911,11876
228,A244620,KODEX ธ๐ธเลาPlus,20200910,11920
229,A244620,KODEX ธ๐ธเลาPlus,20200909,11746
230,A244620,KODEX ธ๐ธเลาPlus,20200908,11945
231,A244620,KODEX ธ๐ธเลาPlus,20200907,11861
232,A244620,KODEX ธ๐ธเลาPlus,20200904,11905
233,A244620,KODEX ธ๐ธเลาPlus,20200903,12064
234,A244620,KODEX ธ๐ธเลาPlus,20200902,11955
235,A244620,KODEX ธ๐ธเลาPlus,20200901,11836
236,A244620,KODEX ธ๐ธเลาPlus,20200831,11871
237,A244620,KODEX ธ๐ธเลาPlus,20200828,11756
238,A244620,KODEX ธ๐ธเลาPlus,20200827,11821
239,A244620,KODEX ธ๐ธเลาPlus,20200826,11890
240,A244620,KODEX ธ๐ธเลาPlus,20200825,11851
241,A244620,KODEX ธ๐ธเลาPlus,20200824,11642
242,A244620,KODEX ธ๐ธเลาPlus,20200821,11329
243,A244620,KODEX ธ๐ธเลาPlus,20200820,11274
244,A244620,KODEX ธ๐ธเลาPlus,20200819,11687
245,A244620,KODEX ธ๐ธเลาPlus,20200818,11339
246,A244620,KODEX ธ๐ธเลาPlus,20200814,11722
247,A244620,KODEX ธ๐ธเลาPlus,20200813,11846
248,A244620,KODEX ธ๐ธเลาPlus,20200812,11886
249,A244620,KODEX ธ๐ธเลาPlus,20200811,12084
250,A244620,KODEX ธ๐ธเลาPlus,20200810,12288
251,A244620,KODEX ธ๐ธเลาPlus,20200807,12313
252,A244620,KODEX ธ๐ธเลาPlus,20200806,12238
253,A244620,KODEX ธ๐ธเลาPlus,20200805,12054
254,A244620,KODEX ธ๐ธเลาPlus,20200804,11776
255,A244620,KODEX ธ๐ธเลาPlus,20200803,11687
256,A244620,KODEX ธ๐ธเลาPlus,20200731,11468
257,A244620,KODEX ธ๐ธเลาPlus,20200730,11523
258,A244620,KODEX ธ๐ธเลาPlus,20200729,11468
259,A244620,KODEX ธ๐ธเลาPlus,20200728,11468
260,A244620,KODEX ธ๐ธเลาPlus,20200727,11359
261,A244620,KODEX ธ๐ธเลาPlus,20200724,11235
262,A244620,KODEX ธ๐ธเลาPlus,20200723,11359
263,A244620,KODEX ธ๐ธเลาPlus,20200722,11205
264,A244620,KODEX ธ๐ธเลาPlus,20200721,11066
265,A244620,KODEX ธ๐ธเลาPlus,20200720,10931
266,A244620,KODEX ธ๐ธเลาPlus,20200717,10852
267,A244620,KODEX ธ๐ธเลาPlus,20200716,10718
268,A244620,KODEX ธ๐ธเลาPlus,20200715,10892
269,A244620,KODEX ธ๐ธเลาPlus,20200714,10907
270,A244620,KODEX ธ๐ธเลาPlus,20200713,10946
271,A244620,KODEX ธ๐ธเลาPlus,20200710,10782
272,A244620,KODEX ธ๐ธเลาPlus,20200709,10618
273,A244620,KODEX ธ๐ธเลาPlus,20200708,10474
274,A244620,KODEX ธ๐ธเลาPlus,20200707,10459
275,A244620,KODEX ธ๐ธเลาPlus,20200706,10484
276,A244620,KODEX ธ๐ธเลาPlus,20200703,10310
277,A244620,KODEX ธ๐ธเลาPlus,20200702,10141
278,A244620,KODEX ธ๐ธเลาPlus,20200701,9977
279,A244620,KODEX ธ๐ธเลาPlus,20200630,10141
280,A244620,KODEX ธ๐ธเลาPlus,20200629,9977
281,A244620,KODEX ธ๐ธเลาPlus,20200626,10067
282,A244620,KODEX ธ๐ธเลาPlus,20200625,10002
283,A244620,KODEX ธ๐ธเลาPlus,20200624,10156
284,A244620,KODEX ธ๐ธเลาPlus,20200623,10047
285,A244620,KODEX ธ๐ธเลาPlus,20200622,10012
286,A244620,KODEX ธ๐ธเลาPlus,20200619,9943
287,A244620,KODEX ธ๐ธเลาPlus,20200618,9938
288,A244620,KODEX ธ๐ธเลาPlus,20200617,9843
289,A244620,KODEX ธ๐ธเลาPlus,20200616,9764
290,A244620,KODEX ธ๐ธเลาPlus,20200615,9326
291,A244620,KODEX ธ๐ธเลาPlus,20200612,9918
292,A244620,KODEX ธ๐ธเลาPlus,20200611,10062
293,A244620,KODEX ธ๐ธเลาPlus,20200610,10077
294,A244620,KODEX ธ๐ธเลาPlus,20200609,9992
295,A244620,KODEX ธ๐ธเลาPlus,20200608,9933
296,A244620,KODEX ธ๐ธเลาPlus,20200605,9928
297,A244620,KODEX ธ๐ธเลาPlus,20200604,9848
298,A244620,KODEX ธ๐ธเลาPlus,20200603,9764
299,A244620,KODEX ธ๐ธเลาPlus,20200602,9858
300,A244620,KODEX ธ๐ธเลาPlus,20200601,9803
301,A244620,KODEX ธ๐ธเลาPlus,20200529,9600
302,A244620,KODEX ธ๐ธเลาPlus,20200528,9436
303,A244620,KODEX ธ๐ธเลาPlus,20200527,9640
304,A244620,KODEX ธ๐ธเลาPlus,20200526,9684
305,A244620,KODEX ธ๐ธเลาPlus,20200525,9644
306,A244620,KODEX ธ๐ธเลาPlus,20200522,9466
307,A244620,KODEX ธ๐ธเลาPlus,20200521,9575
308,A244620,KODEX ธ๐ธเลาPlus,20200520,9480
309,A244620,KODEX ธ๐ธเลาPlus,20200519,9346
310,A244620,KODEX ธ๐ธเลาPlus,20200518,9411
311,A244620,KODEX ธ๐ธเลาPlus,20200515,9426
312,A244620,KODEX ธ๐ธเลาPlus,20200514,9321
313,A244620,KODEX ธ๐ธเลาPlus,20200513,9247
314,A244620,KODEX ธ๐ธเลาPlus,20200512,9202
315,A244620,KODEX ธ๐ธเลาPlus,20200511,9167
316,A244620,KODEX ธ๐ธเลาPlus,20200508,9222
317,A244620,KODEX ธ๐ธเลาPlus,20200507,9073
318,A244620,KODEX ธ๐ธเลาPlus,20200506,8944
319,A244620,KODEX ธ๐ธเลาPlus,20200504,8755
320,A244620,KODEX ธ๐ธเลาPlus,20200429,8800
321,A244620,KODEX ธ๐ธเลาPlus,20200428,8755
322,A244620,KODEX ธ๐ธเลาPlus,20200427,8740
323,A244620,KODEX ธ๐ธเลาPlus,20200424,8592
324,A244620,KODEX ธ๐ธเลาPlus,20200423,8701
325,A244620,KODEX ธ๐ธเลาPlus,20200422,8592
326,A244620,KODEX ธ๐ธเลาPlus,20200421,8450
327,A244620,KODEX ธ๐ธเลาPlus,20200420,8528
328,A244620,KODEX ธ๐ธเลาPlus,20200417,8568
329,A244620,KODEX ธ๐ธเลาPlus,20200416,8405
330,A244620,KODEX ธ๐ธเลาPlus,20200414,8228
331,A244620,KODEX ธ๐ธเลาPlus,20200413,8061
332,A244620,KODEX ธ๐ธเลาPlus,20200410,8258
333,A244620,KODEX ธ๐ธเลาPlus,20200409,8337
334,A244620,KODEX ธ๐ธเลาPlus,20200408,8327
335,A244620,KODEX ธ๐ธเลาPlus,20200407,8341
336,A244620,KODEX ธ๐ธเลาPlus,20200406,8253
337,A244620,KODEX ธ๐ธเลาPlus,20200403,7899
338,A244620,KODEX ธ๐ธเลาPlus,20200402,7869
339,A244620,KODEX ธ๐ธเลาPlus,20200401,7672
340,A244620,KODEX ธ๐ธเลาPlus,20200331,7864
341,A244620,KODEX ธ๐ธเลาPlus,20200330,7756
342,A244620,KODEX ธ๐ธเลาPlus,20200327,7470
343,A244620,KODEX ธ๐ธเลาPlus,20200326,7485
344,A244620,KODEX ธ๐ธเลาPlus,20200325,7426
345,A244620,KODEX ธ๐ธเลาPlus,20200324,7052
346,A244620,KODEX ธ๐ธเลาPlus,20200323,6402
347,A244620,KODEX ธ๐ธเลาPlus,20200320,6772
348,A244620,KODEX ธ๐ธเลาPlus,20200319,6033
349,A244620,KODEX ธ๐ธเลาPlus,20200318,6801
350,A244620,KODEX ธ๐ธเลาPlus,20200317,7239
351,A244620,KODEX ธ๐ธเลาPlus,20200316,7155
352,A244620,KODEX ธ๐ธเลาPlus,20200313,7397
353,A244620,KODEX ธ๐ธเลาPlus,20200312,7751
354,A244620,KODEX ธ๐ธเลาPlus,20200311,8169
355,A244620,KODEX ธ๐ธเลาPlus,20200310,8445
356,A244620,KODEX ธ๐ธเลาPlus,20200309,8430
357,A244620,KODEX ธ๐ธเลาPlus,20200306,8592
358,A244620,KODEX ธ๐ธเลาPlus,20200305,8666
359,A244620,KODEX ธ๐ธเลาPlus,20200304,8592
360,A244620,KODEX ธ๐ธเลาPlus,20200303,8410
361,A244620,KODEX ธ๐ธเลาPlus,20200302,8489
362,A244620,KODEX ธ๐ธเลาPlus,20200228,8164
363,A244620,KODEX ธ๐ธเลาPlus,20200227,8553
364,A244620,KODEX ธ๐ธเลาPlus,20200226,8794
