,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
42,A004540,ฑ๚ฒýวัณชถ๓,20210615,6670
43,A004540,ฑ๚ฒýวัณชถ๓,20210614,6550
44,A004540,ฑ๚ฒýวัณชถ๓,20210611,6370
45,A004540,ฑ๚ฒýวัณชถ๓,20210610,6320
46,A004540,ฑ๚ฒýวัณชถ๓,20210609,6720
47,A004540,ฑ๚ฒýวัณชถ๓,20210608,6900
48,A004540,ฑ๚ฒýวัณชถ๓,20210607,6670
49,A004540,ฑ๚ฒýวัณชถ๓,20210604,6890
50,A004540,ฑ๚ฒýวัณชถ๓,20210603,6990
51,A004540,ฑ๚ฒýวัณชถ๓,20210602,7120
52,A004540,ฑ๚ฒýวัณชถ๓,20210601,6790
53,A004540,ฑ๚ฒýวัณชถ๓,20210531,6450
54,A004540,ฑ๚ฒýวัณชถ๓,20210528,6260
55,A004540,ฑ๚ฒýวัณชถ๓,20210527,6230
56,A004540,ฑ๚ฒýวัณชถ๓,20210526,6280
57,A004540,ฑ๚ฒýวัณชถ๓,20210525,6250
58,A004540,ฑ๚ฒýวัณชถ๓,20210524,6290
59,A004540,ฑ๚ฒýวัณชถ๓,20210521,6460
60,A004540,ฑ๚ฒýวัณชถ๓,20210520,6530
61,A004540,ฑ๚ฒýวัณชถ๓,20210518,6620
62,A004540,ฑ๚ฒýวัณชถ๓,20210517,6700
63,A004540,ฑ๚ฒýวัณชถ๓,20210514,6800
64,A004540,ฑ๚ฒýวัณชถ๓,20210513,6420
65,A004540,ฑ๚ฒýวัณชถ๓,20210512,6480
66,A004540,ฑ๚ฒýวัณชถ๓,20210511,6660
67,A004540,ฑ๚ฒýวัณชถ๓,20210510,6950
68,A004540,ฑ๚ฒýวัณชถ๓,20210507,6560
69,A004540,ฑ๚ฒýวัณชถ๓,20210506,6530
70,A004540,ฑ๚ฒýวัณชถ๓,20210504,6580
71,A004540,ฑ๚ฒýวัณชถ๓,20210503,6900
72,A004540,ฑ๚ฒýวัณชถ๓,20210430,6450
73,A004540,ฑ๚ฒýวัณชถ๓,20210429,6420
74,A004540,ฑ๚ฒýวัณชถ๓,20210428,6700
75,A004540,ฑ๚ฒýวัณชถ๓,20210427,6620
76,A004540,ฑ๚ฒýวัณชถ๓,20210426,6660
77,A004540,ฑ๚ฒýวัณชถ๓,20210423,7070
78,A004540,ฑ๚ฒýวัณชถ๓,20210422,7320
79,A004540,ฑ๚ฒýวัณชถ๓,20210421,7980
80,A004540,ฑ๚ฒýวัณชถ๓,20210420,7830
81,A004540,ฑ๚ฒýวัณชถ๓,20210419,7490
82,A004540,ฑ๚ฒýวัณชถ๓,20210416,7450
83,A004540,ฑ๚ฒýวัณชถ๓,20210415,7390
84,A004540,ฑ๚ฒýวัณชถ๓,20210414,7550
85,A004540,ฑ๚ฒýวัณชถ๓,20210413,7490
86,A004540,ฑ๚ฒýวัณชถ๓,20210412,7340
87,A004540,ฑ๚ฒýวัณชถ๓,20210409,7570
88,A004540,ฑ๚ฒýวัณชถ๓,20210408,7600
89,A004540,ฑ๚ฒýวัณชถ๓,20210407,8020
90,A004540,ฑ๚ฒýวัณชถ๓,20210406,8520
91,A004540,ฑ๚ฒýวัณชถ๓,20210405,7980
92,A004540,ฑ๚ฒýวัณชถ๓,20210402,8440
93,A004540,ฑ๚ฒýวัณชถ๓,20210401,8380
94,A004540,ฑ๚ฒýวัณชถ๓,20210331,7770
95,A004540,ฑ๚ฒýวัณชถ๓,20210330,8450
96,A004540,ฑ๚ฒýวัณชถ๓,20210329,6510
97,A004540,ฑ๚ฒýวัณชถ๓,20210326,6510
98,A004540,ฑ๚ฒýวัณชถ๓,20210325,5530
99,A004540,ฑ๚ฒýวัณชถ๓,20210324,4255
100,A004540,ฑ๚ฒýวัณชถ๓,20210323,4010
101,A004540,ฑ๚ฒýวัณชถ๓,20210322,4050
102,A004540,ฑ๚ฒýวัณชถ๓,20210319,4080
103,A004540,ฑ๚ฒýวัณชถ๓,20210318,4080
104,A004540,ฑ๚ฒýวัณชถ๓,20210317,4015
105,A004540,ฑ๚ฒýวัณชถ๓,20210316,4015
106,A004540,ฑ๚ฒýวัณชถ๓,20210315,4005
107,A004540,ฑ๚ฒýวัณชถ๓,20210312,4000
108,A004540,ฑ๚ฒýวัณชถ๓,20210311,3900
109,A004540,ฑ๚ฒýวัณชถ๓,20210310,3855
110,A004540,ฑ๚ฒýวัณชถ๓,20210309,3935
111,A004540,ฑ๚ฒýวัณชถ๓,20210308,3995
112,A004540,ฑ๚ฒýวัณชถ๓,20210305,4000
113,A004540,ฑ๚ฒýวัณชถ๓,20210304,4060
114,A004540,ฑ๚ฒýวัณชถ๓,20210303,4095
115,A004540,ฑ๚ฒýวัณชถ๓,20210302,4050
116,A004540,ฑ๚ฒýวัณชถ๓,20210226,4050
117,A004540,ฑ๚ฒýวัณชถ๓,20210225,4095
118,A004540,ฑ๚ฒýวัณชถ๓,20210224,4100
119,A004540,ฑ๚ฒýวัณชถ๓,20210223,4265
120,A004540,ฑ๚ฒýวัณชถ๓,20210222,4370
121,A004540,ฑ๚ฒýวัณชถ๓,20210219,4265
122,A004540,ฑ๚ฒýวัณชถ๓,20210218,4395
123,A004540,ฑ๚ฒýวัณชถ๓,20210217,4480
124,A004540,ฑ๚ฒýวัณชถ๓,20210216,4390
125,A004540,ฑ๚ฒýวัณชถ๓,20210215,4330
126,A004540,ฑ๚ฒýวัณชถ๓,20210210,4275
127,A004540,ฑ๚ฒýวัณชถ๓,20210209,4315
128,A004540,ฑ๚ฒýวัณชถ๓,20210208,4315
129,A004540,ฑ๚ฒýวัณชถ๓,20210205,4260
130,A004540,ฑ๚ฒýวัณชถ๓,20210204,4240
131,A004540,ฑ๚ฒýวัณชถ๓,20210203,4215
132,A004540,ฑ๚ฒýวัณชถ๓,20210202,4235
133,A004540,ฑ๚ฒýวัณชถ๓,20210201,4220
134,A004540,ฑ๚ฒýวัณชถ๓,20210129,4215
135,A004540,ฑ๚ฒýวัณชถ๓,20210128,4285
136,A004540,ฑ๚ฒýวัณชถ๓,20210127,4330
137,A004540,ฑ๚ฒýวัณชถ๓,20210126,4380
138,A004540,ฑ๚ฒýวัณชถ๓,20210125,4335
139,A004540,ฑ๚ฒýวัณชถ๓,20210122,4290
140,A004540,ฑ๚ฒýวัณชถ๓,20210121,4290
141,A004540,ฑ๚ฒýวัณชถ๓,20210120,4280
142,A004540,ฑ๚ฒýวัณชถ๓,20210119,4265
143,A004540,ฑ๚ฒýวัณชถ๓,20210118,4235
144,A004540,ฑ๚ฒýวัณชถ๓,20210115,4235
145,A004540,ฑ๚ฒýวัณชถ๓,20210114,4295
146,A004540,ฑ๚ฒýวัณชถ๓,20210113,4255
147,A004540,ฑ๚ฒýวัณชถ๓,20210112,4175
148,A004540,ฑ๚ฒýวัณชถ๓,20210111,4115
149,A004540,ฑ๚ฒýวัณชถ๓,20210108,4255
150,A004540,ฑ๚ฒýวัณชถ๓,20210107,4335
151,A004540,ฑ๚ฒýวัณชถ๓,20210106,4320
152,A004540,ฑ๚ฒýวัณชถ๓,20210105,4295
153,A004540,ฑ๚ฒýวัณชถ๓,20210104,4295
154,A004540,ฑ๚ฒýวัณชถ๓,20201230,4310
155,A004540,ฑ๚ฒýวัณชถ๓,20201229,4320
156,A004540,ฑ๚ฒýวัณชถ๓,20201228,4240
157,A004540,ฑ๚ฒýวัณชถ๓,20201224,4340
158,A004540,ฑ๚ฒýวัณชถ๓,20201223,4405
159,A004540,ฑ๚ฒýวัณชถ๓,20201222,4475
160,A004540,ฑ๚ฒýวัณชถ๓,20201221,4725
161,A004540,ฑ๚ฒýวัณชถ๓,20201218,4720
162,A004540,ฑ๚ฒýวัณชถ๓,20201217,4700
163,A004540,ฑ๚ฒýวัณชถ๓,20201216,4600
164,A004540,ฑ๚ฒýวัณชถ๓,20201215,4430
165,A004540,ฑ๚ฒýวัณชถ๓,20201214,4500
166,A004540,ฑ๚ฒýวัณชถ๓,20201211,4440
167,A004540,ฑ๚ฒýวัณชถ๓,20201210,4425
168,A004540,ฑ๚ฒýวัณชถ๓,20201209,4420
169,A004540,ฑ๚ฒýวัณชถ๓,20201208,4460
170,A004540,ฑ๚ฒýวัณชถ๓,20201207,4620
171,A004540,ฑ๚ฒýวัณชถ๓,20201204,4635
172,A004540,ฑ๚ฒýวัณชถ๓,20201203,4530
173,A004540,ฑ๚ฒýวัณชถ๓,20201202,4615
174,A004540,ฑ๚ฒýวัณชถ๓,20201201,4720
175,A004540,ฑ๚ฒýวัณชถ๓,20201130,4850
176,A004540,ฑ๚ฒýวัณชถ๓,20201127,4705
177,A004540,ฑ๚ฒýวัณชถ๓,20201126,4500
178,A004540,ฑ๚ฒýวัณชถ๓,20201125,4435
179,A004540,ฑ๚ฒýวัณชถ๓,20201124,4610
180,A004540,ฑ๚ฒýวัณชถ๓,20201123,4725
181,A004540,ฑ๚ฒýวัณชถ๓,20201120,4580
182,A004540,ฑ๚ฒýวัณชถ๓,20201119,4420
183,A004540,ฑ๚ฒýวัณชถ๓,20201118,4345
184,A004540,ฑ๚ฒýวัณชถ๓,20201117,4340
185,A004540,ฑ๚ฒýวัณชถ๓,20201116,4600
186,A004540,ฑ๚ฒýวัณชถ๓,20201113,4595
187,A004540,ฑ๚ฒýวัณชถ๓,20201112,4595
188,A004540,ฑ๚ฒýวัณชถ๓,20201111,4520
189,A004540,ฑ๚ฒýวัณชถ๓,20201110,4525
190,A004540,ฑ๚ฒýวัณชถ๓,20201109,4615
191,A004540,ฑ๚ฒýวัณชถ๓,20201106,4460
192,A004540,ฑ๚ฒýวัณชถ๓,20201105,4485
193,A004540,ฑ๚ฒýวัณชถ๓,20201104,4370
194,A004540,ฑ๚ฒýวัณชถ๓,20201103,4405
195,A004540,ฑ๚ฒýวัณชถ๓,20201102,4375
196,A004540,ฑ๚ฒýวัณชถ๓,20201030,4325
197,A004540,ฑ๚ฒýวัณชถ๓,20201029,4340
198,A004540,ฑ๚ฒýวัณชถ๓,20201028,4325
199,A004540,ฑ๚ฒýวัณชถ๓,20201027,4325
200,A004540,ฑ๚ฒýวัณชถ๓,20201026,4320
201,A004540,ฑ๚ฒýวัณชถ๓,20201023,4445
202,A004540,ฑ๚ฒýวัณชถ๓,20201022,4505
203,A004540,ฑ๚ฒýวัณชถ๓,20201021,4490
204,A004540,ฑ๚ฒýวัณชถ๓,20201020,4595
205,A004540,ฑ๚ฒýวัณชถ๓,20201019,4490
206,A004540,ฑ๚ฒýวัณชถ๓,20201016,4500
207,A004540,ฑ๚ฒýวัณชถ๓,20201015,4570
208,A004540,ฑ๚ฒýวัณชถ๓,20201014,4670
209,A004540,ฑ๚ฒýวัณชถ๓,20201013,4670
210,A004540,ฑ๚ฒýวัณชถ๓,20201012,4725
211,A004540,ฑ๚ฒýวัณชถ๓,20201008,4870
212,A004540,ฑ๚ฒýวัณชถ๓,20201007,4690
213,A004540,ฑ๚ฒýวัณชถ๓,20201006,4585
214,A004540,ฑ๚ฒýวัณชถ๓,20201005,4680
215,A004540,ฑ๚ฒýวัณชถ๓,20200929,4690
216,A004540,ฑ๚ฒýวัณชถ๓,20200928,4560
217,A004540,ฑ๚ฒýวัณชถ๓,20200925,4520
218,A004540,ฑ๚ฒýวัณชถ๓,20200924,4500
219,A004540,ฑ๚ฒýวัณชถ๓,20200923,4630
220,A004540,ฑ๚ฒýวัณชถ๓,20200922,4390
221,A004540,ฑ๚ฒýวัณชถ๓,20200921,4580
222,A004540,ฑ๚ฒýวัณชถ๓,20200918,4745
223,A004540,ฑ๚ฒýวัณชถ๓,20200917,4675
224,A004540,ฑ๚ฒýวัณชถ๓,20200916,4780
225,A004540,ฑ๚ฒýวัณชถ๓,20200915,4945
226,A004540,ฑ๚ฒýวัณชถ๓,20200914,4955
227,A004540,ฑ๚ฒýวัณชถ๓,20200911,5050
228,A004540,ฑ๚ฒýวัณชถ๓,20200910,4865
229,A004540,ฑ๚ฒýวัณชถ๓,20200909,4760
230,A004540,ฑ๚ฒýวัณชถ๓,20200908,4805
231,A004540,ฑ๚ฒýวัณชถ๓,20200907,4865
232,A004540,ฑ๚ฒýวัณชถ๓,20200904,4860
233,A004540,ฑ๚ฒýวัณชถ๓,20200903,5180
234,A004540,ฑ๚ฒýวัณชถ๓,20200902,5270
235,A004540,ฑ๚ฒýวัณชถ๓,20200901,5270
236,A004540,ฑ๚ฒýวัณชถ๓,20200831,5320
237,A004540,ฑ๚ฒýวัณชถ๓,20200828,5630
238,A004540,ฑ๚ฒýวัณชถ๓,20200827,5580
239,A004540,ฑ๚ฒýวัณชถ๓,20200826,5200
240,A004540,ฑ๚ฒýวัณชถ๓,20200825,4360
241,A004540,ฑ๚ฒýวัณชถ๓,20200824,4410
242,A004540,ฑ๚ฒýวัณชถ๓,20200821,4355
243,A004540,ฑ๚ฒýวัณชถ๓,20200820,4480
244,A004540,ฑ๚ฒýวัณชถ๓,20200819,4255
245,A004540,ฑ๚ฒýวัณชถ๓,20200818,4690
246,A004540,ฑ๚ฒýวัณชถ๓,20200814,3990
247,A004540,ฑ๚ฒýวัณชถ๓,20200813,4030
248,A004540,ฑ๚ฒýวัณชถ๓,20200812,3945
249,A004540,ฑ๚ฒýวัณชถ๓,20200811,4030
250,A004540,ฑ๚ฒýวัณชถ๓,20200810,4035
251,A004540,ฑ๚ฒýวัณชถ๓,20200807,4085
252,A004540,ฑ๚ฒýวัณชถ๓,20200806,4020
253,A004540,ฑ๚ฒýวัณชถ๓,20200805,4000
254,A004540,ฑ๚ฒýวัณชถ๓,20200804,4090
255,A004540,ฑ๚ฒýวัณชถ๓,20200803,4125
256,A004540,ฑ๚ฒýวัณชถ๓,20200731,3995
257,A004540,ฑ๚ฒýวัณชถ๓,20200730,4000
258,A004540,ฑ๚ฒýวัณชถ๓,20200729,4000
259,A004540,ฑ๚ฒýวัณชถ๓,20200728,3840
260,A004540,ฑ๚ฒýวัณชถ๓,20200727,3995
261,A004540,ฑ๚ฒýวัณชถ๓,20200724,3800
262,A004540,ฑ๚ฒýวัณชถ๓,20200723,3920
263,A004540,ฑ๚ฒýวัณชถ๓,20200722,4005
264,A004540,ฑ๚ฒýวัณชถ๓,20200721,3955
265,A004540,ฑ๚ฒýวัณชถ๓,20200720,3930
266,A004540,ฑ๚ฒýวัณชถ๓,20200717,3930
267,A004540,ฑ๚ฒýวัณชถ๓,20200716,3955
268,A004540,ฑ๚ฒýวัณชถ๓,20200715,4005
269,A004540,ฑ๚ฒýวัณชถ๓,20200714,3855
270,A004540,ฑ๚ฒýวัณชถ๓,20200713,3875
271,A004540,ฑ๚ฒýวัณชถ๓,20200710,3845
272,A004540,ฑ๚ฒýวัณชถ๓,20200709,3850
273,A004540,ฑ๚ฒýวัณชถ๓,20200708,3900
274,A004540,ฑ๚ฒýวัณชถ๓,20200707,3780
275,A004540,ฑ๚ฒýวัณชถ๓,20200706,3670
276,A004540,ฑ๚ฒýวัณชถ๓,20200703,3705
277,A004540,ฑ๚ฒýวัณชถ๓,20200702,3600
278,A004540,ฑ๚ฒýวัณชถ๓,20200701,3580
279,A004540,ฑ๚ฒýวัณชถ๓,20200630,3600
280,A004540,ฑ๚ฒýวัณชถ๓,20200629,3535
281,A004540,ฑ๚ฒýวัณชถ๓,20200626,3665
282,A004540,ฑ๚ฒýวัณชถ๓,20200625,3690
283,A004540,ฑ๚ฒýวัณชถ๓,20200624,3670
284,A004540,ฑ๚ฒýวัณชถ๓,20200623,3645
285,A004540,ฑ๚ฒýวัณชถ๓,20200622,3630
286,A004540,ฑ๚ฒýวัณชถ๓,20200619,3625
287,A004540,ฑ๚ฒýวัณชถ๓,20200618,3585
288,A004540,ฑ๚ฒýวัณชถ๓,20200617,3700
289,A004540,ฑ๚ฒýวัณชถ๓,20200616,3800
290,A004540,ฑ๚ฒýวัณชถ๓,20200615,3600
291,A004540,ฑ๚ฒýวัณชถ๓,20200612,3765
292,A004540,ฑ๚ฒýวัณชถ๓,20200611,3810
293,A004540,ฑ๚ฒýวัณชถ๓,20200610,3875
294,A004540,ฑ๚ฒýวัณชถ๓,20200609,3905
295,A004540,ฑ๚ฒýวัณชถ๓,20200608,3910
296,A004540,ฑ๚ฒýวัณชถ๓,20200605,3885
297,A004540,ฑ๚ฒýวัณชถ๓,20200604,3940
298,A004540,ฑ๚ฒýวัณชถ๓,20200603,3830
299,A004540,ฑ๚ฒýวัณชถ๓,20200602,3960
300,A004540,ฑ๚ฒýวัณชถ๓,20200601,4005
301,A004540,ฑ๚ฒýวัณชถ๓,20200529,4055
302,A004540,ฑ๚ฒýวัณชถ๓,20200528,4080
303,A004540,ฑ๚ฒýวัณชถ๓,20200527,4085
304,A004540,ฑ๚ฒýวัณชถ๓,20200526,4140
305,A004540,ฑ๚ฒýวัณชถ๓,20200525,4135
306,A004540,ฑ๚ฒýวัณชถ๓,20200522,4055
307,A004540,ฑ๚ฒýวัณชถ๓,20200521,4190
308,A004540,ฑ๚ฒýวัณชถ๓,20200520,4010
309,A004540,ฑ๚ฒýวัณชถ๓,20200519,4005
310,A004540,ฑ๚ฒýวัณชถ๓,20200518,4275
311,A004540,ฑ๚ฒýวัณชถ๓,20200515,4630
312,A004540,ฑ๚ฒýวัณชถ๓,20200514,4210
313,A004540,ฑ๚ฒýวัณชถ๓,20200513,4050
314,A004540,ฑ๚ฒýวัณชถ๓,20200512,3950
315,A004540,ฑ๚ฒýวัณชถ๓,20200511,3875
316,A004540,ฑ๚ฒýวัณชถ๓,20200508,3870
317,A004540,ฑ๚ฒýวัณชถ๓,20200507,3810
318,A004540,ฑ๚ฒýวัณชถ๓,20200506,3790
319,A004540,ฑ๚ฒýวัณชถ๓,20200504,3740
320,A004540,ฑ๚ฒýวัณชถ๓,20200429,3675
321,A004540,ฑ๚ฒýวัณชถ๓,20200428,3665
322,A004540,ฑ๚ฒýวัณชถ๓,20200427,3725
323,A004540,ฑ๚ฒýวัณชถ๓,20200424,3650
324,A004540,ฑ๚ฒýวัณชถ๓,20200423,3540
325,A004540,ฑ๚ฒýวัณชถ๓,20200422,3515
326,A004540,ฑ๚ฒýวัณชถ๓,20200421,3505
327,A004540,ฑ๚ฒýวัณชถ๓,20200420,3680
328,A004540,ฑ๚ฒýวัณชถ๓,20200417,3680
329,A004540,ฑ๚ฒýวัณชถ๓,20200416,3605
330,A004540,ฑ๚ฒýวัณชถ๓,20200414,3695
331,A004540,ฑ๚ฒýวัณชถ๓,20200413,3620
332,A004540,ฑ๚ฒýวัณชถ๓,20200410,3820
333,A004540,ฑ๚ฒýวัณชถ๓,20200409,4275
334,A004540,ฑ๚ฒýวัณชถ๓,20200408,4530
335,A004540,ฑ๚ฒýวัณชถ๓,20200407,3750
336,A004540,ฑ๚ฒýวัณชถ๓,20200406,3650
337,A004540,ฑ๚ฒýวัณชถ๓,20200403,3540
338,A004540,ฑ๚ฒýวัณชถ๓,20200402,3520
339,A004540,ฑ๚ฒýวัณชถ๓,20200401,3280
340,A004540,ฑ๚ฒýวัณชถ๓,20200331,3035
341,A004540,ฑ๚ฒýวัณชถ๓,20200330,3050
342,A004540,ฑ๚ฒýวัณชถ๓,20200327,2815
343,A004540,ฑ๚ฒýวัณชถ๓,20200326,2540
344,A004540,ฑ๚ฒýวัณชถ๓,20200325,2515
345,A004540,ฑ๚ฒýวัณชถ๓,20200324,2390
346,A004540,ฑ๚ฒýวัณชถ๓,20200323,2345
347,A004540,ฑ๚ฒýวัณชถ๓,20200320,2435
348,A004540,ฑ๚ฒýวัณชถ๓,20200319,2245
349,A004540,ฑ๚ฒýวัณชถ๓,20200318,2680
350,A004540,ฑ๚ฒýวัณชถ๓,20200317,2730
351,A004540,ฑ๚ฒýวัณชถ๓,20200316,2825
352,A004540,ฑ๚ฒýวัณชถ๓,20200313,2820
353,A004540,ฑ๚ฒýวัณชถ๓,20200312,3035
354,A004540,ฑ๚ฒýวัณชถ๓,20200311,3130
355,A004540,ฑ๚ฒýวัณชถ๓,20200310,3190
356,A004540,ฑ๚ฒýวัณชถ๓,20200309,3325
357,A004540,ฑ๚ฒýวัณชถ๓,20200306,3425
358,A004540,ฑ๚ฒýวัณชถ๓,20200305,3125
359,A004540,ฑ๚ฒýวัณชถ๓,20200304,3220
360,A004540,ฑ๚ฒýวัณชถ๓,20200303,3275
361,A004540,ฑ๚ฒýวัณชถ๓,20200302,3190
362,A004540,ฑ๚ฒýวัณชถ๓,20200228,3300
363,A004540,ฑ๚ฒýวัณชถ๓,20200227,3230
364,A004540,ฑ๚ฒýวัณชถ๓,20200226,3405
