,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A375500,DLÀÌ¾Ø¾¾,20210812,140500
1,A375500,DLÀÌ¾Ø¾¾,20210811,137500
2,A375500,DLÀÌ¾Ø¾¾,20210810,140000
3,A375500,DLÀÌ¾Ø¾¾,20210809,142500
4,A375500,DLÀÌ¾Ø¾¾,20210806,145000
5,A375500,DLÀÌ¾Ø¾¾,20210805,145000
6,A375500,DLÀÌ¾Ø¾¾,20210804,145000
7,A375500,DLÀÌ¾Ø¾¾,20210803,145500
8,A375500,DLÀÌ¾Ø¾¾,20210802,144500
9,A375500,DLÀÌ¾Ø¾¾,20210730,146500
10,A375500,DLÀÌ¾Ø¾¾,20210729,146000
11,A375500,DLÀÌ¾Ø¾¾,20210728,144500
12,A375500,DLÀÌ¾Ø¾¾,20210727,146500
13,A375500,DLÀÌ¾Ø¾¾,20210726,145500
14,A375500,DLÀÌ¾Ø¾¾,20210723,150000
15,A375500,DLÀÌ¾Ø¾¾,20210722,150500
16,A375500,DLÀÌ¾Ø¾¾,20210721,149500
17,A375500,DLÀÌ¾Ø¾¾,20210720,148000
18,A375500,DLÀÌ¾Ø¾¾,20210719,149000
19,A375500,DLÀÌ¾Ø¾¾,20210716,148500
20,A375500,DLÀÌ¾Ø¾¾,20210715,149500
21,A375500,DLÀÌ¾Ø¾¾,20210714,150000
22,A375500,DLÀÌ¾Ø¾¾,20210713,153000
23,A375500,DLÀÌ¾Ø¾¾,20210712,151500
24,A375500,DLÀÌ¾Ø¾¾,20210709,151000
25,A375500,DLÀÌ¾Ø¾¾,20210708,152000
26,A375500,DLÀÌ¾Ø¾¾,20210707,153500
27,A375500,DLÀÌ¾Ø¾¾,20210706,153000
28,A375500,DLÀÌ¾Ø¾¾,20210705,153500
29,A375500,DLÀÌ¾Ø¾¾,20210702,152000
30,A375500,DLÀÌ¾Ø¾¾,20210701,143500
31,A375500,DLÀÌ¾Ø¾¾,20210630,142000
32,A375500,DLÀÌ¾Ø¾¾,20210629,139000
33,A375500,DLÀÌ¾Ø¾¾,20210628,138500
34,A375500,DLÀÌ¾Ø¾¾,20210625,137000
35,A375500,DLÀÌ¾Ø¾¾,20210624,135500
36,A375500,DLÀÌ¾Ø¾¾,20210623,132500
37,A375500,DLÀÌ¾Ø¾¾,20210622,135000
38,A375500,DLÀÌ¾Ø¾¾,20210621,132500
39,A375500,DLÀÌ¾Ø¾¾,20210618,135500
40,A375500,DLÀÌ¾Ø¾¾,20210617,136000
41,A375500,DLÀÌ¾Ø¾¾,20210616,138000
42,A375500,DLÀÌ¾Ø¾¾,20210615,138000
43,A375500,DLÀÌ¾Ø¾¾,20210614,140000
44,A375500,DLÀÌ¾Ø¾¾,20210611,138500
45,A375500,DLÀÌ¾Ø¾¾,20210610,135500
46,A375500,DLÀÌ¾Ø¾¾,20210609,137500
47,A375500,DLÀÌ¾Ø¾¾,20210608,140500
48,A375500,DLÀÌ¾Ø¾¾,20210607,140500
49,A375500,DLÀÌ¾Ø¾¾,20210604,139500
50,A375500,DLÀÌ¾Ø¾¾,20210603,139000
51,A375500,DLÀÌ¾Ø¾¾,20210602,138000
52,A375500,DLÀÌ¾Ø¾¾,20210601,135000
53,A375500,DLÀÌ¾Ø¾¾,20210531,134500
54,A375500,DLÀÌ¾Ø¾¾,20210528,134000
55,A375500,DLÀÌ¾Ø¾¾,20210527,134000
56,A375500,DLÀÌ¾Ø¾¾,20210526,133500
57,A375500,DLÀÌ¾Ø¾¾,20210525,133500
58,A375500,DLÀÌ¾Ø¾¾,20210524,135500
59,A375500,DLÀÌ¾Ø¾¾,20210521,135500
60,A375500,DLÀÌ¾Ø¾¾,20210520,138000
61,A375500,DLÀÌ¾Ø¾¾,20210518,136500
62,A375500,DLÀÌ¾Ø¾¾,20210517,133000
63,A375500,DLÀÌ¾Ø¾¾,20210514,139500
64,A375500,DLÀÌ¾Ø¾¾,20210513,139500
65,A375500,DLÀÌ¾Ø¾¾,20210512,139000
66,A375500,DLÀÌ¾Ø¾¾,20210511,142000
67,A375500,DLÀÌ¾Ø¾¾,20210510,141000
68,A375500,DLÀÌ¾Ø¾¾,20210507,141000
69,A375500,DLÀÌ¾Ø¾¾,20210506,136500
70,A375500,DLÀÌ¾Ø¾¾,20210504,134000
71,A375500,DLÀÌ¾Ø¾¾,20210503,133500
72,A375500,DLÀÌ¾Ø¾¾,20210430,133000
73,A375500,DLÀÌ¾Ø¾¾,20210429,135500
74,A375500,DLÀÌ¾Ø¾¾,20210428,134000
75,A375500,DLÀÌ¾Ø¾¾,20210427,138000
76,A375500,DLÀÌ¾Ø¾¾,20210426,132500
77,A375500,DLÀÌ¾Ø¾¾,20210423,132000
78,A375500,DLÀÌ¾Ø¾¾,20210422,134500
79,A375500,DLÀÌ¾Ø¾¾,20210421,134000
80,A375500,DLÀÌ¾Ø¾¾,20210420,136500
81,A375500,DLÀÌ¾Ø¾¾,20210419,136500
82,A375500,DLÀÌ¾Ø¾¾,20210416,134500
83,A375500,DLÀÌ¾Ø¾¾,20210415,134000
84,A375500,DLÀÌ¾Ø¾¾,20210414,130000
85,A375500,DLÀÌ¾Ø¾¾,20210413,127000
86,A375500,DLÀÌ¾Ø¾¾,20210412,127500
87,A375500,DLÀÌ¾Ø¾¾,20210409,127000
88,A375500,DLÀÌ¾Ø¾¾,20210408,127000
89,A375500,DLÀÌ¾Ø¾¾,20210407,123000
90,A375500,DLÀÌ¾Ø¾¾,20210406,122000
91,A375500,DLÀÌ¾Ø¾¾,20210405,120500
92,A375500,DLÀÌ¾Ø¾¾,20210402,120000
93,A375500,DLÀÌ¾Ø¾¾,20210401,119500
