,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
99,A064760,ф╪╬╬диюл,20210324,192700
100,A064760,ф╪╬╬диюл,20210323,186300
101,A064760,ф╪╬╬диюл,20210322,181300
102,A064760,ф╪╬╬диюл,20210319,179000
103,A064760,ф╪╬╬диюл,20210318,177000
104,A064760,ф╪╬╬диюл,20210317,179500
105,A064760,ф╪╬╬диюл,20210316,179400
106,A064760,ф╪╬╬диюл,20210315,168600
107,A064760,ф╪╬╬диюл,20210312,166500
108,A064760,ф╪╬╬диюл,20210311,163000
109,A064760,ф╪╬╬диюл,20210310,161500
110,A064760,ф╪╬╬диюл,20210309,161600
111,A064760,ф╪╬╬диюл,20210308,160200
112,A064760,ф╪╬╬диюл,20210305,159600
113,A064760,ф╪╬╬диюл,20210304,160000
114,A064760,ф╪╬╬диюл,20210303,159600
115,A064760,ф╪╬╬диюл,20210302,158500
116,A064760,ф╪╬╬диюл,20210226,151400
117,A064760,ф╪╬╬диюл,20210225,160600
118,A064760,ф╪╬╬диюл,20210224,159800
119,A064760,ф╪╬╬диюл,20210223,160500
120,A064760,ф╪╬╬диюл,20210222,158000
121,A064760,ф╪╬╬диюл,20210219,164000
122,A064760,ф╪╬╬диюл,20210218,161700
123,A064760,ф╪╬╬диюл,20210217,169900
124,A064760,ф╪╬╬диюл,20210216,181000
125,A064760,ф╪╬╬диюл,20210215,185500
126,A064760,ф╪╬╬диюл,20210210,165400
127,A064760,ф╪╬╬диюл,20210209,163600
128,A064760,ф╪╬╬диюл,20210208,162300
129,A064760,ф╪╬╬диюл,20210205,153300
130,A064760,ф╪╬╬диюл,20210204,150900
131,A064760,ф╪╬╬диюл,20210203,151500
132,A064760,ф╪╬╬диюл,20210202,151500
133,A064760,ф╪╬╬диюл,20210201,150900
134,A064760,ф╪╬╬диюл,20210129,143000
135,A064760,ф╪╬╬диюл,20210128,141300
136,A064760,ф╪╬╬диюл,20210127,148100
137,A064760,ф╪╬╬диюл,20210126,148200
138,A064760,ф╪╬╬диюл,20210125,150800
139,A064760,ф╪╬╬диюл,20210122,135000
140,A064760,ф╪╬╬диюл,20210121,137700
141,A064760,ф╪╬╬диюл,20210120,136600
142,A064760,ф╪╬╬диюл,20210119,133400
143,A064760,ф╪╬╬диюл,20210118,133000
144,A064760,ф╪╬╬диюл,20210115,135000
145,A064760,ф╪╬╬диюл,20210114,127200
146,A064760,ф╪╬╬диюл,20210113,124800
147,A064760,ф╪╬╬диюл,20210112,122700
148,A064760,ф╪╬╬диюл,20210111,125000
149,A064760,ф╪╬╬диюл,20210108,122500
150,A064760,ф╪╬╬диюл,20210107,120600
151,A064760,ф╪╬╬диюл,20210106,120000
152,A064760,ф╪╬╬диюл,20210105,123300
153,A064760,ф╪╬╬диюл,20210104,124500
154,A064760,ф╪╬╬диюл,20201230,125300
155,A064760,ф╪╬╬диюл,20201229,125300
156,A064760,ф╪╬╬диюл,20201228,123000
157,A064760,ф╪╬╬диюл,20201224,115300
158,A064760,ф╪╬╬диюл,20201223,112000
159,A064760,ф╪╬╬диюл,20201222,108900
160,A064760,ф╪╬╬диюл,20201221,111000
161,A064760,ф╪╬╬диюл,20201218,108600
162,A064760,ф╪╬╬диюл,20201217,108700
163,A064760,ф╪╬╬диюл,20201216,107300
164,A064760,ф╪╬╬диюл,20201215,106100
165,A064760,ф╪╬╬диюл,20201214,104700
166,A064760,ф╪╬╬диюл,20201211,102600
167,A064760,ф╪╬╬диюл,20201210,104400
168,A064760,ф╪╬╬диюл,20201209,103200
169,A064760,ф╪╬╬диюл,20201208,103100
170,A064760,ф╪╬╬диюл,20201207,103300
171,A064760,ф╪╬╬диюл,20201204,104500
172,A064760,ф╪╬╬диюл,20201203,102600
173,A064760,ф╪╬╬диюл,20201202,102400
174,A064760,ф╪╬╬диюл,20201201,101400
175,A064760,ф╪╬╬диюл,20201130,102700
176,A064760,ф╪╬╬диюл,20201127,103800
177,A064760,ф╪╬╬диюл,20201126,103100
178,A064760,ф╪╬╬диюл,20201125,101700
179,A064760,ф╪╬╬диюл,20201124,107000
180,A064760,ф╪╬╬диюл,20201123,108200
181,A064760,ф╪╬╬диюл,20201120,104600
182,A064760,ф╪╬╬диюл,20201119,104500
183,A064760,ф╪╬╬диюл,20201118,100700
184,A064760,ф╪╬╬диюл,20201117,101100
185,A064760,ф╪╬╬диюл,20201116,102700
186,A064760,ф╪╬╬диюл,20201113,97700
187,A064760,ф╪╬╬диюл,20201112,96600
188,A064760,ф╪╬╬диюл,20201111,97500
189,A064760,ф╪╬╬диюл,20201110,96300
190,A064760,ф╪╬╬диюл,20201109,98600
191,A064760,ф╪╬╬диюл,20201106,94400
192,A064760,ф╪╬╬диюл,20201105,96900
193,A064760,ф╪╬╬диюл,20201104,96800
194,A064760,ф╪╬╬диюл,20201103,94800
195,A064760,ф╪╬╬диюл,20201102,93200
196,A064760,ф╪╬╬диюл,20201030,92400
197,A064760,ф╪╬╬диюл,20201029,93400
198,A064760,ф╪╬╬диюл,20201028,92700
199,A064760,ф╪╬╬диюл,20201027,89400
200,A064760,ф╪╬╬диюл,20201026,88400
201,A064760,ф╪╬╬диюл,20201023,93600
202,A064760,ф╪╬╬диюл,20201022,97200
203,A064760,ф╪╬╬диюл,20201021,99000
204,A064760,ф╪╬╬диюл,20201020,96800
205,A064760,ф╪╬╬диюл,20201019,96800
206,A064760,ф╪╬╬диюл,20201016,97800
207,A064760,ф╪╬╬диюл,20201015,97200
208,A064760,ф╪╬╬диюл,20201014,97100
209,A064760,ф╪╬╬диюл,20201013,95500
210,A064760,ф╪╬╬диюл,20201012,95700
211,A064760,ф╪╬╬диюл,20201008,91000
212,A064760,ф╪╬╬диюл,20201007,91900
213,A064760,ф╪╬╬диюл,20201006,94200
214,A064760,ф╪╬╬диюл,20201005,93600
215,A064760,ф╪╬╬диюл,20200929,95100
216,A064760,ф╪╬╬диюл,20200928,90600
217,A064760,ф╪╬╬диюл,20200925,90000
218,A064760,ф╪╬╬диюл,20200924,90300
219,A064760,ф╪╬╬диюл,20200923,94300
220,A064760,ф╪╬╬диюл,20200922,94300
221,A064760,ф╪╬╬диюл,20200921,96800
222,A064760,ф╪╬╬диюл,20200918,100300
223,A064760,ф╪╬╬диюл,20200917,96900
224,A064760,ф╪╬╬диюл,20200916,98100
225,A064760,ф╪╬╬диюл,20200915,101700
226,A064760,ф╪╬╬диюл,20200914,100100
227,A064760,ф╪╬╬диюл,20200911,99700
228,A064760,ф╪╬╬диюл,20200910,102400
229,A064760,ф╪╬╬диюл,20200909,102500
230,A064760,ф╪╬╬диюл,20200908,103500
231,A064760,ф╪╬╬диюл,20200907,102500
232,A064760,ф╪╬╬диюл,20200904,103000
233,A064760,ф╪╬╬диюл,20200903,112500
234,A064760,ф╪╬╬диюл,20200902,105800
235,A064760,ф╪╬╬диюл,20200901,104500
236,A064760,ф╪╬╬диюл,20200831,108700
237,A064760,ф╪╬╬диюл,20200828,105700
238,A064760,ф╪╬╬диюл,20200827,103800
239,A064760,ф╪╬╬диюл,20200826,106200
240,A064760,ф╪╬╬диюл,20200825,108900
241,A064760,ф╪╬╬диюл,20200824,109000
242,A064760,ф╪╬╬диюл,20200821,102300
243,A064760,ф╪╬╬диюл,20200820,100100
244,A064760,ф╪╬╬диюл,20200819,109000
245,A064760,ф╪╬╬диюл,20200818,94900
246,A064760,ф╪╬╬диюл,20200814,90500
247,A064760,ф╪╬╬диюл,20200813,90000
248,A064760,ф╪╬╬диюл,20200812,88900
249,A064760,ф╪╬╬диюл,20200811,91200
250,A064760,ф╪╬╬диюл,20200810,93900
251,A064760,ф╪╬╬диюл,20200807,95600
252,A064760,ф╪╬╬диюл,20200806,96800
253,A064760,ф╪╬╬диюл,20200805,95400
254,A064760,ф╪╬╬диюл,20200804,92700
255,A064760,ф╪╬╬диюл,20200803,93500
256,A064760,ф╪╬╬диюл,20200731,93000
257,A064760,ф╪╬╬диюл,20200730,95900
258,A064760,ф╪╬╬диюл,20200729,95900
259,A064760,ф╪╬╬диюл,20200728,95300
260,A064760,ф╪╬╬диюл,20200727,96000
261,A064760,ф╪╬╬диюл,20200724,91200
262,A064760,ф╪╬╬диюл,20200723,91400
263,A064760,ф╪╬╬диюл,20200722,89600
264,A064760,ф╪╬╬диюл,20200721,90500
265,A064760,ф╪╬╬диюл,20200720,86600
266,A064760,ф╪╬╬диюл,20200717,88200
267,A064760,ф╪╬╬диюл,20200716,87700
268,A064760,ф╪╬╬диюл,20200715,91200
269,A064760,ф╪╬╬диюл,20200714,88700
270,A064760,ф╪╬╬диюл,20200713,90800
271,A064760,ф╪╬╬диюл,20200710,90100
272,A064760,ф╪╬╬диюл,20200709,91100
273,A064760,ф╪╬╬диюл,20200708,92400
274,A064760,ф╪╬╬диюл,20200707,92100
275,A064760,ф╪╬╬диюл,20200706,93100
276,A064760,ф╪╬╬диюл,20200703,93400
277,A064760,ф╪╬╬диюл,20200702,87500
278,A064760,ф╪╬╬диюл,20200701,84200
279,A064760,ф╪╬╬диюл,20200630,86600
280,A064760,ф╪╬╬диюл,20200629,86000
281,A064760,ф╪╬╬диюл,20200626,88400
282,A064760,ф╪╬╬диюл,20200625,87700
283,A064760,ф╪╬╬диюл,20200624,91500
284,A064760,ф╪╬╬диюл,20200623,87800
285,A064760,ф╪╬╬диюл,20200622,87000
286,A064760,ф╪╬╬диюл,20200619,88700
287,A064760,ф╪╬╬диюл,20200618,84900
288,A064760,ф╪╬╬диюл,20200617,84400
289,A064760,ф╪╬╬диюл,20200616,84600
290,A064760,ф╪╬╬диюл,20200615,81900
291,A064760,ф╪╬╬диюл,20200612,87100
292,A064760,ф╪╬╬диюл,20200611,89700
293,A064760,ф╪╬╬диюл,20200610,90200
294,A064760,ф╪╬╬диюл,20200609,90900
295,A064760,ф╪╬╬диюл,20200608,90900
296,A064760,ф╪╬╬диюл,20200605,91000
297,A064760,ф╪╬╬диюл,20200604,89900
298,A064760,ф╪╬╬диюл,20200603,89600
299,A064760,ф╪╬╬диюл,20200602,91500
300,A064760,ф╪╬╬диюл,20200601,88500
301,A064760,ф╪╬╬диюл,20200529,83500
302,A064760,ф╪╬╬диюл,20200528,82100
303,A064760,ф╪╬╬диюл,20200527,83800
304,A064760,ф╪╬╬диюл,20200526,88000
305,A064760,ф╪╬╬диюл,20200525,87700
306,A064760,ф╪╬╬диюл,20200522,86500
307,A064760,ф╪╬╬диюл,20200521,87200
308,A064760,ф╪╬╬диюл,20200520,81300
309,A064760,ф╪╬╬диюл,20200519,77800
310,A064760,ф╪╬╬диюл,20200518,79900
311,A064760,ф╪╬╬диюл,20200515,81000
312,A064760,ф╪╬╬диюл,20200514,73500
313,A064760,ф╪╬╬диюл,20200513,74600
314,A064760,ф╪╬╬диюл,20200512,74000
315,A064760,ф╪╬╬диюл,20200511,75600
316,A064760,ф╪╬╬диюл,20200508,77800
317,A064760,ф╪╬╬диюл,20200507,76500
318,A064760,ф╪╬╬диюл,20200506,72100
319,A064760,ф╪╬╬диюл,20200504,72000
320,A064760,ф╪╬╬диюл,20200429,72000
321,A064760,ф╪╬╬диюл,20200428,70600
322,A064760,ф╪╬╬диюл,20200427,70900
323,A064760,ф╪╬╬диюл,20200424,71000
324,A064760,ф╪╬╬диюл,20200423,72500
325,A064760,ф╪╬╬диюл,20200422,71700
326,A064760,ф╪╬╬диюл,20200421,70900
327,A064760,ф╪╬╬диюл,20200420,71100
328,A064760,ф╪╬╬диюл,20200417,73500
329,A064760,ф╪╬╬диюл,20200416,70500
330,A064760,ф╪╬╬диюл,20200414,70500
331,A064760,ф╪╬╬диюл,20200413,67900
332,A064760,ф╪╬╬диюл,20200410,70900
333,A064760,ф╪╬╬диюл,20200409,70000
334,A064760,ф╪╬╬диюл,20200408,66200
335,A064760,ф╪╬╬диюл,20200407,61800
336,A064760,ф╪╬╬диюл,20200406,62000
337,A064760,ф╪╬╬диюл,20200403,61100
338,A064760,ф╪╬╬диюл,20200402,60700
339,A064760,ф╪╬╬диюл,20200401,58400
340,A064760,ф╪╬╬диюл,20200331,61800
341,A064760,ф╪╬╬диюл,20200330,58400
342,A064760,ф╪╬╬диюл,20200327,58500
343,A064760,ф╪╬╬диюл,20200326,60200
344,A064760,ф╪╬╬диюл,20200325,64400
345,A064760,ф╪╬╬диюл,20200324,59000
346,A064760,ф╪╬╬диюл,20200323,51000
347,A064760,ф╪╬╬диюл,20200320,54000
348,A064760,ф╪╬╬диюл,20200319,48050
349,A064760,ф╪╬╬диюл,20200318,55600
350,A064760,ф╪╬╬диюл,20200317,60700
351,A064760,ф╪╬╬диюл,20200316,59500
352,A064760,ф╪╬╬диюл,20200313,62900
353,A064760,ф╪╬╬диюл,20200312,64500
354,A064760,ф╪╬╬диюл,20200311,65500
355,A064760,ф╪╬╬диюл,20200310,65500
356,A064760,ф╪╬╬диюл,20200309,64000
357,A064760,ф╪╬╬диюл,20200306,67200
358,A064760,ф╪╬╬диюл,20200305,68900
359,A064760,ф╪╬╬диюл,20200304,68000
360,A064760,ф╪╬╬диюл,20200303,66800
361,A064760,ф╪╬╬диюл,20200302,68000
362,A064760,ф╪╬╬диюл,20200228,66300
363,A064760,ф╪╬╬диюл,20200227,69000
364,A064760,ф╪╬╬диюл,20200226,71200
