,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
72,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210430,6530
73,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210429,6620
74,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210428,6670
75,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210427,6770
76,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210426,6870
77,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210423,6930
78,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210422,7020
79,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210421,6700
80,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210420,6880
81,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210419,6780
82,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210416,7030
83,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210415,7030
84,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210414,6980
85,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210413,7020
86,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210412,6550
87,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210409,6470
88,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210408,6170
89,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210407,6150
90,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210406,6150
91,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210405,6240
92,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210402,6260
93,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210401,6390
94,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210331,6330
95,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210330,6280
96,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210329,6130
97,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210326,6250
98,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210325,6250
99,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210324,6380
100,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210323,6430
101,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210322,6610
102,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210319,6310
103,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210318,6300
104,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210317,6150
105,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210316,5650
106,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210315,5670
107,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210312,5670
108,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210311,5670
109,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210310,5410
110,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210309,5420
111,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210308,5480
112,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210305,5690
113,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210304,5760
114,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210303,5830
115,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210302,5840
116,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210226,5980
117,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210225,6030
118,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210224,5690
119,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210223,6050
120,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210222,6200
121,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210219,6320
122,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210218,6620
123,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210217,6390
124,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210216,6200
125,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210215,5940
126,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210210,5980
127,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210209,6030
128,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210208,6220
129,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210205,6350
130,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210204,5790
131,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210203,5500
132,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210202,5250
133,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210201,5200
134,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210129,5050
135,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210128,5220
136,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210127,5460
137,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210126,5490
138,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210125,5600
139,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210122,5660
140,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210121,6000
141,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210120,5300
142,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210119,5300
143,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210118,4770
144,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210115,4890
145,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210114,4965
146,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210113,4925
147,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210112,4755
148,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210111,4610
149,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210108,4810
150,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210107,4725
151,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210106,4630
152,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210105,4695
153,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20210104,4620
154,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201230,4490
155,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201229,4425
156,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201228,4415
157,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201224,4470
158,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201223,4505
159,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201222,4505
160,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201221,4640
161,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201218,4550
162,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201217,4540
163,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201216,4540
164,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201215,4520
165,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201214,4505
166,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201211,4585
167,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201210,4660
168,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201209,4690
169,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201208,4785
170,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201207,4575
171,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201204,4530
172,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201203,4665
173,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201202,4605
174,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201201,4500
175,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201130,4490
176,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201127,4510
177,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201126,4385
178,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201125,4450
179,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201124,4465
180,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201123,4420
181,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201120,4390
182,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201119,4490
183,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201118,4275
184,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201117,4300
185,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201116,4230
186,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201113,4250
187,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201112,4240
188,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201111,4120
189,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201110,4065
190,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201109,4010
191,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201106,3895
192,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201105,4005
193,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201104,3975
194,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201103,3960
195,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201102,3895
196,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201030,3810
197,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201029,3855
198,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201028,3900
199,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201027,3900
200,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201026,3890
201,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201023,4030
202,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201022,4035
203,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201021,4070
204,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201020,4000
205,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201019,4040
206,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201016,4055
207,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201015,4085
208,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201014,4190
209,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201013,4205
210,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201012,4215
211,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201008,4315
212,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201007,4150
213,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201006,4200
214,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20201005,4150
215,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200929,4075
216,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200928,4075
217,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200925,4005
218,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200924,4005
219,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200923,4200
220,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200922,4120
221,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200921,4300
222,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200918,4530
223,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200917,4255
224,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200916,4350
225,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200915,4320
226,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200914,4350
227,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200911,4205
228,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200910,4250
229,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200909,4190
230,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200908,4185
231,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200907,4285
232,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200904,4225
233,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200903,4315
234,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200902,4355
235,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200901,4290
236,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200831,4205
237,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200828,4295
238,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200827,4305
239,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200826,4465
240,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200825,4300
241,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200824,4115
242,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200821,4035
243,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200820,4070
244,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200819,4410
245,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200818,4530
246,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200814,4675
247,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200813,4820
248,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200812,4770
249,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200811,4845
250,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200810,4945
251,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200807,4650
252,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200806,4460
253,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200805,4470
254,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200804,4470
255,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200803,4465
256,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200731,4490
257,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200730,4615
258,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200729,4510
259,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200728,4205
260,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200727,4240
261,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200724,4195
262,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200723,4270
263,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200722,4370
264,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200721,4330
265,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200720,4285
266,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200717,4400
267,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200716,4450
268,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200715,4385
269,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200714,4395
270,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200713,4100
271,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200710,4055
272,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200709,4200
273,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200708,4370
274,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200707,4230
275,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200706,4315
276,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200703,3870
277,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200702,3880
278,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200701,3845
279,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200630,3695
280,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200629,3660
281,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200626,3850
282,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200625,3920
283,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200624,3980
284,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200623,3850
285,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200622,3780
286,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200619,3890
287,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200618,3995
288,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200617,3970
289,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200616,3925
290,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200615,3650
291,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200612,3820
292,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200611,3970
293,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200610,3910
294,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200609,3920
295,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200608,4010
296,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200605,3935
297,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200604,3945
298,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200603,3870
299,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200602,3950
300,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200601,3915
301,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200529,3855
302,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200528,3530
303,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200527,3560
304,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200526,3555
305,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200525,3545
306,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200522,3530
307,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200521,3580
308,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200520,3505
309,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200519,3430
310,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200518,3380
311,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200515,3400
312,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200514,3410
313,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200513,3465
314,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200512,3405
315,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200511,3485
316,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200508,3495
317,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200507,3510
318,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200506,3475
319,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200504,3400
320,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200429,3440
321,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200428,3330
322,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200427,3295
323,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200424,3205
324,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200423,3300
325,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200422,3225
326,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200421,3125
327,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200420,3260
328,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200417,3305
329,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200416,3300
330,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200414,3620
331,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200413,4020
332,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200410,3095
333,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200409,3050
334,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200408,3005
335,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200407,3015
336,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200406,2850
337,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200403,2785
338,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200402,2730
339,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200401,2685
340,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200331,2680
341,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200330,2610
342,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200327,2505
343,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200326,2440
344,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200325,2320
345,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200324,2160
346,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200323,2020
347,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200320,2100
348,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200319,2030
349,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200318,2715
350,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200317,2730
351,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200316,2800
352,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200313,2905
353,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200312,3090
354,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200311,3430
355,A138490,ฤฺฟภทีวรถ๓ฝบฦฝ,20200310,3485
