,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
130,A199800,ล๘มจ,20210204,138900
131,A199800,ล๘มจ,20210203,122500
132,A199800,ล๘มจ,20210202,123000
133,A199800,ล๘มจ,20210201,116700
134,A199800,ล๘มจ,20210129,109600
135,A199800,ล๘มจ,20210128,103000
136,A199800,ล๘มจ,20210127,104200
137,A199800,ล๘มจ,20210126,105000
138,A199800,ล๘มจ,20210125,103100
139,A199800,ล๘มจ,20210122,103700
140,A199800,ล๘มจ,20210121,104500
141,A199800,ล๘มจ,20210120,102900
142,A199800,ล๘มจ,20210119,100000
143,A199800,ล๘มจ,20210118,100000
144,A199800,ล๘มจ,20210115,105800
145,A199800,ล๘มจ,20210114,109100
146,A199800,ล๘มจ,20210113,109300
147,A199800,ล๘มจ,20210112,108800
148,A199800,ล๘มจ,20210111,114500
149,A199800,ล๘มจ,20210108,116600
150,A199800,ล๘มจ,20210107,113900
151,A199800,ล๘มจ,20210106,111700
152,A199800,ล๘มจ,20210105,115800
153,A199800,ล๘มจ,20210104,119900
154,A199800,ล๘มจ,20201230,111000
155,A199800,ล๘มจ,20201229,105500
156,A199800,ล๘มจ,20201228,91800
157,A199800,ล๘มจ,20201224,93000
158,A199800,ล๘มจ,20201223,89500
159,A199800,ล๘มจ,20201222,89500
160,A199800,ล๘มจ,20201221,90400
161,A199800,ล๘มจ,20201218,92000
162,A199800,ล๘มจ,20201217,92300
163,A199800,ล๘มจ,20201216,92400
164,A199800,ล๘มจ,20201215,88600
165,A199800,ล๘มจ,20201214,94100
166,A199800,ล๘มจ,20201211,92800
167,A199800,ล๘มจ,20201210,85900
168,A199800,ล๘มจ,20201209,87000
169,A199800,ล๘มจ,20201208,87400
170,A199800,ล๘มจ,20201207,87900
171,A199800,ล๘มจ,20201204,91000
172,A199800,ล๘มจ,20201203,86900
173,A199800,ล๘มจ,20201202,83000
174,A199800,ล๘มจ,20201201,77000
175,A199800,ล๘มจ,20201130,73000
176,A199800,ล๘มจ,20201127,69200
177,A199800,ล๘มจ,20201126,69000
178,A199800,ล๘มจ,20201125,69900
179,A199800,ล๘มจ,20201124,69900
180,A199800,ล๘มจ,20201123,69600
181,A199800,ล๘มจ,20201120,66700
182,A199800,ล๘มจ,20201119,66600
183,A199800,ล๘มจ,20201118,66800
184,A199800,ล๘มจ,20201117,67300
185,A199800,ล๘มจ,20201116,69700
186,A199800,ล๘มจ,20201113,70700
187,A199800,ล๘มจ,20201112,67800
188,A199800,ล๘มจ,20201111,68500
189,A199800,ล๘มจ,20201110,69200
190,A199800,ล๘มจ,20201109,64900
191,A199800,ล๘มจ,20201106,64700
192,A199800,ล๘มจ,20201105,66200
193,A199800,ล๘มจ,20201104,65700
194,A199800,ล๘มจ,20201103,66800
195,A199800,ล๘มจ,20201102,65000
196,A199800,ล๘มจ,20201030,66900
197,A199800,ล๘มจ,20201029,69000
198,A199800,ล๘มจ,20201028,70200
199,A199800,ล๘มจ,20201027,65800
200,A199800,ล๘มจ,20201026,64000
201,A199800,ล๘มจ,20201023,68000
202,A199800,ล๘มจ,20201022,64000
203,A199800,ล๘มจ,20201021,66400
204,A199800,ล๘มจ,20201020,67800
205,A199800,ล๘มจ,20201019,68100
206,A199800,ล๘มจ,20201016,68300
207,A199800,ล๘มจ,20201015,68700
208,A199800,ล๘มจ,20201014,69900
209,A199800,ล๘มจ,20201013,71400
210,A199800,ล๘มจ,20201012,74300
211,A199800,ล๘มจ,20201008,76600
212,A199800,ล๘มจ,20201007,73000
213,A199800,ล๘มจ,20201006,76000
214,A199800,ล๘มจ,20201005,79300
215,A199800,ล๘มจ,20200929,69000
216,A199800,ล๘มจ,20200928,62500
217,A199800,ล๘มจ,20200925,62200
218,A199800,ล๘มจ,20200924,60100
219,A199800,ล๘มจ,20200923,61300
220,A199800,ล๘มจ,20200922,61200
221,A199800,ล๘มจ,20200921,62500
222,A199800,ล๘มจ,20200918,64300
223,A199800,ล๘มจ,20200917,64300
224,A199800,ล๘มจ,20200916,65800
225,A199800,ล๘มจ,20200915,67600
226,A199800,ล๘มจ,20200914,66500
227,A199800,ล๘มจ,20200911,64900
228,A199800,ล๘มจ,20200910,63500
229,A199800,ล๘มจ,20200909,61100
230,A199800,ล๘มจ,20200908,65800
231,A199800,ล๘มจ,20200907,68300
232,A199800,ล๘มจ,20200904,69700
233,A199800,ล๘มจ,20200903,69500
234,A199800,ล๘มจ,20200902,68700
235,A199800,ล๘มจ,20200901,61700
236,A199800,ล๘มจ,20200831,61700
237,A199800,ล๘มจ,20200828,61400
238,A199800,ล๘มจ,20200827,59500
239,A199800,ล๘มจ,20200826,59300
240,A199800,ล๘มจ,20200825,58500
241,A199800,ล๘มจ,20200824,59200
242,A199800,ล๘มจ,20200821,59000
243,A199800,ล๘มจ,20200820,58600
244,A199800,ล๘มจ,20200819,58800
245,A199800,ล๘มจ,20200818,57600
246,A199800,ล๘มจ,20200814,57500
247,A199800,ล๘มจ,20200813,55300
248,A199800,ล๘มจ,20200812,55500
249,A199800,ล๘มจ,20200811,57800
250,A199800,ล๘มจ,20200810,61000
251,A199800,ล๘มจ,20200807,62800
252,A199800,ล๘มจ,20200806,64500
253,A199800,ล๘มจ,20200805,64900
254,A199800,ล๘มจ,20200804,65000
255,A199800,ล๘มจ,20200803,66400
256,A199800,ล๘มจ,20200731,67400
257,A199800,ล๘มจ,20200730,67800
258,A199800,ล๘มจ,20200729,67600
259,A199800,ล๘มจ,20200728,68500
260,A199800,ล๘มจ,20200727,69700
261,A199800,ล๘มจ,20200724,69800
262,A199800,ล๘มจ,20200723,64500
263,A199800,ล๘มจ,20200722,62500
264,A199800,ล๘มจ,20200721,61000
265,A199800,ล๘มจ,20200720,60300
266,A199800,ล๘มจ,20200717,60600
267,A199800,ล๘มจ,20200716,60700
268,A199800,ล๘มจ,20200715,58900
269,A199800,ล๘มจ,20200714,57800
270,A199800,ล๘มจ,20200713,58400
271,A199800,ล๘มจ,20200710,58300
272,A199800,ล๘มจ,20200709,58100
273,A199800,ล๘มจ,20200708,55300
274,A199800,ล๘มจ,20200707,55000
275,A199800,ล๘มจ,20200706,55000
276,A199800,ล๘มจ,20200703,56900
277,A199800,ล๘มจ,20200702,59700
278,A199800,ล๘มจ,20200701,60000
279,A199800,ล๘มจ,20200630,61000
280,A199800,ล๘มจ,20200629,58100
281,A199800,ล๘มจ,20200626,62300
282,A199800,ล๘มจ,20200625,54200
283,A199800,ล๘มจ,20200624,47150
284,A199800,ล๘มจ,20200623,41000
285,A199800,ล๘มจ,20200622,38900
286,A199800,ล๘มจ,20200619,38700
287,A199800,ล๘มจ,20200618,38600
288,A199800,ล๘มจ,20200617,38600
289,A199800,ล๘มจ,20200616,38650
290,A199800,ล๘มจ,20200615,37000
291,A199800,ล๘มจ,20200612,38550
292,A199800,ล๘มจ,20200611,39100
293,A199800,ล๘มจ,20200610,39050
294,A199800,ล๘มจ,20200609,38600
295,A199800,ล๘มจ,20200608,40100
296,A199800,ล๘มจ,20200605,39900
297,A199800,ล๘มจ,20200604,39550
298,A199800,ล๘มจ,20200603,38800
299,A199800,ล๘มจ,20200602,38900
300,A199800,ล๘มจ,20200601,37500
301,A199800,ล๘มจ,20200529,36450
302,A199800,ล๘มจ,20200528,37450
303,A199800,ล๘มจ,20200527,38700
304,A199800,ล๘มจ,20200526,39500
305,A199800,ล๘มจ,20200525,39200
306,A199800,ล๘มจ,20200522,39150
307,A199800,ล๘มจ,20200521,39400
308,A199800,ล๘มจ,20200520,39150
309,A199800,ล๘มจ,20200519,39000
310,A199800,ล๘มจ,20200518,38500
311,A199800,ล๘มจ,20200515,38200
312,A199800,ล๘มจ,20200514,39500
313,A199800,ล๘มจ,20200513,40650
314,A199800,ล๘มจ,20200512,41750
315,A199800,ล๘มจ,20200511,42250
316,A199800,ล๘มจ,20200508,36950
317,A199800,ล๘มจ,20200507,36800
318,A199800,ล๘มจ,20200506,36800
319,A199800,ล๘มจ,20200504,36600
320,A199800,ล๘มจ,20200429,36300
321,A199800,ล๘มจ,20200428,36050
322,A199800,ล๘มจ,20200427,37300
323,A199800,ล๘มจ,20200424,37850
324,A199800,ล๘มจ,20200423,38800
325,A199800,ล๘มจ,20200422,39100
326,A199800,ล๘มจ,20200421,39150
327,A199800,ล๘มจ,20200420,39000
328,A199800,ล๘มจ,20200417,37900
329,A199800,ล๘มจ,20200416,37400
330,A199800,ล๘มจ,20200414,34700
331,A199800,ล๘มจ,20200413,31500
332,A199800,ล๘มจ,20200410,34300
333,A199800,ล๘มจ,20200409,34200
334,A199800,ล๘มจ,20200408,33000
335,A199800,ล๘มจ,20200407,32000
336,A199800,ล๘มจ,20200406,31500
337,A199800,ล๘มจ,20200403,30200
338,A199800,ล๘มจ,20200402,30100
339,A199800,ล๘มจ,20200401,30250
340,A199800,ล๘มจ,20200331,29250
341,A199800,ล๘มจ,20200330,28000
342,A199800,ล๘มจ,20200327,30300
343,A199800,ล๘มจ,20200326,27650
344,A199800,ล๘มจ,20200325,25800
345,A199800,ล๘มจ,20200324,24400
346,A199800,ล๘มจ,20200323,23600
347,A199800,ล๘มจ,20200320,26750
348,A199800,ล๘มจ,20200319,23600
349,A199800,ล๘มจ,20200318,27750
350,A199800,ล๘มจ,20200317,29000
351,A199800,ล๘มจ,20200316,27900
352,A199800,ล๘มจ,20200313,27500
353,A199800,ล๘มจ,20200312,31550
354,A199800,ล๘มจ,20200311,34550
355,A199800,ล๘มจ,20200310,34800
356,A199800,ล๘มจ,20200309,35000
357,A199800,ล๘มจ,20200306,37200
358,A199800,ล๘มจ,20200305,37000
359,A199800,ล๘มจ,20200304,34100
360,A199800,ล๘มจ,20200303,32900
361,A199800,ล๘มจ,20200302,32600
362,A199800,ล๘มจ,20200228,33800
363,A199800,ล๘มจ,20200227,35500
364,A199800,ล๘มจ,20200226,37400
