,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A189330,¾¾ÀÌ·¦,20210812,126700
1,A189330,¾¾ÀÌ·¦,20210811,120700
2,A189330,¾¾ÀÌ·¦,20210810,119000
3,A189330,¾¾ÀÌ·¦,20210809,120500
4,A189330,¾¾ÀÌ·¦,20210806,120800
5,A189330,¾¾ÀÌ·¦,20210805,120000
6,A189330,¾¾ÀÌ·¦,20210804,117400
7,A189330,¾¾ÀÌ·¦,20210803,114500
8,A189330,¾¾ÀÌ·¦,20210802,113600
9,A189330,¾¾ÀÌ·¦,20210730,110000
10,A189330,¾¾ÀÌ·¦,20210729,107600
11,A189330,¾¾ÀÌ·¦,20210728,110300
12,A189330,¾¾ÀÌ·¦,20210727,90800
13,A189330,¾¾ÀÌ·¦,20210726,89800
14,A189330,¾¾ÀÌ·¦,20210723,89000
15,A189330,¾¾ÀÌ·¦,20210722,90000
16,A189330,¾¾ÀÌ·¦,20210721,88100
17,A189330,¾¾ÀÌ·¦,20210720,89000
18,A189330,¾¾ÀÌ·¦,20210719,85800
19,A189330,¾¾ÀÌ·¦,20210716,85800
20,A189330,¾¾ÀÌ·¦,20210715,84700
21,A189330,¾¾ÀÌ·¦,20210714,85000
22,A189330,¾¾ÀÌ·¦,20210713,81800
23,A189330,¾¾ÀÌ·¦,20210712,73300
24,A189330,¾¾ÀÌ·¦,20210709,73300
25,A189330,¾¾ÀÌ·¦,20210708,72900
26,A189330,¾¾ÀÌ·¦,20210707,61500
27,A189330,¾¾ÀÌ·¦,20210706,52000
28,A189330,¾¾ÀÌ·¦,20210705,50800
29,A189330,¾¾ÀÌ·¦,20210702,48500
30,A189330,¾¾ÀÌ·¦,20210701,48150
31,A189330,¾¾ÀÌ·¦,20210630,49000
32,A189330,¾¾ÀÌ·¦,20210629,48600
33,A189330,¾¾ÀÌ·¦,20210628,48850
34,A189330,¾¾ÀÌ·¦,20210625,48500
35,A189330,¾¾ÀÌ·¦,20210624,47450
36,A189330,¾¾ÀÌ·¦,20210623,48500
37,A189330,¾¾ÀÌ·¦,20210622,47450
38,A189330,¾¾ÀÌ·¦,20210621,44300
39,A189330,¾¾ÀÌ·¦,20210618,46550
40,A189330,¾¾ÀÌ·¦,20210617,48300
41,A189330,¾¾ÀÌ·¦,20210616,49000
42,A189330,¾¾ÀÌ·¦,20210615,48900
43,A189330,¾¾ÀÌ·¦,20210614,50000
44,A189330,¾¾ÀÌ·¦,20210611,51300
45,A189330,¾¾ÀÌ·¦,20210610,51200
46,A189330,¾¾ÀÌ·¦,20210609,51200
47,A189330,¾¾ÀÌ·¦,20210608,51500
48,A189330,¾¾ÀÌ·¦,20210607,48650
49,A189330,¾¾ÀÌ·¦,20210604,50000
50,A189330,¾¾ÀÌ·¦,20210603,52200
51,A189330,¾¾ÀÌ·¦,20210602,53300
52,A189330,¾¾ÀÌ·¦,20210601,52700
53,A189330,¾¾ÀÌ·¦,20210531,52600
54,A189330,¾¾ÀÌ·¦,20210528,48950
55,A189330,¾¾ÀÌ·¦,20210527,45800
56,A189330,¾¾ÀÌ·¦,20210526,41000
57,A189330,¾¾ÀÌ·¦,20210525,37700
58,A189330,¾¾ÀÌ·¦,20210524,39650
59,A189330,¾¾ÀÌ·¦,20210521,40900
60,A189330,¾¾ÀÌ·¦,20210520,41250
61,A189330,¾¾ÀÌ·¦,20210518,41500
62,A189330,¾¾ÀÌ·¦,20210517,41200
63,A189330,¾¾ÀÌ·¦,20210514,40950
64,A189330,¾¾ÀÌ·¦,20210513,40600
65,A189330,¾¾ÀÌ·¦,20210512,42650
66,A189330,¾¾ÀÌ·¦,20210511,43800
67,A189330,¾¾ÀÌ·¦,20210510,41250
68,A189330,¾¾ÀÌ·¦,20210507,41250
69,A189330,¾¾ÀÌ·¦,20210506,40750
70,A189330,¾¾ÀÌ·¦,20210504,41200
71,A189330,¾¾ÀÌ·¦,20210503,41950
72,A189330,¾¾ÀÌ·¦,20210430,41850
73,A189330,¾¾ÀÌ·¦,20210429,42250
74,A189330,¾¾ÀÌ·¦,20210428,42350
75,A189330,¾¾ÀÌ·¦,20210427,43200
76,A189330,¾¾ÀÌ·¦,20210426,43150
77,A189330,¾¾ÀÌ·¦,20210423,43100
78,A189330,¾¾ÀÌ·¦,20210422,43100
79,A189330,¾¾ÀÌ·¦,20210421,42550
80,A189330,¾¾ÀÌ·¦,20210420,43300
81,A189330,¾¾ÀÌ·¦,20210419,43350
82,A189330,¾¾ÀÌ·¦,20210416,43600
83,A189330,¾¾ÀÌ·¦,20210415,43650
84,A189330,¾¾ÀÌ·¦,20210414,44500
85,A189330,¾¾ÀÌ·¦,20210413,42900
86,A189330,¾¾ÀÌ·¦,20210412,43100
87,A189330,¾¾ÀÌ·¦,20210409,43750
88,A189330,¾¾ÀÌ·¦,20210408,44100
89,A189330,¾¾ÀÌ·¦,20210407,45350
90,A189330,¾¾ÀÌ·¦,20210406,45600
91,A189330,¾¾ÀÌ·¦,20210405,46400
92,A189330,¾¾ÀÌ·¦,20210402,46750
93,A189330,¾¾ÀÌ·¦,20210401,46850
94,A189330,¾¾ÀÌ·¦,20210331,45550
95,A189330,¾¾ÀÌ·¦,20210330,45700
96,A189330,¾¾ÀÌ·¦,20210329,43850
97,A189330,¾¾ÀÌ·¦,20210326,41500
98,A189330,¾¾ÀÌ·¦,20210325,40700
99,A189330,¾¾ÀÌ·¦,20210324,39300
100,A189330,¾¾ÀÌ·¦,20210323,40800
101,A189330,¾¾ÀÌ·¦,20210322,40350
102,A189330,¾¾ÀÌ·¦,20210319,42000
103,A189330,¾¾ÀÌ·¦,20210318,40000
104,A189330,¾¾ÀÌ·¦,20210317,37950
105,A189330,¾¾ÀÌ·¦,20210316,36100
106,A189330,¾¾ÀÌ·¦,20210315,36000
107,A189330,¾¾ÀÌ·¦,20210312,35600
108,A189330,¾¾ÀÌ·¦,20210311,34000
109,A189330,¾¾ÀÌ·¦,20210310,32450
110,A189330,¾¾ÀÌ·¦,20210309,31700
111,A189330,¾¾ÀÌ·¦,20210308,33450
112,A189330,¾¾ÀÌ·¦,20210305,35550
113,A189330,¾¾ÀÌ·¦,20210304,37050
114,A189330,¾¾ÀÌ·¦,20210303,37000
115,A189330,¾¾ÀÌ·¦,20210302,35700
116,A189330,¾¾ÀÌ·¦,20210226,36750
117,A189330,¾¾ÀÌ·¦,20210225,39100
118,A189330,¾¾ÀÌ·¦,20210224,40800
119,A189330,¾¾ÀÌ·¦,20210223,53000
120,A189330,¾¾ÀÌ·¦,20210222,51800
121,A189330,¾¾ÀÌ·¦,20210219,53700
122,A189330,¾¾ÀÌ·¦,20210218,55100
123,A189330,¾¾ÀÌ·¦,20210217,54400
124,A189330,¾¾ÀÌ·¦,20210216,64000
125,A189330,¾¾ÀÌ·¦,20210215,68500
126,A189330,¾¾ÀÌ·¦,20210210,64800
127,A189330,¾¾ÀÌ·¦,20210209,60300
128,A189330,¾¾ÀÌ·¦,20210208,62000
129,A189330,¾¾ÀÌ·¦,20210205,59900
130,A189330,¾¾ÀÌ·¦,20210204,63200
131,A189330,¾¾ÀÌ·¦,20210203,62900
132,A189330,¾¾ÀÌ·¦,20210202,61900
133,A189330,¾¾ÀÌ·¦,20210201,63500
134,A189330,¾¾ÀÌ·¦,20210129,65200
135,A189330,¾¾ÀÌ·¦,20210128,66900
136,A189330,¾¾ÀÌ·¦,20210127,67900
137,A189330,¾¾ÀÌ·¦,20210126,63900
138,A189330,¾¾ÀÌ·¦,20210125,63800
139,A189330,¾¾ÀÌ·¦,20210122,64100
140,A189330,¾¾ÀÌ·¦,20210121,71700
141,A189330,¾¾ÀÌ·¦,20210120,71200
142,A189330,¾¾ÀÌ·¦,20210119,72000
143,A189330,¾¾ÀÌ·¦,20210118,70200
144,A189330,¾¾ÀÌ·¦,20210115,70200
145,A189330,¾¾ÀÌ·¦,20210114,69900
146,A189330,¾¾ÀÌ·¦,20210113,69900
147,A189330,¾¾ÀÌ·¦,20210112,70300
148,A189330,¾¾ÀÌ·¦,20210111,70500
149,A189330,¾¾ÀÌ·¦,20210108,70700
150,A189330,¾¾ÀÌ·¦,20210107,70600
151,A189330,¾¾ÀÌ·¦,20210106,70000
152,A189330,¾¾ÀÌ·¦,20210105,67500
153,A189330,¾¾ÀÌ·¦,20210104,58700
154,A189330,¾¾ÀÌ·¦,20201230,51100
155,A189330,¾¾ÀÌ·¦,20201229,53400
156,A189330,¾¾ÀÌ·¦,20201228,49600
157,A189330,¾¾ÀÌ·¦,20201224,51000
158,A189330,¾¾ÀÌ·¦,20201223,50200
159,A189330,¾¾ÀÌ·¦,20201222,43700
160,A189330,¾¾ÀÌ·¦,20201221,38000
161,A189330,¾¾ÀÌ·¦,20201218,38100
162,A189330,¾¾ÀÌ·¦,20201217,38000
163,A189330,¾¾ÀÌ·¦,20201216,39600
