,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A050890,½ò¸®µå,20210812,6990
1,A050890,½ò¸®µå,20210811,6980
2,A050890,½ò¸®µå,20210810,7000
3,A050890,½ò¸®µå,20210809,7140
4,A050890,½ò¸®µå,20210806,7220
5,A050890,½ò¸®µå,20210805,7270
6,A050890,½ò¸®µå,20210804,7250
7,A050890,½ò¸®µå,20210803,7270
8,A050890,½ò¸®µå,20210802,7160
9,A050890,½ò¸®µå,20210730,7190
10,A050890,½ò¸®µå,20210729,7350
11,A050890,½ò¸®µå,20210728,7300
12,A050890,½ò¸®µå,20210727,7510
13,A050890,½ò¸®µå,20210726,7580
14,A050890,½ò¸®µå,20210723,7830
15,A050890,½ò¸®µå,20210722,7550
16,A050890,½ò¸®µå,20210721,7440
17,A050890,½ò¸®µå,20210720,7500
18,A050890,½ò¸®µå,20210719,7550
19,A050890,½ò¸®µå,20210716,7830
20,A050890,½ò¸®µå,20210715,7710
21,A050890,½ò¸®µå,20210714,7550
22,A050890,½ò¸®µå,20210713,7530
23,A050890,½ò¸®µå,20210712,6950
24,A050890,½ò¸®µå,20210709,7040
25,A050890,½ò¸®µå,20210708,6730
26,A050890,½ò¸®µå,20210707,6950
27,A050890,½ò¸®µå,20210706,7030
28,A050890,½ò¸®µå,20210705,7290
29,A050890,½ò¸®µå,20210702,7210
30,A050890,½ò¸®µå,20210701,7330
31,A050890,½ò¸®µå,20210630,7530
32,A050890,½ò¸®µå,20210629,7290
33,A050890,½ò¸®µå,20210628,7270
34,A050890,½ò¸®µå,20210625,7390
35,A050890,½ò¸®µå,20210624,7320
36,A050890,½ò¸®µå,20210623,7330
37,A050890,½ò¸®µå,20210622,7540
38,A050890,½ò¸®µå,20210621,7680
39,A050890,½ò¸®µå,20210618,7660
40,A050890,½ò¸®µå,20210617,7320
41,A050890,½ò¸®µå,20210616,6930
42,A050890,½ò¸®µå,20210615,6960
43,A050890,½ò¸®µå,20210614,6980
44,A050890,½ò¸®µå,20210611,7010
45,A050890,½ò¸®µå,20210610,6990
46,A050890,½ò¸®µå,20210609,7010
47,A050890,½ò¸®µå,20210608,7010
48,A050890,½ò¸®µå,20210607,7110
49,A050890,½ò¸®µå,20210604,7420
50,A050890,½ò¸®µå,20210603,7340
51,A050890,½ò¸®µå,20210602,6940
52,A050890,½ò¸®µå,20210601,7070
53,A050890,½ò¸®µå,20210531,7160
54,A050890,½ò¸®µå,20210528,6780
55,A050890,½ò¸®µå,20210527,6450
56,A050890,½ò¸®µå,20210526,6330
57,A050890,½ò¸®µå,20210525,6220
58,A050890,½ò¸®µå,20210524,6270
59,A050890,½ò¸®µå,20210521,6340
60,A050890,½ò¸®µå,20210520,6330
61,A050890,½ò¸®µå,20210518,6470
62,A050890,½ò¸®µå,20210517,6410
63,A050890,½ò¸®µå,20210514,6610
64,A050890,½ò¸®µå,20210513,6460
65,A050890,½ò¸®µå,20210512,6860
66,A050890,½ò¸®µå,20210511,7030
67,A050890,½ò¸®µå,20210510,7200
68,A050890,½ò¸®µå,20210507,7180
69,A050890,½ò¸®µå,20210506,7209
70,A050890,½ò¸®µå,20210504,7277
71,A050890,½ò¸®µå,20210503,7150
72,A050890,½ò¸®µå,20210430,7170
73,A050890,½ò¸®µå,20210429,7209
74,A050890,½ò¸®µå,20210428,7218
75,A050890,½ò¸®µå,20210427,7452
76,A050890,½ò¸®µå,20210426,7695
77,A050890,½ò¸®µå,20210423,7637
78,A050890,½ò¸®µå,20210422,7763
79,A050890,½ò¸®µå,20210421,7861
80,A050890,½ò¸®µå,20210420,7968
81,A050890,½ò¸®µå,20210419,8075
82,A050890,½ò¸®µå,20210416,8006
83,A050890,½ò¸®µå,20210415,7578
84,A050890,½ò¸®µå,20210414,7287
85,A050890,½ò¸®µå,20210413,7257
86,A050890,½ò¸®µå,20210412,7111
87,A050890,½ò¸®µå,20210409,7180
88,A050890,½ò¸®µå,20210408,7335
89,A050890,½ò¸®µå,20210407,7325
90,A050890,½ò¸®µå,20210406,7306
91,A050890,½ò¸®µå,20210405,8610
92,A050890,½ò¸®µå,20210402,8775
93,A050890,½ò¸®µå,20210401,8746
94,A050890,½ò¸®µå,20210331,8795
95,A050890,½ò¸®µå,20210330,8814
96,A050890,½ò¸®µå,20210329,8843
97,A050890,½ò¸®µå,20210326,8853
98,A050890,½ò¸®µå,20210325,8824
99,A050890,½ò¸®µå,20210324,8863
100,A050890,½ò¸®µå,20210323,8804
101,A050890,½ò¸®µå,20210322,8687
102,A050890,½ò¸®µå,20210319,9067
103,A050890,½ò¸®µå,20210318,9086
104,A050890,½ò¸®µå,20210317,8872
105,A050890,½ò¸®µå,20210316,8619
106,A050890,½ò¸®µå,20210315,8094
107,A050890,½ò¸®µå,20210312,8006
108,A050890,½ò¸®µå,20210311,7783
109,A050890,½ò¸®µå,20210310,7627
110,A050890,½ò¸®µå,20210309,7744
111,A050890,½ò¸®µå,20210308,7968
112,A050890,½ò¸®µå,20210305,8289
113,A050890,½ò¸®µå,20210304,8026
114,A050890,½ò¸®µå,20210303,8289
115,A050890,½ò¸®µå,20210302,8259
116,A050890,½ò¸®µå,20210226,8551
117,A050890,½ò¸®µå,20210225,9018
118,A050890,½ò¸®µå,20210224,8853
119,A050890,½ò¸®µå,20210223,9544
120,A050890,½ò¸®µå,20210222,9709
121,A050890,½ò¸®µå,20210219,10020
122,A050890,½ò¸®µå,20210218,10166
123,A050890,½ò¸®µå,20210217,9826
124,A050890,½ò¸®µå,20210216,9874
125,A050890,½ò¸®µå,20210215,9777
126,A050890,½ò¸®µå,20210210,9466
127,A050890,½ò¸®µå,20210209,9466
128,A050890,½ò¸®µå,20210208,9602
129,A050890,½ò¸®µå,20210205,9709
130,A050890,½ò¸®µå,20210204,9680
131,A050890,½ò¸®µå,20210203,9826
132,A050890,½ò¸®µå,20210202,9826
133,A050890,½ò¸®µå,20210201,9621
134,A050890,½ò¸®µå,20210129,9592
135,A050890,½ò¸®µå,20210128,9826
136,A050890,½ò¸®µå,20210127,10069
137,A050890,½ò¸®µå,20210126,10458
138,A050890,½ò¸®µå,20210125,10799
139,A050890,½ò¸®µå,20210122,10653
140,A050890,½ò¸®µå,20210121,10653
141,A050890,½ò¸®µå,20210120,10653
142,A050890,½ò¸®µå,20210119,10750
143,A050890,½ò¸®µå,20210118,10507
144,A050890,½ò¸®µå,20210115,11042
145,A050890,½ò¸®µå,20210114,10993
146,A050890,½ò¸®µå,20210113,10945
147,A050890,½ò¸®µå,20210112,11091
148,A050890,½ò¸®µå,20210111,10945
149,A050890,½ò¸®µå,20210108,11285
150,A050890,½ò¸®µå,20210107,10945
151,A050890,½ò¸®µå,20210106,10799
152,A050890,½ò¸®µå,20210105,10993
153,A050890,½ò¸®µå,20210104,11042
154,A050890,½ò¸®µå,20201230,10896
155,A050890,½ò¸®µå,20201229,10750
156,A050890,½ò¸®µå,20201228,10215
157,A050890,½ò¸®µå,20201224,10507
158,A050890,½ò¸®µå,20201223,10507
159,A050890,½ò¸®µå,20201222,10410
160,A050890,½ò¸®µå,20201221,10653
161,A050890,½ò¸®µå,20201218,10896
162,A050890,½ò¸®µå,20201217,11091
163,A050890,½ò¸®µå,20201216,11091
164,A050890,½ò¸®µå,20201215,11091
165,A050890,½ò¸®µå,20201214,10799
166,A050890,½ò¸®µå,20201211,10993
167,A050890,½ò¸®µå,20201210,10993
168,A050890,½ò¸®µå,20201209,10750
169,A050890,½ò¸®µå,20201208,10750
170,A050890,½ò¸®µå,20201207,11091
171,A050890,½ò¸®µå,20201204,10312
172,A050890,½ò¸®µå,20201203,10312
173,A050890,½ò¸®µå,20201202,10555
174,A050890,½ò¸®µå,20201201,10555
175,A050890,½ò¸®µå,20201130,10458
176,A050890,½ò¸®µå,20201127,10020
177,A050890,½ò¸®µå,20201126,10020
178,A050890,½ò¸®µå,20201125,9874
179,A050890,½ò¸®µå,20201124,10166
180,A050890,½ò¸®µå,20201123,9972
181,A050890,½ò¸®µå,20201120,10020
182,A050890,½ò¸®µå,20201119,9621
183,A050890,½ò¸®µå,20201118,9631
184,A050890,½ò¸®µå,20201117,9378
185,A050890,½ò¸®µå,20201116,9534
186,A050890,½ò¸®µå,20201113,9583
187,A050890,½ò¸®µå,20201112,9777
188,A050890,½ò¸®µå,20201111,10069
189,A050890,½ò¸®µå,20201110,9972
190,A050890,½ò¸®µå,20201109,9826
191,A050890,½ò¸®µå,20201106,9641
192,A050890,½ò¸®µå,20201105,9660
193,A050890,½ò¸®µå,20201104,9826
194,A050890,½ò¸®µå,20201103,9281
195,A050890,½ò¸®µå,20201102,8872
196,A050890,½ò¸®µå,20201030,8503
197,A050890,½ò¸®µå,20201029,8892
198,A050890,½ò¸®µå,20201028,8950
199,A050890,½ò¸®µå,20201027,8814
200,A050890,½ò¸®µå,20201026,8405
201,A050890,½ò¸®µå,20201023,8843
202,A050890,½ò¸®µå,20201022,8872
203,A050890,½ò¸®µå,20201021,9524
204,A050890,½ò¸®µå,20201020,9651
205,A050890,½ò¸®µå,20201019,9651
206,A050890,½ò¸®µå,20201016,10069
207,A050890,½ò¸®µå,20201015,10410
208,A050890,½ò¸®µå,20201014,10896
209,A050890,½ò¸®µå,20201013,10507
210,A050890,½ò¸®µå,20201012,10653
211,A050890,½ò¸®µå,20201008,10604
212,A050890,½ò¸®µå,20201007,10896
213,A050890,½ò¸®µå,20201006,10945
214,A050890,½ò¸®µå,20201005,11188
215,A050890,½ò¸®µå,20200929,10993
216,A050890,½ò¸®µå,20200928,10750
217,A050890,½ò¸®µå,20200925,10020
218,A050890,½ò¸®µå,20200924,10118
219,A050890,½ò¸®µå,20200923,10361
220,A050890,½ò¸®µå,20200922,10701
221,A050890,½ò¸®µå,20200921,10750
222,A050890,½ò¸®µå,20200918,11626
223,A050890,½ò¸®µå,20200917,11626
224,A050890,½ò¸®µå,20200916,11966
225,A050890,½ò¸®µå,20200915,12404
226,A050890,½ò¸®µå,20200914,11869
227,A050890,½ò¸®µå,20200911,11820
228,A050890,½ò¸®µå,20200910,12112
229,A050890,½ò¸®µå,20200909,11966
230,A050890,½ò¸®µå,20200908,12307
231,A050890,½ò¸®µå,20200907,13134
232,A050890,½ò¸®µå,20200904,13085
233,A050890,½ò¸®µå,20200903,12939
234,A050890,½ò¸®µå,20200902,12501
235,A050890,½ò¸®µå,20200901,12404
236,A050890,½ò¸®µå,20200831,12209
237,A050890,½ò¸®µå,20200828,11869
