,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A003100,¼±±¤,20210812,48750
1,A003100,¼±±¤,20210811,49200
2,A003100,¼±±¤,20210810,49400
3,A003100,¼±±¤,20210809,48250
4,A003100,¼±±¤,20210806,48250
5,A003100,¼±±¤,20210805,48250
6,A003100,¼±±¤,20210804,48500
7,A003100,¼±±¤,20210803,48150
8,A003100,¼±±¤,20210802,48400
9,A003100,¼±±¤,20210730,48450
10,A003100,¼±±¤,20210729,48850
11,A003100,¼±±¤,20210728,49150
12,A003100,¼±±¤,20210727,49450
13,A003100,¼±±¤,20210726,46950
14,A003100,¼±±¤,20210723,45900
15,A003100,¼±±¤,20210722,45150
16,A003100,¼±±¤,20210721,44450
17,A003100,¼±±¤,20210720,44800
18,A003100,¼±±¤,20210719,44550
19,A003100,¼±±¤,20210716,44400
20,A003100,¼±±¤,20210715,44300
21,A003100,¼±±¤,20210714,44200
22,A003100,¼±±¤,20210713,44200
23,A003100,¼±±¤,20210712,44550
24,A003100,¼±±¤,20210709,44000
25,A003100,¼±±¤,20210708,43500
26,A003100,¼±±¤,20210707,43250
27,A003100,¼±±¤,20210706,43050
28,A003100,¼±±¤,20210705,43500
29,A003100,¼±±¤,20210702,43350
30,A003100,¼±±¤,20210701,43650
31,A003100,¼±±¤,20210630,43550
32,A003100,¼±±¤,20210629,43100
33,A003100,¼±±¤,20210628,42400
34,A003100,¼±±¤,20210625,41800
35,A003100,¼±±¤,20210624,41200
36,A003100,¼±±¤,20210623,40550
37,A003100,¼±±¤,20210622,40400
38,A003100,¼±±¤,20210621,40500
39,A003100,¼±±¤,20210618,40650
40,A003100,¼±±¤,20210617,40650
41,A003100,¼±±¤,20210616,41100
42,A003100,¼±±¤,20210615,40800
43,A003100,¼±±¤,20210614,40750
44,A003100,¼±±¤,20210611,40600
45,A003100,¼±±¤,20210610,40450
46,A003100,¼±±¤,20210609,40350
47,A003100,¼±±¤,20210608,40150
48,A003100,¼±±¤,20210607,40000
49,A003100,¼±±¤,20210604,39850
50,A003100,¼±±¤,20210603,39750
51,A003100,¼±±¤,20210602,39400
52,A003100,¼±±¤,20210601,39300
