,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A313760,Àª¸µ½º,20210812,15400
1,A313760,Àª¸µ½º,20210811,16350
2,A313760,Àª¸µ½º,20210810,17050
3,A313760,Àª¸µ½º,20210809,17250
4,A313760,Àª¸µ½º,20210806,17950
5,A313760,Àª¸µ½º,20210805,18400
6,A313760,Àª¸µ½º,20210804,17800
7,A313760,Àª¸µ½º,20210803,17600
8,A313760,Àª¸µ½º,20210802,17300
9,A313760,Àª¸µ½º,20210730,18150
10,A313760,Àª¸µ½º,20210729,17800
11,A313760,Àª¸µ½º,20210728,17750
12,A313760,Àª¸µ½º,20210727,16450
13,A313760,Àª¸µ½º,20210726,16100
14,A313760,Àª¸µ½º,20210723,15350
15,A313760,Àª¸µ½º,20210722,15500
16,A313760,Àª¸µ½º,20210721,13700
17,A313760,Àª¸µ½º,20210720,13400
18,A313760,Àª¸µ½º,20210719,13300
19,A313760,Àª¸µ½º,20210716,13350
20,A313760,Àª¸µ½º,20210715,13500
21,A313760,Àª¸µ½º,20210714,13500
22,A313760,Àª¸µ½º,20210713,13650
23,A313760,Àª¸µ½º,20210712,13400
24,A313760,Àª¸µ½º,20210709,13350
25,A313760,Àª¸µ½º,20210708,13600
26,A313760,Àª¸µ½º,20210707,13900
27,A313760,Àª¸µ½º,20210706,14350
28,A313760,Àª¸µ½º,20210705,13950
29,A313760,Àª¸µ½º,20210702,14000
30,A313760,Àª¸µ½º,20210701,13850
31,A313760,Àª¸µ½º,20210630,13650
32,A313760,Àª¸µ½º,20210629,13600
33,A313760,Àª¸µ½º,20210628,13800
34,A313760,Àª¸µ½º,20210625,13750
35,A313760,Àª¸µ½º,20210624,13700
36,A313760,Àª¸µ½º,20210623,13800
37,A313760,Àª¸µ½º,20210622,13850
38,A313760,Àª¸µ½º,20210621,13850
39,A313760,Àª¸µ½º,20210618,14000
40,A313760,Àª¸µ½º,20210617,13850
41,A313760,Àª¸µ½º,20210616,14100
42,A313760,Àª¸µ½º,20210615,14100
43,A313760,Àª¸µ½º,20210614,14050
44,A313760,Àª¸µ½º,20210611,14050
45,A313760,Àª¸µ½º,20210610,14000
46,A313760,Àª¸µ½º,20210609,14000
47,A313760,Àª¸µ½º,20210608,13950
48,A313760,Àª¸µ½º,20210607,13750
49,A313760,Àª¸µ½º,20210604,14300
50,A313760,Àª¸µ½º,20210603,13900
51,A313760,Àª¸µ½º,20210602,14300
52,A313760,Àª¸µ½º,20210601,13850
53,A313760,Àª¸µ½º,20210531,13050
54,A313760,Àª¸µ½º,20210528,13150
55,A313760,Àª¸µ½º,20210527,13000
56,A313760,Àª¸µ½º,20210526,12900
57,A313760,Àª¸µ½º,20210525,12850
58,A313760,Àª¸µ½º,20210524,12850
59,A313760,Àª¸µ½º,20210521,13450
60,A313760,Àª¸µ½º,20210520,13500
61,A313760,Àª¸µ½º,20210518,13700
62,A313760,Àª¸µ½º,20210517,13350
63,A313760,Àª¸µ½º,20210514,13900
64,A313760,Àª¸µ½º,20210513,14100
65,A313760,Àª¸µ½º,20210512,14550
66,A313760,Àª¸µ½º,20210511,14700
67,A313760,Àª¸µ½º,20210510,14750
68,A313760,Àª¸µ½º,20210507,14700
69,A313760,Àª¸µ½º,20210506,14850
70,A313760,Àª¸µ½º,20210504,15000
71,A313760,Àª¸µ½º,20210503,14900
72,A313760,Àª¸µ½º,20210430,14800
73,A313760,Àª¸µ½º,20210429,14850
74,A313760,Àª¸µ½º,20210428,14300
75,A313760,Àª¸µ½º,20210427,14700
76,A313760,Àª¸µ½º,20210426,15000
77,A313760,Àª¸µ½º,20210423,15200
78,A313760,Àª¸µ½º,20210422,15300
79,A313760,Àª¸µ½º,20210421,15250
80,A313760,Àª¸µ½º,20210420,15600
81,A313760,Àª¸µ½º,20210419,15800
82,A313760,Àª¸µ½º,20210416,15450
83,A313760,Àª¸µ½º,20210415,15400
84,A313760,Àª¸µ½º,20210414,15500
85,A313760,Àª¸µ½º,20210413,15150
86,A313760,Àª¸µ½º,20210412,15200
87,A313760,Àª¸µ½º,20210409,15100
88,A313760,Àª¸µ½º,20210408,15350
89,A313760,Àª¸µ½º,20210407,15200
90,A313760,Àª¸µ½º,20210406,15050
91,A313760,Àª¸µ½º,20210405,15500
92,A313760,Àª¸µ½º,20210402,15350
93,A313760,Àª¸µ½º,20210401,15100
94,A313760,Àª¸µ½º,20210331,14700
95,A313760,Àª¸µ½º,20210330,14500
96,A313760,Àª¸µ½º,20210329,14350
97,A313760,Àª¸µ½º,20210326,14100
98,A313760,Àª¸µ½º,20210325,14200
99,A313760,Àª¸µ½º,20210324,13600
100,A313760,Àª¸µ½º,20210323,13750
101,A313760,Àª¸µ½º,20210322,14200
102,A313760,Àª¸µ½º,20210319,14600
103,A313760,Àª¸µ½º,20210318,14600
104,A313760,Àª¸µ½º,20210317,14500
105,A313760,Àª¸µ½º,20210316,14550
106,A313760,Àª¸µ½º,20210315,14800
107,A313760,Àª¸µ½º,20210312,15150
108,A313760,Àª¸µ½º,20210311,14700
109,A313760,Àª¸µ½º,20210310,14350
110,A313760,Àª¸µ½º,20210309,14600
111,A313760,Àª¸µ½º,20210308,15100
112,A313760,Àª¸µ½º,20210305,15800
113,A313760,Àª¸µ½º,20210304,15700
114,A313760,Àª¸µ½º,20210303,16000
115,A313760,Àª¸µ½º,20210302,16000
116,A313760,Àª¸µ½º,20210226,16150
117,A313760,Àª¸µ½º,20210225,16700
118,A313760,Àª¸µ½º,20210224,15750
119,A313760,Àª¸µ½º,20210223,16350
120,A313760,Àª¸µ½º,20210222,16800
121,A313760,Àª¸µ½º,20210219,17150
122,A313760,Àª¸µ½º,20210218,17000
123,A313760,Àª¸µ½º,20210217,17100
124,A313760,Àª¸µ½º,20210216,16950
125,A313760,Àª¸µ½º,20210215,17000
126,A313760,Àª¸µ½º,20210210,16800
127,A313760,Àª¸µ½º,20210209,16300
128,A313760,Àª¸µ½º,20210208,16350
129,A313760,Àª¸µ½º,20210205,16350
130,A313760,Àª¸µ½º,20210204,16100
131,A313760,Àª¸µ½º,20210203,15950
132,A313760,Àª¸µ½º,20210202,16150
133,A313760,Àª¸µ½º,20210201,16000
134,A313760,Àª¸µ½º,20210129,15750
135,A313760,Àª¸µ½º,20210128,16400
136,A313760,Àª¸µ½º,20210127,16600
137,A313760,Àª¸µ½º,20210126,17050
138,A313760,Àª¸µ½º,20210125,17350
139,A313760,Àª¸µ½º,20210122,17350
140,A313760,Àª¸µ½º,20210121,17800
141,A313760,Àª¸µ½º,20210120,17650
142,A313760,Àª¸µ½º,20210119,17400
143,A313760,Àª¸µ½º,20210118,17100
144,A313760,Àª¸µ½º,20210115,17150
145,A313760,Àª¸µ½º,20210114,17200
146,A313760,Àª¸µ½º,20210113,16900
147,A313760,Àª¸µ½º,20210112,16850
148,A313760,Àª¸µ½º,20210111,16800
149,A313760,Àª¸µ½º,20210108,17100
150,A313760,Àª¸µ½º,20210107,17300
151,A313760,Àª¸µ½º,20210106,17000
152,A313760,Àª¸µ½º,20210105,17600
153,A313760,Àª¸µ½º,20210104,16500
154,A313760,Àª¸µ½º,20201230,16300
155,A313760,Àª¸µ½º,20201229,15950
156,A313760,Àª¸µ½º,20201228,15500
157,A313760,Àª¸µ½º,20201224,16100
158,A313760,Àª¸µ½º,20201223,16250
159,A313760,Àª¸µ½º,20201222,16200
160,A313760,Àª¸µ½º,20201221,16750
161,A313760,Àª¸µ½º,20201218,16500
162,A313760,Àª¸µ½º,20201217,16700
163,A313760,Àª¸µ½º,20201216,16700
164,A313760,Àª¸µ½º,20201215,16150
165,A313760,Àª¸µ½º,20201214,16350
166,A313760,Àª¸µ½º,20201211,16800
167,A313760,Àª¸µ½º,20201210,16900
