,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A000250,ªÔ√µ¥Á¡¶æ‡,20210812,57200
1,A000250,ªÔ√µ¥Á¡¶æ‡,20210811,57600
2,A000250,ªÔ√µ¥Á¡¶æ‡,20210810,55700
3,A000250,ªÔ√µ¥Á¡¶æ‡,20210809,54200
4,A000250,ªÔ√µ¥Á¡¶æ‡,20210806,55800
5,A000250,ªÔ√µ¥Á¡¶æ‡,20210805,56400
6,A000250,ªÔ√µ¥Á¡¶æ‡,20210804,57100
7,A000250,ªÔ√µ¥Á¡¶æ‡,20210803,58700
8,A000250,ªÔ√µ¥Á¡¶æ‡,20210802,64600
9,A000250,ªÔ√µ¥Á¡¶æ‡,20210730,56100
10,A000250,ªÔ√µ¥Á¡¶æ‡,20210729,55900
11,A000250,ªÔ√µ¥Á¡¶æ‡,20210728,51000
12,A000250,ªÔ√µ¥Á¡¶æ‡,20210727,51400
13,A000250,ªÔ√µ¥Á¡¶æ‡,20210726,51800
14,A000250,ªÔ√µ¥Á¡¶æ‡,20210723,51700
15,A000250,ªÔ√µ¥Á¡¶æ‡,20210722,51600
16,A000250,ªÔ√µ¥Á¡¶æ‡,20210721,52500
17,A000250,ªÔ√µ¥Á¡¶æ‡,20210720,52200
18,A000250,ªÔ√µ¥Á¡¶æ‡,20210719,52000
19,A000250,ªÔ√µ¥Á¡¶æ‡,20210716,52400
20,A000250,ªÔ√µ¥Á¡¶æ‡,20210715,53900
21,A000250,ªÔ√µ¥Á¡¶æ‡,20210714,53200
22,A000250,ªÔ√µ¥Á¡¶æ‡,20210713,54500
23,A000250,ªÔ√µ¥Á¡¶æ‡,20210712,53100
24,A000250,ªÔ√µ¥Á¡¶æ‡,20210709,53100
25,A000250,ªÔ√µ¥Á¡¶æ‡,20210708,54700
26,A000250,ªÔ√µ¥Á¡¶æ‡,20210707,56100
27,A000250,ªÔ√µ¥Á¡¶æ‡,20210706,57600
28,A000250,ªÔ√µ¥Á¡¶æ‡,20210705,58400
29,A000250,ªÔ√µ¥Á¡¶æ‡,20210702,55100
30,A000250,ªÔ√µ¥Á¡¶æ‡,20210701,55500
31,A000250,ªÔ√µ¥Á¡¶æ‡,20210630,54400
32,A000250,ªÔ√µ¥Á¡¶æ‡,20210629,53400
33,A000250,ªÔ√µ¥Á¡¶æ‡,20210628,52400
34,A000250,ªÔ√µ¥Á¡¶æ‡,20210625,52500
35,A000250,ªÔ√µ¥Á¡¶æ‡,20210624,53000
36,A000250,ªÔ√µ¥Á¡¶æ‡,20210623,53900
37,A000250,ªÔ√µ¥Á¡¶æ‡,20210622,53400
38,A000250,ªÔ√µ¥Á¡¶æ‡,20210621,52200
39,A000250,ªÔ√µ¥Á¡¶æ‡,20210618,53600
40,A000250,ªÔ√µ¥Á¡¶æ‡,20210617,53500
41,A000250,ªÔ√µ¥Á¡¶æ‡,20210616,51600
42,A000250,ªÔ√µ¥Á¡¶æ‡,20210615,51800
43,A000250,ªÔ√µ¥Á¡¶æ‡,20210614,52400
44,A000250,ªÔ√µ¥Á¡¶æ‡,20210611,52700
45,A000250,ªÔ√µ¥Á¡¶æ‡,20210610,52400
46,A000250,ªÔ√µ¥Á¡¶æ‡,20210609,50800
47,A000250,ªÔ√µ¥Á¡¶æ‡,20210608,52700
48,A000250,ªÔ√µ¥Á¡¶æ‡,20210607,52900
49,A000250,ªÔ√µ¥Á¡¶æ‡,20210604,52800
50,A000250,ªÔ√µ¥Á¡¶æ‡,20210603,52900
51,A000250,ªÔ√µ¥Á¡¶æ‡,20210602,52400
52,A000250,ªÔ√µ¥Á¡¶æ‡,20210601,53400
53,A000250,ªÔ√µ¥Á¡¶æ‡,20210531,53100
54,A000250,ªÔ√µ¥Á¡¶æ‡,20210528,54300
55,A000250,ªÔ√µ¥Á¡¶æ‡,20210527,54500
56,A000250,ªÔ√µ¥Á¡¶æ‡,20210526,56500
57,A000250,ªÔ√µ¥Á¡¶æ‡,20210525,58500
58,A000250,ªÔ√µ¥Á¡¶æ‡,20210524,56600
59,A000250,ªÔ√µ¥Á¡¶æ‡,20210521,57600
60,A000250,ªÔ√µ¥Á¡¶æ‡,20210520,60400
61,A000250,ªÔ√µ¥Á¡¶æ‡,20210518,62400
62,A000250,ªÔ√µ¥Á¡¶æ‡,20210517,59400
63,A000250,ªÔ√µ¥Á¡¶æ‡,20210514,56200
64,A000250,ªÔ√µ¥Á¡¶æ‡,20210513,56400
65,A000250,ªÔ√µ¥Á¡¶æ‡,20210512,58100
66,A000250,ªÔ√µ¥Á¡¶æ‡,20210511,56900
67,A000250,ªÔ√µ¥Á¡¶æ‡,20210510,59900
68,A000250,ªÔ√µ¥Á¡¶æ‡,20210507,55500
69,A000250,ªÔ√µ¥Á¡¶æ‡,20210506,54400
70,A000250,ªÔ√µ¥Á¡¶æ‡,20210504,52500
71,A000250,ªÔ√µ¥Á¡¶æ‡,20210503,53400
72,A000250,ªÔ√µ¥Á¡¶æ‡,20210430,51800
73,A000250,ªÔ√µ¥Á¡¶æ‡,20210429,50500
74,A000250,ªÔ√µ¥Á¡¶æ‡,20210428,50400
75,A000250,ªÔ√µ¥Á¡¶æ‡,20210427,52200
76,A000250,ªÔ√µ¥Á¡¶æ‡,20210426,53100
77,A000250,ªÔ√µ¥Á¡¶æ‡,20210423,52600
78,A000250,ªÔ√µ¥Á¡¶æ‡,20210422,53300
79,A000250,ªÔ√µ¥Á¡¶æ‡,20210421,53300
80,A000250,ªÔ√µ¥Á¡¶æ‡,20210420,54400
81,A000250,ªÔ√µ¥Á¡¶æ‡,20210419,54400
82,A000250,ªÔ√µ¥Á¡¶æ‡,20210416,53400
83,A000250,ªÔ√µ¥Á¡¶æ‡,20210415,53600
84,A000250,ªÔ√µ¥Á¡¶æ‡,20210414,55300
85,A000250,ªÔ√µ¥Á¡¶æ‡,20210413,53900
86,A000250,ªÔ√µ¥Á¡¶æ‡,20210412,55000
87,A000250,ªÔ√µ¥Á¡¶æ‡,20210409,54400
88,A000250,ªÔ√µ¥Á¡¶æ‡,20210408,51900
89,A000250,ªÔ√µ¥Á¡¶æ‡,20210407,50600
90,A000250,ªÔ√µ¥Á¡¶æ‡,20210406,50900
91,A000250,ªÔ√µ¥Á¡¶æ‡,20210405,52300
92,A000250,ªÔ√µ¥Á¡¶æ‡,20210402,52400
93,A000250,ªÔ√µ¥Á¡¶æ‡,20210401,51300
94,A000250,ªÔ√µ¥Á¡¶æ‡,20210331,51000
95,A000250,ªÔ√µ¥Á¡¶æ‡,20210330,53100
96,A000250,ªÔ√µ¥Á¡¶æ‡,20210329,53800
97,A000250,ªÔ√µ¥Á¡¶æ‡,20210326,54000
98,A000250,ªÔ√µ¥Á¡¶æ‡,20210325,55000
99,A000250,ªÔ√µ¥Á¡¶æ‡,20210324,54600
100,A000250,ªÔ√µ¥Á¡¶æ‡,20210323,57400
101,A000250,ªÔ√µ¥Á¡¶æ‡,20210322,59500
102,A000250,ªÔ√µ¥Á¡¶æ‡,20210319,59300
103,A000250,ªÔ√µ¥Á¡¶æ‡,20210318,58100
104,A000250,ªÔ√µ¥Á¡¶æ‡,20210317,58200
105,A000250,ªÔ√µ¥Á¡¶æ‡,20210316,57700
106,A000250,ªÔ√µ¥Á¡¶æ‡,20210315,55700
107,A000250,ªÔ√µ¥Á¡¶æ‡,20210312,57100
108,A000250,ªÔ√µ¥Á¡¶æ‡,20210311,53900
109,A000250,ªÔ√µ¥Á¡¶æ‡,20210310,54000
110,A000250,ªÔ√µ¥Á¡¶æ‡,20210309,51600
111,A000250,ªÔ√µ¥Á¡¶æ‡,20210308,52000
112,A000250,ªÔ√µ¥Á¡¶æ‡,20210305,55800
113,A000250,ªÔ√µ¥Á¡¶æ‡,20210304,59000
114,A000250,ªÔ√µ¥Á¡¶æ‡,20210303,63100
115,A000250,ªÔ√µ¥Á¡¶æ‡,20210302,65300
116,A000250,ªÔ√µ¥Á¡¶æ‡,20210226,65800
117,A000250,ªÔ√µ¥Á¡¶æ‡,20210225,64600
118,A000250,ªÔ√µ¥Á¡¶æ‡,20210224,60500
119,A000250,ªÔ√µ¥Á¡¶æ‡,20210223,62900
120,A000250,ªÔ√µ¥Á¡¶æ‡,20210222,63800
121,A000250,ªÔ√µ¥Á¡¶æ‡,20210219,61100
122,A000250,ªÔ√µ¥Á¡¶æ‡,20210218,60000
123,A000250,ªÔ√µ¥Á¡¶æ‡,20210217,59000
124,A000250,ªÔ√µ¥Á¡¶æ‡,20210216,60100
125,A000250,ªÔ√µ¥Á¡¶æ‡,20210215,62700
126,A000250,ªÔ√µ¥Á¡¶æ‡,20210210,62600
127,A000250,ªÔ√µ¥Á¡¶æ‡,20210209,60800
128,A000250,ªÔ√µ¥Á¡¶æ‡,20210208,57400
129,A000250,ªÔ√µ¥Á¡¶æ‡,20210205,60400
130,A000250,ªÔ√µ¥Á¡¶æ‡,20210204,60700
131,A000250,ªÔ√µ¥Á¡¶æ‡,20210203,61800
132,A000250,ªÔ√µ¥Á¡¶æ‡,20210202,62900
133,A000250,ªÔ√µ¥Á¡¶æ‡,20210201,63000
134,A000250,ªÔ√µ¥Á¡¶æ‡,20210129,60300
135,A000250,ªÔ√µ¥Á¡¶æ‡,20210128,60700
