,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A145990,»ï¾ç»ç,20210812,65600
1,A145990,»ï¾ç»ç,20210811,65800
2,A145990,»ï¾ç»ç,20210810,66000
3,A145990,»ï¾ç»ç,20210809,66200
4,A145990,»ï¾ç»ç,20210806,65100
5,A145990,»ï¾ç»ç,20210805,65000
6,A145990,»ï¾ç»ç,20210804,64300
7,A145990,»ï¾ç»ç,20210803,63800
8,A145990,»ï¾ç»ç,20210802,63500
9,A145990,»ï¾ç»ç,20210730,63700
10,A145990,»ï¾ç»ç,20210729,64200
11,A145990,»ï¾ç»ç,20210728,63800
12,A145990,»ï¾ç»ç,20210727,63800
13,A145990,»ï¾ç»ç,20210726,63800
14,A145990,»ï¾ç»ç,20210723,63600
15,A145990,»ï¾ç»ç,20210722,63500
16,A145990,»ï¾ç»ç,20210721,63200
17,A145990,»ï¾ç»ç,20210720,63600
18,A145990,»ï¾ç»ç,20210719,63600
19,A145990,»ï¾ç»ç,20210716,64200
20,A145990,»ï¾ç»ç,20210715,64000
21,A145990,»ï¾ç»ç,20210714,63900
22,A145990,»ï¾ç»ç,20210713,62300
23,A145990,»ï¾ç»ç,20210712,61900
24,A145990,»ï¾ç»ç,20210709,61600
25,A145990,»ï¾ç»ç,20210708,62200
26,A145990,»ï¾ç»ç,20210707,62800
27,A145990,»ï¾ç»ç,20210706,63200
28,A145990,»ï¾ç»ç,20210705,62000
29,A145990,»ï¾ç»ç,20210702,62000
30,A145990,»ï¾ç»ç,20210701,62700
31,A145990,»ï¾ç»ç,20210630,63200
32,A145990,»ï¾ç»ç,20210629,62900
33,A145990,»ï¾ç»ç,20210628,63200
34,A145990,»ï¾ç»ç,20210625,62800
35,A145990,»ï¾ç»ç,20210624,62600
36,A145990,»ï¾ç»ç,20210623,63500
37,A145990,»ï¾ç»ç,20210622,63900
38,A145990,»ï¾ç»ç,20210621,63400
39,A145990,»ï¾ç»ç,20210618,64700
40,A145990,»ï¾ç»ç,20210617,65100
41,A145990,»ï¾ç»ç,20210616,65600
42,A145990,»ï¾ç»ç,20210615,65700
43,A145990,»ï¾ç»ç,20210614,66300
44,A145990,»ï¾ç»ç,20210611,66000
45,A145990,»ï¾ç»ç,20210610,65200
46,A145990,»ï¾ç»ç,20210609,63900
47,A145990,»ï¾ç»ç,20210608,64700
48,A145990,»ï¾ç»ç,20210607,64900
49,A145990,»ï¾ç»ç,20210604,65900
50,A145990,»ï¾ç»ç,20210603,65500
51,A145990,»ï¾ç»ç,20210602,65600
52,A145990,»ï¾ç»ç,20210601,64600
53,A145990,»ï¾ç»ç,20210531,65100
54,A145990,»ï¾ç»ç,20210528,63700
55,A145990,»ï¾ç»ç,20210527,64600
56,A145990,»ï¾ç»ç,20210526,63300
57,A145990,»ï¾ç»ç,20210525,63800
58,A145990,»ï¾ç»ç,20210524,62400
59,A145990,»ï¾ç»ç,20210521,61500
60,A145990,»ï¾ç»ç,20210520,62200
61,A145990,»ï¾ç»ç,20210518,63500
62,A145990,»ï¾ç»ç,20210517,64700
63,A145990,»ï¾ç»ç,20210514,65700
64,A145990,»ï¾ç»ç,20210513,66200
65,A145990,»ï¾ç»ç,20210512,64000
66,A145990,»ï¾ç»ç,20210511,65200
67,A145990,»ï¾ç»ç,20210510,63400
68,A145990,»ï¾ç»ç,20210507,60200
69,A145990,»ï¾ç»ç,20210506,59700
70,A145990,»ï¾ç»ç,20210504,57600
71,A145990,»ï¾ç»ç,20210503,57600
72,A145990,»ï¾ç»ç,20210430,58700
