,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A016360,ªÔº∫¡ı±«,20210812,47450
1,A016360,ªÔº∫¡ı±«,20210811,46650
2,A016360,ªÔº∫¡ı±«,20210810,46000
3,A016360,ªÔº∫¡ı±«,20210809,45000
4,A016360,ªÔº∫¡ı±«,20210806,44650
5,A016360,ªÔº∫¡ı±«,20210805,44550
6,A016360,ªÔº∫¡ı±«,20210804,44900
7,A016360,ªÔº∫¡ı±«,20210803,44100
8,A016360,ªÔº∫¡ı±«,20210802,44150
9,A016360,ªÔº∫¡ı±«,20210730,44250
10,A016360,ªÔº∫¡ı±«,20210729,44250
11,A016360,ªÔº∫¡ı±«,20210728,43900
12,A016360,ªÔº∫¡ı±«,20210727,43900
13,A016360,ªÔº∫¡ı±«,20210726,43950
14,A016360,ªÔº∫¡ı±«,20210723,44550
15,A016360,ªÔº∫¡ı±«,20210722,44100
16,A016360,ªÔº∫¡ı±«,20210721,43500
17,A016360,ªÔº∫¡ı±«,20210720,43850
18,A016360,ªÔº∫¡ı±«,20210719,44200
19,A016360,ªÔº∫¡ı±«,20210716,44350
20,A016360,ªÔº∫¡ı±«,20210715,44550
21,A016360,ªÔº∫¡ı±«,20210714,43300
22,A016360,ªÔº∫¡ı±«,20210713,43600
23,A016360,ªÔº∫¡ı±«,20210712,43050
24,A016360,ªÔº∫¡ı±«,20210709,42850
25,A016360,ªÔº∫¡ı±«,20210708,43900
26,A016360,ªÔº∫¡ı±«,20210707,44100
27,A016360,ªÔº∫¡ı±«,20210706,44450
28,A016360,ªÔº∫¡ı±«,20210705,44600
29,A016360,ªÔº∫¡ı±«,20210702,44300
30,A016360,ªÔº∫¡ı±«,20210701,44350
31,A016360,ªÔº∫¡ı±«,20210630,44950
32,A016360,ªÔº∫¡ı±«,20210629,45000
33,A016360,ªÔº∫¡ı±«,20210628,45750
34,A016360,ªÔº∫¡ı±«,20210625,45100
35,A016360,ªÔº∫¡ı±«,20210624,44000
36,A016360,ªÔº∫¡ı±«,20210623,43750
37,A016360,ªÔº∫¡ı±«,20210622,44250
38,A016360,ªÔº∫¡ı±«,20210621,43750
39,A016360,ªÔº∫¡ı±«,20210618,44700
40,A016360,ªÔº∫¡ı±«,20210617,45150
41,A016360,ªÔº∫¡ı±«,20210616,45600
42,A016360,ªÔº∫¡ı±«,20210615,45450
43,A016360,ªÔº∫¡ı±«,20210614,44750
44,A016360,ªÔº∫¡ı±«,20210611,45150
45,A016360,ªÔº∫¡ı±«,20210610,45200
46,A016360,ªÔº∫¡ı±«,20210609,45600
47,A016360,ªÔº∫¡ı±«,20210608,46300
48,A016360,ªÔº∫¡ı±«,20210607,46500
49,A016360,ªÔº∫¡ı±«,20210604,46450
50,A016360,ªÔº∫¡ı±«,20210603,46850
51,A016360,ªÔº∫¡ı±«,20210602,46900
52,A016360,ªÔº∫¡ı±«,20210601,47200
53,A016360,ªÔº∫¡ı±«,20210531,47450
54,A016360,ªÔº∫¡ı±«,20210528,46400
55,A016360,ªÔº∫¡ı±«,20210527,46400
56,A016360,ªÔº∫¡ı±«,20210526,46100
57,A016360,ªÔº∫¡ı±«,20210525,45750
58,A016360,ªÔº∫¡ı±«,20210524,45100
59,A016360,ªÔº∫¡ı±«,20210521,44450
60,A016360,ªÔº∫¡ı±«,20210520,44500
61,A016360,ªÔº∫¡ı±«,20210518,45500
62,A016360,ªÔº∫¡ı±«,20210517,44900
63,A016360,ªÔº∫¡ı±«,20210514,44400
64,A016360,ªÔº∫¡ı±«,20210513,44000
65,A016360,ªÔº∫¡ı±«,20210512,45100
66,A016360,ªÔº∫¡ı±«,20210511,46900
67,A016360,ªÔº∫¡ı±«,20210510,46450
68,A016360,ªÔº∫¡ı±«,20210507,43500
69,A016360,ªÔº∫¡ı±«,20210506,43300
70,A016360,ªÔº∫¡ı±«,20210504,41700
71,A016360,ªÔº∫¡ı±«,20210503,41450
72,A016360,ªÔº∫¡ı±«,20210430,42650
73,A016360,ªÔº∫¡ı±«,20210429,41800
74,A016360,ªÔº∫¡ı±«,20210428,42600
75,A016360,ªÔº∫¡ı±«,20210427,43600
76,A016360,ªÔº∫¡ı±«,20210426,42600
