,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
59,A002020,ฤฺฟภที,20210521,30750
60,A002020,ฤฺฟภที,20210520,31500
61,A002020,ฤฺฟภที,20210518,32100
62,A002020,ฤฺฟภที,20210517,31450
63,A002020,ฤฺฟภที,20210514,32800
64,A002020,ฤฺฟภที,20210513,32150
65,A002020,ฤฺฟภที,20210512,32650
66,A002020,ฤฺฟภที,20210511,34050
67,A002020,ฤฺฟภที,20210510,33650
68,A002020,ฤฺฟภที,20210507,33000
69,A002020,ฤฺฟภที,20210506,32050
70,A002020,ฤฺฟภที,20210504,31400
71,A002020,ฤฺฟภที,20210503,31650
72,A002020,ฤฺฟภที,20210430,31750
73,A002020,ฤฺฟภที,20210429,32350
74,A002020,ฤฺฟภที,20210428,31800
75,A002020,ฤฺฟภที,20210427,33300
76,A002020,ฤฺฟภที,20210426,33600
77,A002020,ฤฺฟภที,20210423,32100
78,A002020,ฤฺฟภที,20210422,31850
79,A002020,ฤฺฟภที,20210421,32650
80,A002020,ฤฺฟภที,20210420,32600
81,A002020,ฤฺฟภที,20210419,31850
82,A002020,ฤฺฟภที,20210416,32200
83,A002020,ฤฺฟภที,20210415,31550
84,A002020,ฤฺฟภที,20210414,32650
85,A002020,ฤฺฟภที,20210413,32400
86,A002020,ฤฺฟภที,20210412,33950
87,A002020,ฤฺฟภที,20210409,35500
88,A002020,ฤฺฟภที,20210408,29850
89,A002020,ฤฺฟภที,20210407,29650
90,A002020,ฤฺฟภที,20210406,29000
91,A002020,ฤฺฟภที,20210405,27100
92,A002020,ฤฺฟภที,20210402,27150
93,A002020,ฤฺฟภที,20210401,25800
94,A002020,ฤฺฟภที,20210331,23200
95,A002020,ฤฺฟภที,20210330,23150
96,A002020,ฤฺฟภที,20210329,23250
97,A002020,ฤฺฟภที,20210326,23550
98,A002020,ฤฺฟภที,20210325,23300
99,A002020,ฤฺฟภที,20210324,23150
100,A002020,ฤฺฟภที,20210323,22400
101,A002020,ฤฺฟภที,20210322,22700
102,A002020,ฤฺฟภที,20210319,22050
103,A002020,ฤฺฟภที,20210318,22150
104,A002020,ฤฺฟภที,20210317,21950
105,A002020,ฤฺฟภที,20210316,22300
106,A002020,ฤฺฟภที,20210315,22250
107,A002020,ฤฺฟภที,20210312,22150
108,A002020,ฤฺฟภที,20210311,21650
109,A002020,ฤฺฟภที,20210310,21300
110,A002020,ฤฺฟภที,20210309,21400
111,A002020,ฤฺฟภที,20210308,21800
112,A002020,ฤฺฟภที,20210305,21900
113,A002020,ฤฺฟภที,20210304,22200
114,A002020,ฤฺฟภที,20210303,22350
115,A002020,ฤฺฟภที,20210302,22350
116,A002020,ฤฺฟภที,20210226,22700
117,A002020,ฤฺฟภที,20210225,23200
118,A002020,ฤฺฟภที,20210224,22350
119,A002020,ฤฺฟภที,20210223,22700
120,A002020,ฤฺฟภที,20210222,23100
121,A002020,ฤฺฟภที,20210219,23350
122,A002020,ฤฺฟภที,20210218,23800
123,A002020,ฤฺฟภที,20210217,24100
124,A002020,ฤฺฟภที,20210216,23900
125,A002020,ฤฺฟภที,20210215,23600
126,A002020,ฤฺฟภที,20210210,23150
127,A002020,ฤฺฟภที,20210209,23000
128,A002020,ฤฺฟภที,20210208,24150
129,A002020,ฤฺฟภที,20210205,23150
130,A002020,ฤฺฟภที,20210204,22300
131,A002020,ฤฺฟภที,20210203,22250
132,A002020,ฤฺฟภที,20210202,21850
133,A002020,ฤฺฟภที,20210201,20700
134,A002020,ฤฺฟภที,20210129,20250
135,A002020,ฤฺฟภที,20210128,21750
136,A002020,ฤฺฟภที,20210127,22700
137,A002020,ฤฺฟภที,20210126,22850
138,A002020,ฤฺฟภที,20210125,22950
139,A002020,ฤฺฟภที,20210122,22600
140,A002020,ฤฺฟภที,20210121,23100
141,A002020,ฤฺฟภที,20210120,22000
142,A002020,ฤฺฟภที,20210119,21550
143,A002020,ฤฺฟภที,20210118,21150
144,A002020,ฤฺฟภที,20210115,22250
145,A002020,ฤฺฟภที,20210114,22800
146,A002020,ฤฺฟภที,20210113,22800
147,A002020,ฤฺฟภที,20210112,22800
148,A002020,ฤฺฟภที,20210111,22950
149,A002020,ฤฺฟภที,20210108,24000
150,A002020,ฤฺฟภที,20210107,22800
151,A002020,ฤฺฟภที,20210106,22400
152,A002020,ฤฺฟภที,20210105,21650
153,A002020,ฤฺฟภที,20210104,21650
154,A002020,ฤฺฟภที,20201230,21800
155,A002020,ฤฺฟภที,20201229,21700
156,A002020,ฤฺฟภที,20201228,21900
157,A002020,ฤฺฟภที,20201224,21800
158,A002020,ฤฺฟภที,20201223,21500
159,A002020,ฤฺฟภที,20201222,21500
160,A002020,ฤฺฟภที,20201221,21950
161,A002020,ฤฺฟภที,20201218,22300
162,A002020,ฤฺฟภที,20201217,22300
163,A002020,ฤฺฟภที,20201216,22200
164,A002020,ฤฺฟภที,20201215,21950
165,A002020,ฤฺฟภที,20201214,21950
166,A002020,ฤฺฟภที,20201211,22300
167,A002020,ฤฺฟภที,20201210,21800
168,A002020,ฤฺฟภที,20201209,21700
169,A002020,ฤฺฟภที,20201208,21500
170,A002020,ฤฺฟภที,20201207,21800
171,A002020,ฤฺฟภที,20201204,21800
172,A002020,ฤฺฟภที,20201203,22250
173,A002020,ฤฺฟภที,20201202,21600
174,A002020,ฤฺฟภที,20201201,21550
175,A002020,ฤฺฟภที,20201130,21250
176,A002020,ฤฺฟภที,20201127,21550
177,A002020,ฤฺฟภที,20201126,21400
178,A002020,ฤฺฟภที,20201125,21500
179,A002020,ฤฺฟภที,20201124,21950
180,A002020,ฤฺฟภที,20201123,21600
181,A002020,ฤฺฟภที,20201120,21400
182,A002020,ฤฺฟภที,20201119,21250
183,A002020,ฤฺฟภที,20201118,21550
184,A002020,ฤฺฟภที,20201117,21300
185,A002020,ฤฺฟภที,20201116,20800
186,A002020,ฤฺฟภที,20201113,20700
187,A002020,ฤฺฟภที,20201112,20600
188,A002020,ฤฺฟภที,20201111,20800
189,A002020,ฤฺฟภที,20201110,20550
190,A002020,ฤฺฟภที,20201109,20400
191,A002020,ฤฺฟภที,20201106,19950
192,A002020,ฤฺฟภที,20201105,20100
193,A002020,ฤฺฟภที,20201104,21000
194,A002020,ฤฺฟภที,20201103,21000
195,A002020,ฤฺฟภที,20201102,20250
196,A002020,ฤฺฟภที,20201030,20250
197,A002020,ฤฺฟภที,20201029,20250
198,A002020,ฤฺฟภที,20201028,20250
199,A002020,ฤฺฟภที,20201027,20050
200,A002020,ฤฺฟภที,20201026,19900
201,A002020,ฤฺฟภที,20201023,20400
202,A002020,ฤฺฟภที,20201022,20300
203,A002020,ฤฺฟภที,20201021,20750
204,A002020,ฤฺฟภที,20201020,21000
205,A002020,ฤฺฟภที,20201019,21000
206,A002020,ฤฺฟภที,20201016,21150
207,A002020,ฤฺฟภที,20201015,21400
208,A002020,ฤฺฟภที,20201014,21700
209,A002020,ฤฺฟภที,20201013,21800
210,A002020,ฤฺฟภที,20201012,21750
211,A002020,ฤฺฟภที,20201008,22000
212,A002020,ฤฺฟภที,20201007,21950
213,A002020,ฤฺฟภที,20201006,21800
214,A002020,ฤฺฟภที,20201005,22000
215,A002020,ฤฺฟภที,20200929,21000
216,A002020,ฤฺฟภที,20200928,20900
217,A002020,ฤฺฟภที,20200925,20100
218,A002020,ฤฺฟภที,20200924,20500
219,A002020,ฤฺฟภที,20200923,21700
220,A002020,ฤฺฟภที,20200922,21450
221,A002020,ฤฺฟภที,20200921,22450
222,A002020,ฤฺฟภที,20200918,22850
223,A002020,ฤฺฟภที,20200917,23300
224,A002020,ฤฺฟภที,20200916,23450
225,A002020,ฤฺฟภที,20200915,24100
226,A002020,ฤฺฟภที,20200914,24000
227,A002020,ฤฺฟภที,20200911,23150
228,A002020,ฤฺฟภที,20200910,22650
229,A002020,ฤฺฟภที,20200909,21850
230,A002020,ฤฺฟภที,20200908,22000
231,A002020,ฤฺฟภที,20200907,22650
232,A002020,ฤฺฟภที,20200904,22000
233,A002020,ฤฺฟภที,20200903,22300
234,A002020,ฤฺฟภที,20200902,22850
235,A002020,ฤฺฟภที,20200901,22400
236,A002020,ฤฺฟภที,20200831,21450
237,A002020,ฤฺฟภที,20200828,23000
238,A002020,ฤฺฟภที,20200827,21400
239,A002020,ฤฺฟภที,20200826,20350
240,A002020,ฤฺฟภที,20200825,20900
241,A002020,ฤฺฟภที,20200824,20600
242,A002020,ฤฺฟภที,20200821,19350
243,A002020,ฤฺฟภที,20200820,19150
244,A002020,ฤฺฟภที,20200819,20100
245,A002020,ฤฺฟภที,20200818,19900
246,A002020,ฤฺฟภที,20200814,20300
247,A002020,ฤฺฟภที,20200813,20500
248,A002020,ฤฺฟภที,20200812,20800
249,A002020,ฤฺฟภที,20200811,21300
250,A002020,ฤฺฟภที,20200810,21200
251,A002020,ฤฺฟภที,20200807,20000
252,A002020,ฤฺฟภที,20200806,19850
253,A002020,ฤฺฟภที,20200805,19300
254,A002020,ฤฺฟภที,20200804,19000
255,A002020,ฤฺฟภที,20200803,18550
256,A002020,ฤฺฟภที,20200731,18800
257,A002020,ฤฺฟภที,20200730,19200
258,A002020,ฤฺฟภที,20200729,19150
259,A002020,ฤฺฟภที,20200728,18900
260,A002020,ฤฺฟภที,20200727,19250
261,A002020,ฤฺฟภที,20200724,18900
262,A002020,ฤฺฟภที,20200723,19300
263,A002020,ฤฺฟภที,20200722,19400
264,A002020,ฤฺฟภที,20200721,19200
265,A002020,ฤฺฟภที,20200720,18350
266,A002020,ฤฺฟภที,20200717,18700
267,A002020,ฤฺฟภที,20200716,19000
268,A002020,ฤฺฟภที,20200715,18950
269,A002020,ฤฺฟภที,20200714,18900
270,A002020,ฤฺฟภที,20200713,19000
271,A002020,ฤฺฟภที,20200710,19050
272,A002020,ฤฺฟภที,20200709,19050
273,A002020,ฤฺฟภที,20200708,19300
274,A002020,ฤฺฟภที,20200707,19000
275,A002020,ฤฺฟภที,20200706,18800
276,A002020,ฤฺฟภที,20200703,18450
277,A002020,ฤฺฟภที,20200702,18450
278,A002020,ฤฺฟภที,20200701,18050
279,A002020,ฤฺฟภที,20200630,17800
280,A002020,ฤฺฟภที,20200629,17550
281,A002020,ฤฺฟภที,20200626,17400
282,A002020,ฤฺฟภที,20200625,17550
283,A002020,ฤฺฟภที,20200624,18250
284,A002020,ฤฺฟภที,20200623,18150
285,A002020,ฤฺฟภที,20200622,18200
286,A002020,ฤฺฟภที,20200619,19050
287,A002020,ฤฺฟภที,20200618,20150
288,A002020,ฤฺฟภที,20200617,19850
289,A002020,ฤฺฟภที,20200616,20550
290,A002020,ฤฺฟภที,20200615,18900
291,A002020,ฤฺฟภที,20200612,19150
292,A002020,ฤฺฟภที,20200611,20000
293,A002020,ฤฺฟภที,20200610,18450
294,A002020,ฤฺฟภที,20200609,18250
295,A002020,ฤฺฟภที,20200608,18400
296,A002020,ฤฺฟภที,20200605,18400
297,A002020,ฤฺฟภที,20200604,18450
298,A002020,ฤฺฟภที,20200603,18300
299,A002020,ฤฺฟภที,20200602,18200
300,A002020,ฤฺฟภที,20200601,17700
301,A002020,ฤฺฟภที,20200529,17400
302,A002020,ฤฺฟภที,20200528,17900
303,A002020,ฤฺฟภที,20200527,18300
304,A002020,ฤฺฟภที,20200526,18700
305,A002020,ฤฺฟภที,20200525,18000
306,A002020,ฤฺฟภที,20200522,18050
307,A002020,ฤฺฟภที,20200521,18050
308,A002020,ฤฺฟภที,20200520,18500
309,A002020,ฤฺฟภที,20200519,18050
310,A002020,ฤฺฟภที,20200518,17900
311,A002020,ฤฺฟภที,20200515,17550
312,A002020,ฤฺฟภที,20200514,17700
313,A002020,ฤฺฟภที,20200513,18250
314,A002020,ฤฺฟภที,20200512,18150
315,A002020,ฤฺฟภที,20200511,18750
316,A002020,ฤฺฟภที,20200508,18650
317,A002020,ฤฺฟภที,20200507,18550
318,A002020,ฤฺฟภที,20200506,18500
319,A002020,ฤฺฟภที,20200504,17400
320,A002020,ฤฺฟภที,20200429,17400
321,A002020,ฤฺฟภที,20200428,17800
322,A002020,ฤฺฟภที,20200427,18400
323,A002020,ฤฺฟภที,20200424,18200
324,A002020,ฤฺฟภที,20200423,19200
325,A002020,ฤฺฟภที,20200422,19150
326,A002020,ฤฺฟภที,20200421,19500
327,A002020,ฤฺฟภที,20200420,20700
328,A002020,ฤฺฟภที,20200417,21050
329,A002020,ฤฺฟภที,20200416,25500
330,A002020,ฤฺฟภที,20200414,23500
331,A002020,ฤฺฟภที,20200413,18100
332,A002020,ฤฺฟภที,20200410,13950
333,A002020,ฤฺฟภที,20200409,14000
334,A002020,ฤฺฟภที,20200408,13900
335,A002020,ฤฺฟภที,20200407,13500
336,A002020,ฤฺฟภที,20200406,12700
337,A002020,ฤฺฟภที,20200403,12200
338,A002020,ฤฺฟภที,20200402,12300
339,A002020,ฤฺฟภที,20200401,12000
340,A002020,ฤฺฟภที,20200331,12300
341,A002020,ฤฺฟภที,20200330,11250
342,A002020,ฤฺฟภที,20200327,10750
343,A002020,ฤฺฟภที,20200326,10650
344,A002020,ฤฺฟภที,20200325,10650
345,A002020,ฤฺฟภที,20200324,9550
346,A002020,ฤฺฟภที,20200323,9150
347,A002020,ฤฺฟภที,20200320,9790
348,A002020,ฤฺฟภที,20200319,8920
349,A002020,ฤฺฟภที,20200318,10350
350,A002020,ฤฺฟภที,20200317,11000
351,A002020,ฤฺฟภที,20200316,11350
352,A002020,ฤฺฟภที,20200313,11550
353,A002020,ฤฺฟภที,20200312,12350
354,A002020,ฤฺฟภที,20200311,13050
355,A002020,ฤฺฟภที,20200310,13250
356,A002020,ฤฺฟภที,20200309,13550
357,A002020,ฤฺฟภที,20200306,14150
358,A002020,ฤฺฟภที,20200305,14500
359,A002020,ฤฺฟภที,20200304,14300
360,A002020,ฤฺฟภที,20200303,14050
361,A002020,ฤฺฟภที,20200302,13800
362,A002020,ฤฺฟภที,20200228,14150
363,A002020,ฤฺฟภที,20200227,14500
364,A002020,ฤฺฟภที,20200226,14800
