,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
57,A226320,ภีร๗วับา,20210525,27300
58,A226320,ภีร๗วับา,20210524,26700
59,A226320,ภีร๗วับา,20210521,26900
60,A226320,ภีร๗วับา,20210520,27550
61,A226320,ภีร๗วับา,20210518,28200
62,A226320,ภีร๗วับา,20210517,28550
63,A226320,ภีร๗วับา,20210514,27850
64,A226320,ภีร๗วับา,20210513,27250
65,A226320,ภีร๗วับา,20210512,27050
66,A226320,ภีร๗วับา,20210511,27350
67,A226320,ภีร๗วับา,20210510,26850
68,A226320,ภีร๗วับา,20210507,25950
69,A226320,ภีร๗วับา,20210506,25900
70,A226320,ภีร๗วับา,20210504,25950
71,A226320,ภีร๗วับา,20210503,26400
72,A226320,ภีร๗วับา,20210430,25850
73,A226320,ภีร๗วับา,20210429,25750
74,A226320,ภีร๗วับา,20210428,25900
75,A226320,ภีร๗วับา,20210427,26100
76,A226320,ภีร๗วับา,20210426,26300
77,A226320,ภีร๗วับา,20210423,26050
78,A226320,ภีร๗วับา,20210422,26300
79,A226320,ภีร๗วับา,20210421,26500
80,A226320,ภีร๗วับา,20210420,27100
81,A226320,ภีร๗วับา,20210419,26800
82,A226320,ภีร๗วับา,20210416,26050
83,A226320,ภีร๗วับา,20210415,26250
84,A226320,ภีร๗วับา,20210414,26200
85,A226320,ภีร๗วับา,20210413,26350
86,A226320,ภีร๗วับา,20210412,25950
87,A226320,ภีร๗วับา,20210409,26350
88,A226320,ภีร๗วับา,20210408,26200
89,A226320,ภีร๗วับา,20210407,26300
90,A226320,ภีร๗วับา,20210406,26450
91,A226320,ภีร๗วับา,20210405,26800
92,A226320,ภีร๗วับา,20210402,27250
93,A226320,ภีร๗วับา,20210401,27250
94,A226320,ภีร๗วับา,20210331,27300
95,A226320,ภีร๗วับา,20210330,26700
96,A226320,ภีร๗วับา,20210329,26500
97,A226320,ภีร๗วับา,20210326,27050
98,A226320,ภีร๗วับา,20210325,26900
99,A226320,ภีร๗วับา,20210324,26900
100,A226320,ภีร๗วับา,20210323,27450
101,A226320,ภีร๗วับา,20210322,28000
102,A226320,ภีร๗วับา,20210319,27650
103,A226320,ภีร๗วับา,20210318,28000
104,A226320,ภีร๗วับา,20210317,28150
105,A226320,ภีร๗วับา,20210316,27800
106,A226320,ภีร๗วับา,20210315,27200
107,A226320,ภีร๗วับา,20210312,27050
108,A226320,ภีร๗วับา,20210311,27000
109,A226320,ภีร๗วับา,20210310,27000
110,A226320,ภีร๗วับา,20210309,27550
111,A226320,ภีร๗วับา,20210308,27400
112,A226320,ภีร๗วับา,20210305,28400
113,A226320,ภีร๗วับา,20210304,28900
114,A226320,ภีร๗วับา,20210303,28400
115,A226320,ภีร๗วับา,20210302,27000
116,A226320,ภีร๗วับา,20210226,27300
117,A226320,ภีร๗วับา,20210225,27700
118,A226320,ภีร๗วับา,20210224,27250
119,A226320,ภีร๗วับา,20210223,28600
120,A226320,ภีร๗วับา,20210222,28600
121,A226320,ภีร๗วับา,20210219,29000
122,A226320,ภีร๗วับา,20210218,29300
123,A226320,ภีร๗วับา,20210217,28750
124,A226320,ภีร๗วับา,20210216,28650
125,A226320,ภีร๗วับา,20210215,29250
126,A226320,ภีร๗วับา,20210210,28950
127,A226320,ภีร๗วับา,20210209,28800
128,A226320,ภีร๗วับา,20210208,29450
129,A226320,ภีร๗วับา,20210205,29450
130,A226320,ภีร๗วับา,20210204,29800
131,A226320,ภีร๗วับา,20210203,28900
132,A226320,ภีร๗วับา,20210202,28450
133,A226320,ภีร๗วับา,20210201,28400
134,A226320,ภีร๗วับา,20210129,28300
135,A226320,ภีร๗วับา,20210128,30200
136,A226320,ภีร๗วับา,20210127,29750
137,A226320,ภีร๗วับา,20210126,28850
138,A226320,ภีร๗วับา,20210125,28900
139,A226320,ภีร๗วับา,20210122,28850
140,A226320,ภีร๗วับา,20210121,26700
141,A226320,ภีร๗วับา,20210120,26650
142,A226320,ภีร๗วับา,20210119,26450
143,A226320,ภีร๗วับา,20210118,25950
144,A226320,ภีร๗วับา,20210115,27050
145,A226320,ภีร๗วับา,20210114,27000
146,A226320,ภีร๗วับา,20210113,26400
147,A226320,ภีร๗วับา,20210112,25400
148,A226320,ภีร๗วับา,20210111,24600
149,A226320,ภีร๗วับา,20210108,25350
150,A226320,ภีร๗วับา,20210107,25800
151,A226320,ภีร๗วับา,20210106,25850
152,A226320,ภีร๗วับา,20210105,26000
153,A226320,ภีร๗วับา,20210104,25650
154,A226320,ภีร๗วับา,20201230,26050
155,A226320,ภีร๗วับา,20201229,25200
156,A226320,ภีร๗วับา,20201228,24450
157,A226320,ภีร๗วับา,20201224,25100
158,A226320,ภีร๗วับา,20201223,25100
159,A226320,ภีร๗วับา,20201222,25700
160,A226320,ภีร๗วับา,20201221,26200
161,A226320,ภีร๗วับา,20201218,26850
162,A226320,ภีร๗วับา,20201217,26700
163,A226320,ภีร๗วับา,20201216,27200
164,A226320,ภีร๗วับา,20201215,27300
165,A226320,ภีร๗วับา,20201214,27300
166,A226320,ภีร๗วับา,20201211,28050
167,A226320,ภีร๗วับา,20201210,28400
168,A226320,ภีร๗วับา,20201209,28400
169,A226320,ภีร๗วับา,20201208,27550
170,A226320,ภีร๗วับา,20201207,27650
171,A226320,ภีร๗วับา,20201204,28350
172,A226320,ภีร๗วับา,20201203,28600
173,A226320,ภีร๗วับา,20201202,28300
174,A226320,ภีร๗วับา,20201201,28000
175,A226320,ภีร๗วับา,20201130,27550
176,A226320,ภีร๗วับา,20201127,28150
177,A226320,ภีร๗วับา,20201126,29600
178,A226320,ภีร๗วับา,20201125,30850
179,A226320,ภีร๗วับา,20201124,31850
180,A226320,ภีร๗วับา,20201123,31750
181,A226320,ภีร๗วับา,20201120,31800
182,A226320,ภีร๗วับา,20201119,30100
183,A226320,ภีร๗วับา,20201118,31250
184,A226320,ภีร๗วับา,20201117,31800
185,A226320,ภีร๗วับา,20201116,31000
186,A226320,ภีร๗วับา,20201113,30550
187,A226320,ภีร๗วับา,20201112,31300
188,A226320,ภีร๗วับา,20201111,29900
189,A226320,ภีร๗วับา,20201110,31100
190,A226320,ภีร๗วับา,20201109,31450
191,A226320,ภีร๗วับา,20201106,31400
192,A226320,ภีร๗วับา,20201105,30300
193,A226320,ภีร๗วับา,20201104,30000
194,A226320,ภีร๗วับา,20201103,28400
195,A226320,ภีร๗วับา,20201102,28050
196,A226320,ภีร๗วับา,20201030,28250
197,A226320,ภีร๗วับา,20201029,29900
198,A226320,ภีร๗วับา,20201028,30500
199,A226320,ภีร๗วับา,20201027,30000
200,A226320,ภีร๗วับา,20201026,30350
201,A226320,ภีร๗วับา,20201023,29200
202,A226320,ภีร๗วับา,20201022,29000
203,A226320,ภีร๗วับา,20201021,29550
204,A226320,ภีร๗วับา,20201020,27950
205,A226320,ภีร๗วับา,20201019,28300
206,A226320,ภีร๗วับา,20201016,28050
207,A226320,ภีร๗วับา,20201015,27350
208,A226320,ภีร๗วับา,20201014,27750
209,A226320,ภีร๗วับา,20201013,29000
210,A226320,ภีร๗วับา,20201012,29800
211,A226320,ภีร๗วับา,20201008,27100
212,A226320,ภีร๗วับา,20201007,26400
213,A226320,ภีร๗วับา,20201006,26350
214,A226320,ภีร๗วับา,20201005,27550
215,A226320,ภีร๗วับา,20200929,27250
216,A226320,ภีร๗วับา,20200928,25350
217,A226320,ภีร๗วับา,20200925,23400
218,A226320,ภีร๗วับา,20200924,23750
219,A226320,ภีร๗วับา,20200923,24950
220,A226320,ภีร๗วับา,20200922,24600
221,A226320,ภีร๗วับา,20200921,26400
222,A226320,ภีร๗วับา,20200918,27500
223,A226320,ภีร๗วับา,20200917,28800
224,A226320,ภีร๗วับา,20200916,29950
225,A226320,ภีร๗วับา,20200915,30800
226,A226320,ภีร๗วับา,20200914,30200
227,A226320,ภีร๗วับา,20200911,30000
228,A226320,ภีร๗วับา,20200910,29650
229,A226320,ภีร๗วับา,20200909,29650
230,A226320,ภีร๗วับา,20200908,30750
231,A226320,ภีร๗วับา,20200907,31200
232,A226320,ภีร๗วับา,20200904,30350
233,A226320,ภีร๗วับา,20200903,30250
234,A226320,ภีร๗วับา,20200902,29500
235,A226320,ภีร๗วับา,20200901,29400
236,A226320,ภีร๗วับา,20200831,28300
237,A226320,ภีร๗วับา,20200828,28400
238,A226320,ภีร๗วับา,20200827,28050
239,A226320,ภีร๗วับา,20200826,29650
240,A226320,ภีร๗วับา,20200825,30000
241,A226320,ภีร๗วับา,20200824,30350
242,A226320,ภีร๗วับา,20200821,32650
243,A226320,ภีร๗วับา,20200820,35900
244,A226320,ภีร๗วับา,20200819,36350
245,A226320,ภีร๗วับา,20200818,29250
246,A226320,ภีร๗วับา,20200814,33600
247,A226320,ภีร๗วับา,20200813,29950
248,A226320,ภีร๗วับา,20200812,28100
249,A226320,ภีร๗วับา,20200811,27550
250,A226320,ภีร๗วับา,20200810,27250
251,A226320,ภีร๗วับา,20200807,27750
252,A226320,ภีร๗วับา,20200806,28550
253,A226320,ภีร๗วับา,20200805,28300
254,A226320,ภีร๗วับา,20200804,28450
255,A226320,ภีร๗วับา,20200803,25950
256,A226320,ภีร๗วับา,20200731,26100
257,A226320,ภีร๗วับา,20200730,22700
258,A226320,ภีร๗วับา,20200729,22050
259,A226320,ภีร๗วับา,20200728,22100
260,A226320,ภีร๗วับา,20200727,21950
261,A226320,ภีร๗วับา,20200724,21450
262,A226320,ภีร๗วับา,20200723,22400
263,A226320,ภีร๗วับา,20200722,22400
264,A226320,ภีร๗วับา,20200721,23100
265,A226320,ภีร๗วับา,20200720,22700
266,A226320,ภีร๗วับา,20200717,22550
267,A226320,ภีร๗วับา,20200716,23050
268,A226320,ภีร๗วับา,20200715,19650
269,A226320,ภีร๗วับา,20200714,20350
270,A226320,ภีร๗วับา,20200713,20850
271,A226320,ภีร๗วับา,20200710,21050
272,A226320,ภีร๗วับา,20200709,21300
273,A226320,ภีร๗วับา,20200708,20850
274,A226320,ภีร๗วับา,20200707,18850
275,A226320,ภีร๗วับา,20200706,19400
276,A226320,ภีร๗วับา,20200703,17900
277,A226320,ภีร๗วับา,20200702,14750
278,A226320,ภีร๗วับา,20200701,13050
279,A226320,ภีร๗วับา,20200630,15600
280,A226320,ภีร๗วับา,20200629,12000
281,A226320,ภีร๗วับา,20200626,12350
282,A226320,ภีร๗วับา,20200625,12300
283,A226320,ภีร๗วับา,20200624,12750
284,A226320,ภีร๗วับา,20200623,12600
285,A226320,ภีร๗วับา,20200622,12900
286,A226320,ภีร๗วับา,20200619,13250
287,A226320,ภีร๗วับา,20200618,13250
288,A226320,ภีร๗วับา,20200617,13350
289,A226320,ภีร๗วับา,20200616,13650
290,A226320,ภีร๗วับา,20200615,13150
291,A226320,ภีร๗วับา,20200612,13900
292,A226320,ภีร๗วับา,20200611,14350
293,A226320,ภีร๗วับา,20200610,14750
294,A226320,ภีร๗วับา,20200609,15150
295,A226320,ภีร๗วับา,20200608,15300
296,A226320,ภีร๗วับา,20200605,15200
297,A226320,ภีร๗วับา,20200604,14700
298,A226320,ภีร๗วับา,20200603,14550
299,A226320,ภีร๗วับา,20200602,14350
300,A226320,ภีร๗วับา,20200601,14400
301,A226320,ภีร๗วับา,20200529,14050
302,A226320,ภีร๗วับา,20200528,14550
303,A226320,ภีร๗วับา,20200527,14950
304,A226320,ภีร๗วับา,20200526,14950
305,A226320,ภีร๗วับา,20200525,14800
306,A226320,ภีร๗วับา,20200522,15250
307,A226320,ภีร๗วับา,20200521,16100
308,A226320,ภีร๗วับา,20200520,16000
309,A226320,ภีร๗วับา,20200519,15400
310,A226320,ภีร๗วับา,20200518,15150
311,A226320,ภีร๗วับา,20200515,15000
312,A226320,ภีร๗วับา,20200514,15050
313,A226320,ภีร๗วับา,20200513,15150
314,A226320,ภีร๗วับา,20200512,15350
315,A226320,ภีร๗วับา,20200511,15450
316,A226320,ภีร๗วับา,20200508,15450
317,A226320,ภีร๗วับา,20200507,15250
318,A226320,ภีร๗วับา,20200506,15250
319,A226320,ภีร๗วับา,20200504,15250
320,A226320,ภีร๗วับา,20200429,14900
321,A226320,ภีร๗วับา,20200428,14900
322,A226320,ภีร๗วับา,20200427,14600
323,A226320,ภีร๗วับา,20200424,14200
324,A226320,ภีร๗วับา,20200423,14800
325,A226320,ภีร๗วับา,20200422,14600
326,A226320,ภีร๗วับา,20200421,14650
327,A226320,ภีร๗วับา,20200420,15150
328,A226320,ภีร๗วับา,20200417,15250
329,A226320,ภีร๗วับา,20200416,14750
330,A226320,ภีร๗วับา,20200414,14550
331,A226320,ภีร๗วับา,20200413,14150
332,A226320,ภีร๗วับา,20200410,14100
333,A226320,ภีร๗วับา,20200409,14100
334,A226320,ภีร๗วับา,20200408,13900
335,A226320,ภีร๗วับา,20200407,12600
336,A226320,ภีร๗วับา,20200406,11750
337,A226320,ภีร๗วับา,20200403,10650
338,A226320,ภีร๗วับา,20200402,10700
339,A226320,ภีร๗วับา,20200401,10350
340,A226320,ภีร๗วับา,20200331,10700
341,A226320,ภีร๗วับา,20200330,10400
342,A226320,ภีร๗วับา,20200327,10500
343,A226320,ภีร๗วับา,20200326,10350
344,A226320,ภีร๗วับา,20200325,9530
345,A226320,ภีร๗วับา,20200324,8830
346,A226320,ภีร๗วับา,20200323,8240
347,A226320,ภีร๗วับา,20200320,8700
348,A226320,ภีร๗วับา,20200319,8150
349,A226320,ภีร๗วับา,20200318,10000
350,A226320,ภีร๗วับา,20200317,11600
351,A226320,ภีร๗วับา,20200316,11550
352,A226320,ภีร๗วับา,20200313,12450
353,A226320,ภีร๗วับา,20200312,13750
354,A226320,ภีร๗วับา,20200311,14850
355,A226320,ภีร๗วับา,20200310,15600
356,A226320,ภีร๗วับา,20200309,15550
357,A226320,ภีร๗วับา,20200306,15950
358,A226320,ภีร๗วับา,20200305,16250
359,A226320,ภีร๗วับา,20200304,15750
360,A226320,ภีร๗วับา,20200303,15300
361,A226320,ภีร๗วับา,20200302,15150
362,A226320,ภีร๗วับา,20200228,15050
363,A226320,ภีร๗วับา,20200227,16150
364,A226320,ภีร๗วับา,20200226,16600
