,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A011500,«—≥Û»≠º∫,20210812,14450
1,A011500,«—≥Û»≠º∫,20210811,14100
2,A011500,«—≥Û»≠º∫,20210810,14300
3,A011500,«—≥Û»≠º∫,20210809,14500
4,A011500,«—≥Û»≠º∫,20210806,14500
5,A011500,«—≥Û»≠º∫,20210805,14500
6,A011500,«—≥Û»≠º∫,20210804,14450
7,A011500,«—≥Û»≠º∫,20210803,14250
8,A011500,«—≥Û»≠º∫,20210802,14450
9,A011500,«—≥Û»≠º∫,20210730,14700
10,A011500,«—≥Û»≠º∫,20210729,15300
11,A011500,«—≥Û»≠º∫,20210728,15450
12,A011500,«—≥Û»≠º∫,20210727,15900
13,A011500,«—≥Û»≠º∫,20210726,15200
14,A011500,«—≥Û»≠º∫,20210723,15400
15,A011500,«—≥Û»≠º∫,20210722,15800
16,A011500,«—≥Û»≠º∫,20210721,15200
17,A011500,«—≥Û»≠º∫,20210720,15200
18,A011500,«—≥Û»≠º∫,20210719,15600
19,A011500,«—≥Û»≠º∫,20210716,15850
20,A011500,«—≥Û»≠º∫,20210715,15850
21,A011500,«—≥Û»≠º∫,20210714,15700
22,A011500,«—≥Û»≠º∫,20210713,15000
23,A011500,«—≥Û»≠º∫,20210712,14050
24,A011500,«—≥Û»≠º∫,20210709,14100
25,A011500,«—≥Û»≠º∫,20210708,14550
26,A011500,«—≥Û»≠º∫,20210707,14600
27,A011500,«—≥Û»≠º∫,20210706,14900
28,A011500,«—≥Û»≠º∫,20210705,14650
29,A011500,«—≥Û»≠º∫,20210702,14550
30,A011500,«—≥Û»≠º∫,20210701,14900
31,A011500,«—≥Û»≠º∫,20210630,14250
32,A011500,«—≥Û»≠º∫,20210629,14300
33,A011500,«—≥Û»≠º∫,20210628,14250
34,A011500,«—≥Û»≠º∫,20210625,14100
35,A011500,«—≥Û»≠º∫,20210624,14100
36,A011500,«—≥Û»≠º∫,20210623,14350
37,A011500,«—≥Û»≠º∫,20210622,14650
38,A011500,«—≥Û»≠º∫,20210621,14450
39,A011500,«—≥Û»≠º∫,20210618,14700
40,A011500,«—≥Û»≠º∫,20210617,14600
41,A011500,«—≥Û»≠º∫,20210616,14500
42,A011500,«—≥Û»≠º∫,20210615,14700
43,A011500,«—≥Û»≠º∫,20210614,14500
44,A011500,«—≥Û»≠º∫,20210611,14500
45,A011500,«—≥Û»≠º∫,20210610,14300
46,A011500,«—≥Û»≠º∫,20210609,14300
47,A011500,«—≥Û»≠º∫,20210608,14300
48,A011500,«—≥Û»≠º∫,20210607,14650
49,A011500,«—≥Û»≠º∫,20210604,14850
50,A011500,«—≥Û»≠º∫,20210603,14700
51,A011500,«—≥Û»≠º∫,20210602,14650
52,A011500,«—≥Û»≠º∫,20210601,14600
53,A011500,«—≥Û»≠º∫,20210531,14550
54,A011500,«—≥Û»≠º∫,20210528,14600
55,A011500,«—≥Û»≠º∫,20210527,14150
56,A011500,«—≥Û»≠º∫,20210526,14150
57,A011500,«—≥Û»≠º∫,20210525,14050
58,A011500,«—≥Û»≠º∫,20210524,14050
59,A011500,«—≥Û»≠º∫,20210521,14750
60,A011500,«—≥Û»≠º∫,20210520,14600
61,A011500,«—≥Û»≠º∫,20210518,14700
62,A011500,«—≥Û»≠º∫,20210517,14600
63,A011500,«—≥Û»≠º∫,20210514,14900
