,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A023810,¿Œ∆—,20210812,13300
1,A023810,¿Œ∆—,20210811,13300
2,A023810,¿Œ∆—,20210810,13400
3,A023810,¿Œ∆—,20210809,13800
4,A023810,¿Œ∆—,20210806,12850
5,A023810,¿Œ∆—,20210805,12900
6,A023810,¿Œ∆—,20210804,12900
7,A023810,¿Œ∆—,20210803,12750
8,A023810,¿Œ∆—,20210802,12850
9,A023810,¿Œ∆—,20210730,13000
10,A023810,¿Œ∆—,20210729,13350
11,A023810,¿Œ∆—,20210728,13250
12,A023810,¿Œ∆—,20210727,13500
13,A023810,¿Œ∆—,20210726,13100
14,A023810,¿Œ∆—,20210723,12800
15,A023810,¿Œ∆—,20210722,12850
16,A023810,¿Œ∆—,20210721,12850
17,A023810,¿Œ∆—,20210720,13100
18,A023810,¿Œ∆—,20210719,13350
19,A023810,¿Œ∆—,20210716,13600
20,A023810,¿Œ∆—,20210715,14300
21,A023810,¿Œ∆—,20210714,13900
22,A023810,¿Œ∆—,20210713,14200
23,A023810,¿Œ∆—,20210712,14350
24,A023810,¿Œ∆—,20210709,14350
25,A023810,¿Œ∆—,20210708,14400
26,A023810,¿Œ∆—,20210707,15200
27,A023810,¿Œ∆—,20210706,15150
28,A023810,¿Œ∆—,20210705,14950
29,A023810,¿Œ∆—,20210702,18850
30,A023810,¿Œ∆—,20210701,19250
31,A023810,¿Œ∆—,20210630,18350
32,A023810,¿Œ∆—,20210629,18750
33,A023810,¿Œ∆—,20210628,18850
34,A023810,¿Œ∆—,20210625,19600
35,A023810,¿Œ∆—,20210624,19700
36,A023810,¿Œ∆—,20210623,17400
37,A023810,¿Œ∆—,20210622,17350
38,A023810,¿Œ∆—,20210621,16750
39,A023810,¿Œ∆—,20210618,17450
40,A023810,¿Œ∆—,20210617,17400
41,A023810,¿Œ∆—,20210616,18200
42,A023810,¿Œ∆—,20210615,16000
43,A023810,¿Œ∆—,20210614,15000
44,A023810,¿Œ∆—,20210611,14600
45,A023810,¿Œ∆—,20210610,15300
46,A023810,¿Œ∆—,20210609,13950
47,A023810,¿Œ∆—,20210608,12500
48,A023810,¿Œ∆—,20210607,12550
49,A023810,¿Œ∆—,20210604,13050
50,A023810,¿Œ∆—,20210603,12550
51,A023810,¿Œ∆—,20210602,12200
52,A023810,¿Œ∆—,20210601,12050
53,A023810,¿Œ∆—,20210531,12200
54,A023810,¿Œ∆—,20210528,11550
55,A023810,¿Œ∆—,20210527,11500
56,A023810,¿Œ∆—,20210526,11700
57,A023810,¿Œ∆—,20210525,11850
58,A023810,¿Œ∆—,20210524,11400
59,A023810,¿Œ∆—,20210521,11800
60,A023810,¿Œ∆—,20210520,12000
61,A023810,¿Œ∆—,20210518,12700
62,A023810,¿Œ∆—,20210517,12900
63,A023810,¿Œ∆—,20210514,12400
64,A023810,¿Œ∆—,20210513,12400
65,A023810,¿Œ∆—,20210512,12350
66,A023810,¿Œ∆—,20210511,11900
67,A023810,¿Œ∆—,20210510,11450
68,A023810,¿Œ∆—,20210507,11400
69,A023810,¿Œ∆—,20210506,11350
70,A023810,¿Œ∆—,20210504,11200
71,A023810,¿Œ∆—,20210503,10700
72,A023810,¿Œ∆—,20210430,9980
73,A023810,¿Œ∆—,20210429,10200
74,A023810,¿Œ∆—,20210428,10250
75,A023810,¿Œ∆—,20210427,11000
76,A023810,¿Œ∆—,20210426,10850
77,A023810,¿Œ∆—,20210423,10550
78,A023810,¿Œ∆—,20210422,11150
79,A023810,¿Œ∆—,20210421,11050
80,A023810,¿Œ∆—,20210420,12000
81,A023810,¿Œ∆—,20210419,10300
82,A023810,¿Œ∆—,20210416,10800
83,A023810,¿Œ∆—,20210415,9330
84,A023810,¿Œ∆—,20210414,8970
85,A023810,¿Œ∆—,20210413,7990
86,A023810,¿Œ∆—,20210412,8190
87,A023810,¿Œ∆—,20210409,8730
88,A023810,¿Œ∆—,20210408,8800
89,A023810,¿Œ∆—,20210407,8230
90,A023810,¿Œ∆—,20210406,8210
91,A023810,¿Œ∆—,20210405,8090
92,A023810,¿Œ∆—,20210402,7210
93,A023810,¿Œ∆—,20210401,7000
94,A023810,¿Œ∆—,20210331,6890
95,A023810,¿Œ∆—,20210330,6890
96,A023810,¿Œ∆—,20210329,6700
97,A023810,¿Œ∆—,20210326,6790
98,A023810,¿Œ∆—,20210325,6840
99,A023810,¿Œ∆—,20210324,6900
100,A023810,¿Œ∆—,20210323,7030
101,A023810,¿Œ∆—,20210322,7030
102,A023810,¿Œ∆—,20210319,7130
103,A023810,¿Œ∆—,20210318,7090
104,A023810,¿Œ∆—,20210317,7050
105,A023810,¿Œ∆—,20210316,7220
106,A023810,¿Œ∆—,20210315,7170
107,A023810,¿Œ∆—,20210312,7240
108,A023810,¿Œ∆—,20210311,7010
109,A023810,¿Œ∆—,20210310,7000
110,A023810,¿Œ∆—,20210309,6960
111,A023810,¿Œ∆—,20210308,7050
112,A023810,¿Œ∆—,20210305,7340
113,A023810,¿Œ∆—,20210304,7430
