,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A139240,TIGER 200 √∂∞≠º“¿Á,20210812,10110
1,A139240,TIGER 200 √∂∞≠º“¿Á,20210811,10040
2,A139240,TIGER 200 √∂∞≠º“¿Á,20210810,9995
3,A139240,TIGER 200 √∂∞≠º“¿Á,20210809,10035
4,A139240,TIGER 200 √∂∞≠º“¿Á,20210806,10175
5,A139240,TIGER 200 √∂∞≠º“¿Á,20210805,10240
6,A139240,TIGER 200 √∂∞≠º“¿Á,20210804,10265
7,A139240,TIGER 200 √∂∞≠º“¿Á,20210803,10145
8,A139240,TIGER 200 √∂∞≠º“¿Á,20210802,10445
9,A139240,TIGER 200 √∂∞≠º“¿Á,20210730,10580
10,A139240,TIGER 200 √∂∞≠º“¿Á,20210729,10480
11,A139240,TIGER 200 √∂∞≠º“¿Á,20210728,10545
12,A139240,TIGER 200 √∂∞≠º“¿Á,20210727,10540
13,A139240,TIGER 200 √∂∞≠º“¿Á,20210726,10400
14,A139240,TIGER 200 √∂∞≠º“¿Á,20210723,10500
15,A139240,TIGER 200 √∂∞≠º“¿Á,20210722,10200
16,A139240,TIGER 200 √∂∞≠º“¿Á,20210721,9875
17,A139240,TIGER 200 √∂∞≠º“¿Á,20210720,9755
18,A139240,TIGER 200 √∂∞≠º“¿Á,20210719,9860
19,A139240,TIGER 200 √∂∞≠º“¿Á,20210716,10145
20,A139240,TIGER 200 √∂∞≠º“¿Á,20210715,10185
21,A139240,TIGER 200 √∂∞≠º“¿Á,20210714,10025
22,A139240,TIGER 200 √∂∞≠º“¿Á,20210713,9915
23,A139240,TIGER 200 √∂∞≠º“¿Á,20210712,9885
24,A139240,TIGER 200 √∂∞≠º“¿Á,20210709,9710
25,A139240,TIGER 200 √∂∞≠º“¿Á,20210708,9930
26,A139240,TIGER 200 √∂∞≠º“¿Á,20210707,9890
27,A139240,TIGER 200 √∂∞≠º“¿Á,20210706,9990
28,A139240,TIGER 200 √∂∞≠º“¿Á,20210705,10010
29,A139240,TIGER 200 √∂∞≠º“¿Á,20210702,10060
30,A139240,TIGER 200 √∂∞≠º“¿Á,20210701,10020
31,A139240,TIGER 200 √∂∞≠º“¿Á,20210630,10090
32,A139240,TIGER 200 √∂∞≠º“¿Á,20210629,10120
33,A139240,TIGER 200 √∂∞≠º“¿Á,20210628,10410
34,A139240,TIGER 200 √∂∞≠º“¿Á,20210625,10325
35,A139240,TIGER 200 √∂∞≠º“¿Á,20210624,10285
36,A139240,TIGER 200 √∂∞≠º“¿Á,20210623,9985
37,A139240,TIGER 200 √∂∞≠º“¿Á,20210622,10095
38,A139240,TIGER 200 √∂∞≠º“¿Á,20210621,9765
39,A139240,TIGER 200 √∂∞≠º“¿Á,20210618,10000
40,A139240,TIGER 200 √∂∞≠º“¿Á,20210617,10040
41,A139240,TIGER 200 √∂∞≠º“¿Á,20210616,10205
42,A139240,TIGER 200 √∂∞≠º“¿Á,20210615,10150
43,A139240,TIGER 200 √∂∞≠º“¿Á,20210614,10240
44,A139240,TIGER 200 √∂∞≠º“¿Á,20210611,10265
45,A139240,TIGER 200 √∂∞≠º“¿Á,20210610,9935
46,A139240,TIGER 200 √∂∞≠º“¿Á,20210609,9880
47,A139240,TIGER 200 √∂∞≠º“¿Á,20210608,10050
48,A139240,TIGER 200 √∂∞≠º“¿Á,20210607,10055
49,A139240,TIGER 200 √∂∞≠º“¿Á,20210604,10300
50,A139240,TIGER 200 √∂∞≠º“¿Á,20210603,10230
51,A139240,TIGER 200 √∂∞≠º“¿Á,20210602,10405
52,A139240,TIGER 200 √∂∞≠º“¿Á,20210601,10455
53,A139240,TIGER 200 √∂∞≠º“¿Á,20210531,10410
54,A139240,TIGER 200 √∂∞≠º“¿Á,20210528,10435
55,A139240,TIGER 200 √∂∞≠º“¿Á,20210527,10285
56,A139240,TIGER 200 √∂∞≠º“¿Á,20210526,10180
57,A139240,TIGER 200 √∂∞≠º“¿Á,20210525,10505
58,A139240,TIGER 200 √∂∞≠º“¿Á,20210524,10460
59,A139240,TIGER 200 √∂∞≠º“¿Á,20210521,10575
60,A139240,TIGER 200 √∂∞≠º“¿Á,20210520,10675
61,A139240,TIGER 200 √∂∞≠º“¿Á,20210518,11195
62,A139240,TIGER 200 √∂∞≠º“¿Á,20210517,10675
63,A139240,TIGER 200 √∂∞≠º“¿Á,20210514,10820
64,A139240,TIGER 200 √∂∞≠º“¿Á,20210513,11085
65,A139240,TIGER 200 √∂∞≠º“¿Á,20210512,11730
66,A139240,TIGER 200 √∂∞≠º“¿Á,20210511,11905
67,A139240,TIGER 200 √∂∞≠º“¿Á,20210510,11495
68,A139240,TIGER 200 √∂∞≠º“¿Á,20210507,11090
69,A139240,TIGER 200 √∂∞≠º“¿Á,20210506,10965
70,A139240,TIGER 200 √∂∞≠º“¿Á,20210504,10415
71,A139240,TIGER 200 √∂∞≠º“¿Á,20210503,10305
72,A139240,TIGER 200 √∂∞≠º“¿Á,20210430,10585
73,A139240,TIGER 200 √∂∞≠º“¿Á,20210429,11040
74,A139240,TIGER 200 √∂∞≠º“¿Á,20210428,10875
75,A139240,TIGER 200 √∂∞≠º“¿Á,20210427,10894
76,A139240,TIGER 200 √∂∞≠º“¿Á,20210426,10258
77,A139240,TIGER 200 √∂∞≠º“¿Á,20210423,10184
78,A139240,TIGER 200 √∂∞≠º“¿Á,20210422,9789
79,A139240,TIGER 200 √∂∞≠º“¿Á,20210421,9621
80,A139240,TIGER 200 √∂∞≠º“¿Á,20210420,9616
81,A139240,TIGER 200 √∂∞≠º“¿Á,20210419,9572
82,A139240,TIGER 200 √∂∞≠º“¿Á,20210416,9518
83,A139240,TIGER 200 √∂∞≠º“¿Á,20210415,9547
84,A139240,TIGER 200 √∂∞≠º“¿Á,20210414,9384
85,A139240,TIGER 200 √∂∞≠º“¿Á,20210413,9256
86,A139240,TIGER 200 √∂∞≠º“¿Á,20210412,9241
87,A139240,TIGER 200 √∂∞≠º“¿Á,20210409,9202
88,A139240,TIGER 200 √∂∞≠º“¿Á,20210408,9217
89,A139240,TIGER 200 √∂∞≠º“¿Á,20210407,9014
90,A139240,TIGER 200 √∂∞≠º“¿Á,20210406,8881
91,A139240,TIGER 200 √∂∞≠º“¿Á,20210405,8940
92,A139240,TIGER 200 √∂∞≠º“¿Á,20210402,8580
93,A139240,TIGER 200 √∂∞≠º“¿Á,20210401,8570
94,A139240,TIGER 200 √∂∞≠º“¿Á,20210331,8728
95,A139240,TIGER 200 √∂∞≠º“¿Á,20210330,8703
96,A139240,TIGER 200 √∂∞≠º“¿Á,20210329,8768
97,A139240,TIGER 200 √∂∞≠º“¿Á,20210326,8447
98,A139240,TIGER 200 √∂∞≠º“¿Á,20210325,8185
99,A139240,TIGER 200 √∂∞≠º“¿Á,20210324,8082
100,A139240,TIGER 200 √∂∞≠º“¿Á,20210323,8190
101,A139240,TIGER 200 √∂∞≠º“¿Á,20210322,8220
102,A139240,TIGER 200 √∂∞≠º“¿Á,20210319,8037
103,A139240,TIGER 200 √∂∞≠º“¿Á,20210318,8121
104,A139240,TIGER 200 √∂∞≠º“¿Á,20210317,8136
105,A139240,TIGER 200 √∂∞≠º“¿Á,20210316,8205
106,A139240,TIGER 200 √∂∞≠º“¿Á,20210315,8175
107,A139240,TIGER 200 √∂∞≠º“¿Á,20210312,8072
