,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,มพฐก
0,A180640,วัม๘ฤฎ,20210812,66400
1,A180640,วัม๘ฤฎ,20210811,66400
2,A180640,วัม๘ฤฎ,20210810,66900
3,A180640,วัม๘ฤฎ,20210809,66200
4,A180640,วัม๘ฤฎ,20210806,67000
5,A180640,วัม๘ฤฎ,20210805,66100
6,A180640,วัม๘ฤฎ,20210804,66400
7,A180640,วัม๘ฤฎ,20210803,64600
8,A180640,วัม๘ฤฎ,20210802,65000
9,A180640,วัม๘ฤฎ,20210730,65000
10,A180640,วัม๘ฤฎ,20210729,66900
11,A180640,วัม๘ฤฎ,20210728,67300
12,A180640,วัม๘ฤฎ,20210727,66800
13,A180640,วัม๘ฤฎ,20210726,66200
14,A180640,วัม๘ฤฎ,20210723,67000
15,A180640,วัม๘ฤฎ,20210722,66800
16,A180640,วัม๘ฤฎ,20210721,64700
17,A180640,วัม๘ฤฎ,20210720,64000
18,A180640,วัม๘ฤฎ,20210719,64900
19,A180640,วัม๘ฤฎ,20210716,65300
20,A180640,วัม๘ฤฎ,20210715,64800
21,A180640,วัม๘ฤฎ,20210714,64400
22,A180640,วัม๘ฤฎ,20210713,65400
23,A180640,วัม๘ฤฎ,20210712,65800
24,A180640,วัม๘ฤฎ,20210709,62200
25,A180640,วัม๘ฤฎ,20210708,64700
26,A180640,วัม๘ฤฎ,20210707,66300
27,A180640,วัม๘ฤฎ,20210706,68000
28,A180640,วัม๘ฤฎ,20210705,68100
29,A180640,วัม๘ฤฎ,20210702,65200
30,A180640,วัม๘ฤฎ,20210701,65600
31,A180640,วัม๘ฤฎ,20210630,66000
32,A180640,วัม๘ฤฎ,20210629,66200
33,A180640,วัม๘ฤฎ,20210628,66000
34,A180640,วัม๘ฤฎ,20210625,67900
35,A180640,วัม๘ฤฎ,20210624,66400
36,A180640,วัม๘ฤฎ,20210623,67700
37,A180640,วัม๘ฤฎ,20210622,68700
38,A180640,วัม๘ฤฎ,20210621,69000
39,A180640,วัม๘ฤฎ,20210618,69600
40,A180640,วัม๘ฤฎ,20210617,72400
41,A180640,วัม๘ฤฎ,20210616,72500
42,A180640,วัม๘ฤฎ,20210615,73800
43,A180640,วัม๘ฤฎ,20210614,74500
44,A180640,วัม๘ฤฎ,20210611,79000
45,A180640,วัม๘ฤฎ,20210610,79900
46,A180640,วัม๘ฤฎ,20210609,74900
47,A180640,วัม๘ฤฎ,20210608,72000
48,A180640,วัม๘ฤฎ,20210607,71500
49,A180640,วัม๘ฤฎ,20210604,71500
50,A180640,วัม๘ฤฎ,20210603,70200
51,A180640,วัม๘ฤฎ,20210602,70100
52,A180640,วัม๘ฤฎ,20210601,65600
53,A180640,วัม๘ฤฎ,20210531,66200
54,A180640,วัม๘ฤฎ,20210528,65700
55,A180640,วัม๘ฤฎ,20210527,68500
56,A180640,วัม๘ฤฎ,20210526,67100
57,A180640,วัม๘ฤฎ,20210525,67500
58,A180640,วัม๘ฤฎ,20210524,63700
59,A180640,วัม๘ฤฎ,20210521,64200
60,A180640,วัม๘ฤฎ,20210520,66000
61,A180640,วัม๘ฤฎ,20210518,65700
62,A180640,วัม๘ฤฎ,20210517,66000
63,A180640,วัม๘ฤฎ,20210514,59900
64,A180640,วัม๘ฤฎ,20210513,60000
65,A180640,วัม๘ฤฎ,20210512,59300
66,A180640,วัม๘ฤฎ,20210511,58600
67,A180640,วัม๘ฤฎ,20210510,55500
68,A180640,วัม๘ฤฎ,20210507,51300
69,A180640,วัม๘ฤฎ,20210506,51200
70,A180640,วัม๘ฤฎ,20210504,49900
71,A180640,วัม๘ฤฎ,20210503,50600
72,A180640,วัม๘ฤฎ,20210430,55500
73,A180640,วัม๘ฤฎ,20210429,55500
74,A180640,วัม๘ฤฎ,20210428,55700
75,A180640,วัม๘ฤฎ,20210427,55000
76,A180640,วัม๘ฤฎ,20210426,55700
77,A180640,วัม๘ฤฎ,20210423,54800
78,A180640,วัม๘ฤฎ,20210422,55000
79,A180640,วัม๘ฤฎ,20210421,55300
80,A180640,วัม๘ฤฎ,20210420,56400
81,A180640,วัม๘ฤฎ,20210419,54400
82,A180640,วัม๘ฤฎ,20210416,54700
83,A180640,วัม๘ฤฎ,20210415,54700
84,A180640,วัม๘ฤฎ,20210414,55000
85,A180640,วัม๘ฤฎ,20210413,55000
86,A180640,วัม๘ฤฎ,20210412,53500
87,A180640,วัม๘ฤฎ,20210409,53300
88,A180640,วัม๘ฤฎ,20210408,53700
89,A180640,วัม๘ฤฎ,20210407,51500
90,A180640,วัม๘ฤฎ,20210406,50600
91,A180640,วัม๘ฤฎ,20210405,52900
92,A180640,วัม๘ฤฎ,20210402,57400
93,A180640,วัม๘ฤฎ,20210401,57400
94,A180640,วัม๘ฤฎ,20210331,57400
95,A180640,วัม๘ฤฎ,20210330,57500
96,A180640,วัม๘ฤฎ,20210329,57500
97,A180640,วัม๘ฤฎ,20210326,58600
98,A180640,วัม๘ฤฎ,20210325,58200
99,A180640,วัม๘ฤฎ,20210324,58500
100,A180640,วัม๘ฤฎ,20210323,59000
101,A180640,วัม๘ฤฎ,20210322,58900
102,A180640,วัม๘ฤฎ,20210319,58600
103,A180640,วัม๘ฤฎ,20210318,59800
104,A180640,วัม๘ฤฎ,20210317,59500
105,A180640,วัม๘ฤฎ,20210316,60300
106,A180640,วัม๘ฤฎ,20210315,59100
107,A180640,วัม๘ฤฎ,20210312,59000
108,A180640,วัม๘ฤฎ,20210311,58300
109,A180640,วัม๘ฤฎ,20210310,57800
110,A180640,วัม๘ฤฎ,20210309,58400
111,A180640,วัม๘ฤฎ,20210308,58600
112,A180640,วัม๘ฤฎ,20210305,58500
113,A180640,วัม๘ฤฎ,20210304,60000
114,A180640,วัม๘ฤฎ,20210303,60700
115,A180640,วัม๘ฤฎ,20210302,59300
116,A180640,วัม๘ฤฎ,20210226,60600
117,A180640,วัม๘ฤฎ,20210225,61300
118,A180640,วัม๘ฤฎ,20210224,59900
119,A180640,วัม๘ฤฎ,20210223,58200
120,A180640,วัม๘ฤฎ,20210222,58600
121,A180640,วัม๘ฤฎ,20210219,57400
122,A180640,วัม๘ฤฎ,20210218,57000
123,A180640,วัม๘ฤฎ,20210217,58800
124,A180640,วัม๘ฤฎ,20210216,60300
125,A180640,วัม๘ฤฎ,20210215,60600
126,A180640,วัม๘ฤฎ,20210210,60500
127,A180640,วัม๘ฤฎ,20210209,60500
128,A180640,วัม๘ฤฎ,20210208,60800
129,A180640,วัม๘ฤฎ,20210205,61100
130,A180640,วัม๘ฤฎ,20210204,61100
131,A180640,วัม๘ฤฎ,20210203,62800
132,A180640,วัม๘ฤฎ,20210202,62800
133,A180640,วัม๘ฤฎ,20210201,61500
134,A180640,วัม๘ฤฎ,20210129,61000
135,A180640,วัม๘ฤฎ,20210128,62100
136,A180640,วัม๘ฤฎ,20210127,63200
137,A180640,วัม๘ฤฎ,20210126,63400
138,A180640,วัม๘ฤฎ,20210125,65000
139,A180640,วัม๘ฤฎ,20210122,64000
140,A180640,วัม๘ฤฎ,20210121,65000
141,A180640,วัม๘ฤฎ,20210120,65800
142,A180640,วัม๘ฤฎ,20210119,65200
143,A180640,วัม๘ฤฎ,20210118,64400
144,A180640,วัม๘ฤฎ,20210115,66400
145,A180640,วัม๘ฤฎ,20210114,67500
146,A180640,วัม๘ฤฎ,20210113,67600
147,A180640,วัม๘ฤฎ,20210112,68100
148,A180640,วัม๘ฤฎ,20210111,67700
149,A180640,วัม๘ฤฎ,20210108,65400
150,A180640,วัม๘ฤฎ,20210107,63600
151,A180640,วัม๘ฤฎ,20210106,63500
152,A180640,วัม๘ฤฎ,20210105,64400
153,A180640,วัม๘ฤฎ,20210104,62300
154,A180640,วัม๘ฤฎ,20201230,63100
155,A180640,วัม๘ฤฎ,20201229,60800
156,A180640,วัม๘ฤฎ,20201228,60000
157,A180640,วัม๘ฤฎ,20201224,60500
158,A180640,วัม๘ฤฎ,20201223,60200
159,A180640,วัม๘ฤฎ,20201222,60000
160,A180640,วัม๘ฤฎ,20201221,60600
161,A180640,วัม๘ฤฎ,20201218,60800
162,A180640,วัม๘ฤฎ,20201217,60900
163,A180640,วัม๘ฤฎ,20201216,60800
164,A180640,วัม๘ฤฎ,20201215,60300
165,A180640,วัม๘ฤฎ,20201214,63100
166,A180640,วัม๘ฤฎ,20201211,65800
167,A180640,วัม๘ฤฎ,20201210,65900
168,A180640,วัม๘ฤฎ,20201209,66800
169,A180640,วัม๘ฤฎ,20201208,66700
170,A180640,วัม๘ฤฎ,20201207,66900
171,A180640,วัม๘ฤฎ,20201204,68200
172,A180640,วัม๘ฤฎ,20201203,68000
173,A180640,วัม๘ฤฎ,20201202,68000
174,A180640,วัม๘ฤฎ,20201201,72800
175,A180640,วัม๘ฤฎ,20201130,75000
176,A180640,วัม๘ฤฎ,20201127,74700
177,A180640,วัม๘ฤฎ,20201126,74300
178,A180640,วัม๘ฤฎ,20201125,74400
179,A180640,วัม๘ฤฎ,20201124,76100
180,A180640,วัม๘ฤฎ,20201123,76100
181,A180640,วัม๘ฤฎ,20201120,73700
182,A180640,วัม๘ฤฎ,20201119,73700
183,A180640,วัม๘ฤฎ,20201118,74600
184,A180640,วัม๘ฤฎ,20201117,74900
185,A180640,วัม๘ฤฎ,20201116,82200
186,A180640,วัม๘ฤฎ,20201113,77800
187,A180640,วัม๘ฤฎ,20201112,84800
188,A180640,วัม๘ฤฎ,20201111,88200
189,A180640,วัม๘ฤฎ,20201110,90000
190,A180640,วัม๘ฤฎ,20201109,88500
191,A180640,วัม๘ฤฎ,20201106,84000
192,A180640,วัม๘ฤฎ,20201105,84800
193,A180640,วัม๘ฤฎ,20201104,81700
194,A180640,วัม๘ฤฎ,20201103,79800
195,A180640,วัม๘ฤฎ,20201102,79000
196,A180640,วัม๘ฤฎ,20201030,74700
197,A180640,วัม๘ฤฎ,20201029,76900
198,A180640,วัม๘ฤฎ,20201028,78800
199,A180640,วัม๘ฤฎ,20201027,78700
200,A180640,วัม๘ฤฎ,20201026,79100
201,A180640,วัม๘ฤฎ,20201023,80100
202,A180640,วัม๘ฤฎ,20201022,78500
203,A180640,วัม๘ฤฎ,20201021,78700
204,A180640,วัม๘ฤฎ,20201020,78200
205,A180640,วัม๘ฤฎ,20201019,78100
206,A180640,วัม๘ฤฎ,20201016,76100
207,A180640,วัม๘ฤฎ,20201015,74900
208,A180640,วัม๘ฤฎ,20201014,74800
209,A180640,วัม๘ฤฎ,20201013,75700
210,A180640,วัม๘ฤฎ,20201012,75700
211,A180640,วัม๘ฤฎ,20201008,72600
212,A180640,วัม๘ฤฎ,20201007,68300
213,A180640,วัม๘ฤฎ,20201006,68700
214,A180640,วัม๘ฤฎ,20201005,68600
215,A180640,วัม๘ฤฎ,20200929,68600
216,A180640,วัม๘ฤฎ,20200928,67600
217,A180640,วัม๘ฤฎ,20200925,67500
218,A180640,วัม๘ฤฎ,20200924,68000
219,A180640,วัม๘ฤฎ,20200923,71700
220,A180640,วัม๘ฤฎ,20200922,72800
221,A180640,วัม๘ฤฎ,20200921,76100
222,A180640,วัม๘ฤฎ,20200918,80100
223,A180640,วัม๘ฤฎ,20200917,77000
224,A180640,วัม๘ฤฎ,20200916,77600
225,A180640,วัม๘ฤฎ,20200915,77400
226,A180640,วัม๘ฤฎ,20200914,74600
227,A180640,วัม๘ฤฎ,20200911,72800
228,A180640,วัม๘ฤฎ,20200910,73400
229,A180640,วัม๘ฤฎ,20200909,73300
230,A180640,วัม๘ฤฎ,20200908,74500
231,A180640,วัม๘ฤฎ,20200907,74000
232,A180640,วัม๘ฤฎ,20200904,75300
233,A180640,วัม๘ฤฎ,20200903,76700
234,A180640,วัม๘ฤฎ,20200902,77300
235,A180640,วัม๘ฤฎ,20200901,75600
236,A180640,วัม๘ฤฎ,20200831,75900
237,A180640,วัม๘ฤฎ,20200828,72800
238,A180640,วัม๘ฤฎ,20200827,72100
239,A180640,วัม๘ฤฎ,20200826,75000
240,A180640,วัม๘ฤฎ,20200825,76300
241,A180640,วัม๘ฤฎ,20200824,74700
242,A180640,วัม๘ฤฎ,20200821,75000
243,A180640,วัม๘ฤฎ,20200820,75400
244,A180640,วัม๘ฤฎ,20200819,80400
245,A180640,วัม๘ฤฎ,20200818,80400
246,A180640,วัม๘ฤฎ,20200814,82700
247,A180640,วัม๘ฤฎ,20200813,83800
248,A180640,วัม๘ฤฎ,20200812,83000
249,A180640,วัม๘ฤฎ,20200811,82500
250,A180640,วัม๘ฤฎ,20200810,82300
251,A180640,วัม๘ฤฎ,20200807,83900
252,A180640,วัม๘ฤฎ,20200806,83500
253,A180640,วัม๘ฤฎ,20200805,81800
254,A180640,วัม๘ฤฎ,20200804,82600
255,A180640,วัม๘ฤฎ,20200803,81700
256,A180640,วัม๘ฤฎ,20200731,84000
257,A180640,วัม๘ฤฎ,20200730,84900
258,A180640,วัม๘ฤฎ,20200729,85700
259,A180640,วัม๘ฤฎ,20200728,87200
260,A180640,วัม๘ฤฎ,20200727,86500
261,A180640,วัม๘ฤฎ,20200724,87700
262,A180640,วัม๘ฤฎ,20200723,89100
263,A180640,วัม๘ฤฎ,20200722,93500
264,A180640,วัม๘ฤฎ,20200721,98400
265,A180640,วัม๘ฤฎ,20200720,93900
266,A180640,วัม๘ฤฎ,20200717,97000
267,A180640,วัม๘ฤฎ,20200716,97400
268,A180640,วัม๘ฤฎ,20200715,99000
269,A180640,วัม๘ฤฎ,20200714,97100
270,A180640,วัม๘ฤฎ,20200713,95300
271,A180640,วัม๘ฤฎ,20200710,90600
272,A180640,วัม๘ฤฎ,20200709,90200
273,A180640,วัม๘ฤฎ,20200708,89700
274,A180640,วัม๘ฤฎ,20200707,85400
275,A180640,วัม๘ฤฎ,20200706,86900
276,A180640,วัม๘ฤฎ,20200703,85500
277,A180640,วัม๘ฤฎ,20200702,86500
278,A180640,วัม๘ฤฎ,20200701,86500
279,A180640,วัม๘ฤฎ,20200630,80200
280,A180640,วัม๘ฤฎ,20200629,80600
281,A180640,วัม๘ฤฎ,20200626,83000
282,A180640,วัม๘ฤฎ,20200625,81700
283,A180640,วัม๘ฤฎ,20200624,84800
284,A180640,วัม๘ฤฎ,20200623,85100
285,A180640,วัม๘ฤฎ,20200622,84700
286,A180640,วัม๘ฤฎ,20200619,85400
287,A180640,วัม๘ฤฎ,20200618,86000
288,A180640,วัม๘ฤฎ,20200617,86300
289,A180640,วัม๘ฤฎ,20200616,88700
290,A180640,วัม๘ฤฎ,20200615,85100
291,A180640,วัม๘ฤฎ,20200612,91700
292,A180640,วัม๘ฤฎ,20200611,99000
293,A180640,วัม๘ฤฎ,20200610,93700
294,A180640,วัม๘ฤฎ,20200609,93000
295,A180640,วัม๘ฤฎ,20200608,94300
296,A180640,วัม๘ฤฎ,20200605,90700
297,A180640,วัม๘ฤฎ,20200604,90900
298,A180640,วัม๘ฤฎ,20200603,89500
299,A180640,วัม๘ฤฎ,20200602,89000
300,A180640,วัม๘ฤฎ,20200601,91100
301,A180640,วัม๘ฤฎ,20200529,86300
302,A180640,วัม๘ฤฎ,20200528,93300
303,A180640,วัม๘ฤฎ,20200527,89200
304,A180640,วัม๘ฤฎ,20200526,90000
305,A180640,วัม๘ฤฎ,20200525,78800
306,A180640,วัม๘ฤฎ,20200522,80400
307,A180640,วัม๘ฤฎ,20200521,79000
308,A180640,วัม๘ฤฎ,20200520,79000
309,A180640,วัม๘ฤฎ,20200519,77000
310,A180640,วัม๘ฤฎ,20200518,75000
311,A180640,วัม๘ฤฎ,20200515,76500
312,A180640,วัม๘ฤฎ,20200514,79100
313,A180640,วัม๘ฤฎ,20200513,79700
314,A180640,วัม๘ฤฎ,20200512,91500
315,A180640,วัม๘ฤฎ,20200511,92500
316,A180640,วัม๘ฤฎ,20200508,86800
317,A180640,วัม๘ฤฎ,20200507,86500
318,A180640,วัม๘ฤฎ,20200506,82900
319,A180640,วัม๘ฤฎ,20200504,82700
320,A180640,วัม๘ฤฎ,20200429,87000
321,A180640,วัม๘ฤฎ,20200428,88200
322,A180640,วัม๘ฤฎ,20200427,90500
323,A180640,วัม๘ฤฎ,20200424,93000
324,A180640,วัม๘ฤฎ,20200423,85200
325,A180640,วัม๘ฤฎ,20200422,83000
326,A180640,วัม๘ฤฎ,20200421,81500
327,A180640,วัม๘ฤฎ,20200420,81000
328,A180640,วัม๘ฤฎ,20200417,109500
329,A180640,วัม๘ฤฎ,20200416,85000
330,A180640,วัม๘ฤฎ,20200414,84300
331,A180640,วัม๘ฤฎ,20200413,84500
332,A180640,วัม๘ฤฎ,20200410,85500
333,A180640,วัม๘ฤฎ,20200409,83700
334,A180640,วัม๘ฤฎ,20200408,79700
335,A180640,วัม๘ฤฎ,20200407,86100
336,A180640,วัม๘ฤฎ,20200406,69900
337,A180640,วัม๘ฤฎ,20200403,68400
338,A180640,วัม๘ฤฎ,20200402,72400
339,A180640,วัม๘ฤฎ,20200401,81000
340,A180640,วัม๘ฤฎ,20200331,74300
341,A180640,วัม๘ฤฎ,20200330,74300
342,A180640,วัม๘ฤฎ,20200327,57200
343,A180640,วัม๘ฤฎ,20200326,44050
344,A180640,วัม๘ฤฎ,20200325,45300
345,A180640,วัม๘ฤฎ,20200324,42600
346,A180640,วัม๘ฤฎ,20200323,58300
347,A180640,วัม๘ฤฎ,20200320,53300
348,A180640,วัม๘ฤฎ,20200319,41050
349,A180640,วัม๘ฤฎ,20200318,42650
350,A180640,วัม๘ฤฎ,20200317,52300
351,A180640,วัม๘ฤฎ,20200316,58700
352,A180640,วัม๘ฤฎ,20200313,57500
353,A180640,วัม๘ฤฎ,20200312,60300
354,A180640,วัม๘ฤฎ,20200311,59100
355,A180640,วัม๘ฤฎ,20200310,64000
356,A180640,วัม๘ฤฎ,20200309,63400
357,A180640,วัม๘ฤฎ,20200306,70700
358,A180640,วัม๘ฤฎ,20200305,82700
359,A180640,วัม๘ฤฎ,20200304,84700
360,A180640,วัม๘ฤฎ,20200303,80800
361,A180640,วัม๘ฤฎ,20200302,67300
362,A180640,วัม๘ฤฎ,20200228,67200
363,A180640,วัม๘ฤฎ,20200227,65000
364,A180640,วัม๘ฤฎ,20200226,60000
