,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A005010,»ﬁΩ∫∆ø,20210812,13600
1,A005010,»ﬁΩ∫∆ø,20210811,13500
2,A005010,»ﬁΩ∫∆ø,20210810,13400
3,A005010,»ﬁΩ∫∆ø,20210809,13750
4,A005010,»ﬁΩ∫∆ø,20210806,14000
5,A005010,»ﬁΩ∫∆ø,20210805,13800
6,A005010,»ﬁΩ∫∆ø,20210804,13750
7,A005010,»ﬁΩ∫∆ø,20210803,13500
8,A005010,»ﬁΩ∫∆ø,20210802,14000
9,A005010,»ﬁΩ∫∆ø,20210730,14150
10,A005010,»ﬁΩ∫∆ø,20210729,14250
11,A005010,»ﬁΩ∫∆ø,20210728,13950
12,A005010,»ﬁΩ∫∆ø,20210727,14000
13,A005010,»ﬁΩ∫∆ø,20210726,13600
14,A005010,»ﬁΩ∫∆ø,20210723,13900
15,A005010,»ﬁΩ∫∆ø,20210722,13450
16,A005010,»ﬁΩ∫∆ø,20210721,13150
17,A005010,»ﬁΩ∫∆ø,20210720,13450
18,A005010,»ﬁΩ∫∆ø,20210719,13750
19,A005010,»ﬁΩ∫∆ø,20210716,14100
20,A005010,»ﬁΩ∫∆ø,20210715,13950
21,A005010,»ﬁΩ∫∆ø,20210714,14000
22,A005010,»ﬁΩ∫∆ø,20210713,14250
23,A005010,»ﬁΩ∫∆ø,20210712,14050
24,A005010,»ﬁΩ∫∆ø,20210709,13800
25,A005010,»ﬁΩ∫∆ø,20210708,14250
26,A005010,»ﬁΩ∫∆ø,20210707,14300
27,A005010,»ﬁΩ∫∆ø,20210706,14400
28,A005010,»ﬁΩ∫∆ø,20210705,14350
29,A005010,»ﬁΩ∫∆ø,20210702,14400
30,A005010,»ﬁΩ∫∆ø,20210701,14400
31,A005010,»ﬁΩ∫∆ø,20210630,14200
32,A005010,»ﬁΩ∫∆ø,20210629,14350
33,A005010,»ﬁΩ∫∆ø,20210628,14900
34,A005010,»ﬁΩ∫∆ø,20210625,14650
35,A005010,»ﬁΩ∫∆ø,20210624,14650
36,A005010,»ﬁΩ∫∆ø,20210623,14050
37,A005010,»ﬁΩ∫∆ø,20210622,14350
38,A005010,»ﬁΩ∫∆ø,20210621,13650
39,A005010,»ﬁΩ∫∆ø,20210618,14200
40,A005010,»ﬁΩ∫∆ø,20210617,14450
41,A005010,»ﬁΩ∫∆ø,20210616,14350
