,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A130480,«…«√≥›,20210812,625
1,A130480,«…«√≥›,20210811,625
2,A130480,«…«√≥›,20210810,708
3,A130480,«…«√≥›,20210809,545
4,A130480,«…«√≥›,20210806,755
5,A130480,«…«√≥›,20210805,755
6,A130480,«…«√≥›,20210804,755
7,A130480,«…«√≥›,20210803,732
8,A130480,«…«√≥›,20210802,732
9,A130480,«…«√≥›,20210730,732
10,A130480,«…«√≥›,20210729,733
11,A130480,«…«√≥›,20210728,565
12,A130480,«…«√≥›,20210727,561
13,A130480,«…«√≥›,20210726,561
14,A130480,«…«√≥›,20210723,432
15,A130480,«…«√≥›,20210722,616
16,A130480,«…«√≥›,20210721,615
17,A130480,«…«√≥›,20210720,615
18,A130480,«…«√≥›,20210719,612
19,A130480,«…«√≥›,20210716,612
20,A130480,«…«√≥›,20210715,700
21,A130480,«…«√≥›,20210714,700
22,A130480,«…«√≥›,20210713,539
23,A130480,«…«√≥›,20210712,415
24,A130480,«…«√≥›,20210709,534
25,A130480,«…«√≥›,20210708,535
26,A130480,«…«√≥›,20210707,412
27,A130480,«…«√≥›,20210706,505
28,A130480,«…«√≥›,20210705,598
29,A130480,«…«√≥›,20210702,600
30,A130480,«…«√≥›,20210701,600
31,A130480,«…«√≥›,20210630,588
32,A130480,«…«√≥›,20210629,453
33,A130480,«…«√≥›,20210628,394
34,A130480,«…«√≥›,20210625,560
35,A130480,«…«√≥›,20210624,561
36,A130480,«…«√≥›,20210623,560
37,A130480,«…«√≥›,20210622,560
38,A130480,«…«√≥›,20210621,496
39,A130480,«…«√≥›,20210618,496
40,A130480,«…«√≥›,20210617,332
41,A130480,«…«√≥›,20210616,451
42,A130480,«…«√≥›,20210615,592
43,A130480,«…«√≥›,20210614,592
44,A130480,«…«√≥›,20210611,592
45,A130480,«…«√≥›,20210610,592
46,A130480,«…«√≥›,20210609,595
47,A130480,«…«√≥›,20210608,502
48,A130480,«…«√≥›,20210607,502
49,A130480,«…«√≥›,20210604,480
50,A130480,«…«√≥›,20210603,498
51,A130480,«…«√≥›,20210602,396
52,A130480,«…«√≥›,20210601,561
53,A130480,«…«√≥›,20210531,510
54,A130480,«…«√≥›,20210528,540
55,A130480,«…«√≥›,20210527,560
56,A130480,«…«√≥›,20210526,600
57,A130480,«…«√≥›,20210525,600
58,A130480,«…«√≥›,20210524,550
59,A130480,«…«√≥›,20210521,550
60,A130480,«…«√≥›,20210520,569
61,A130480,«…«√≥›,20210518,570
62,A130480,«…«√≥›,20210517,550
63,A130480,«…«√≥›,20210514,504
64,A130480,«…«√≥›,20210513,509
65,A130480,«…«√≥›,20210512,400
66,A130480,«…«√≥›,20210511,370
67,A130480,«…«√≥›,20210510,401
68,A130480,«…«√≥›,20210507,407
69,A130480,«…«√≥›,20210506,600
70,A130480,«…«√≥›,20210504,490
71,A130480,«…«√≥›,20210503,589
72,A130480,«…«√≥›,20210430,505
73,A130480,«…«√≥›,20210429,390
74,A130480,«…«√≥›,20210428,300
75,A130480,«…«√≥›,20210427,382
76,A130480,«…«√≥›,20210426,300
77,A130480,«…«√≥›,20210423,360
78,A130480,«…«√≥›,20210422,343
79,A130480,«…«√≥›,20210421,352
80,A130480,«…«√≥›,20210420,287
81,A130480,«…«√≥›,20210419,221
82,A130480,«…«√≥›,20210416,288
83,A130480,«…«√≥›,20210415,221
84,A130480,«…«√≥›,20210414,302
