,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210812,10800
1,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210811,10850
2,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210810,10850
3,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210809,11000
4,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210806,11100
5,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210805,11300
6,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210804,11200
7,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210803,11050
8,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210802,11150
9,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210730,11300
10,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210729,11550
11,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210728,11450
12,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210727,11450
13,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210726,11450
14,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210723,11550
15,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210722,11550
16,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210721,11550
17,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210720,11700
18,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210719,11850
19,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210716,12000
20,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210715,12200
21,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210714,12250
22,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210713,12100
23,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210712,12000
24,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210709,12000
25,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210708,12350
26,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210707,12600
27,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210706,12750
28,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210705,12600
29,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210702,12600
30,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210701,12400
31,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210630,12550
32,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210629,12450
33,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210628,12500
34,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210625,12450
35,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210624,12400
36,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210623,12550
37,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210622,12700
38,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210621,12500
39,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210618,12850
40,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210617,13150
41,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210616,12850
42,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210615,12850
43,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210614,12500
44,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210611,12450
45,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210610,12450
46,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210609,12650
47,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210608,12850
48,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210607,12750
49,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210604,12950
50,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210603,13050
51,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210602,12950
52,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210601,12750
53,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210531,12800
54,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210528,12500
55,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210527,12300
56,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210526,12200
57,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210525,12200
58,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210524,12100
59,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210521,12500
60,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210520,12700
61,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210518,12900
62,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210517,12800
63,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210514,13100
64,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210513,13050
65,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210512,13500
66,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210511,13950
67,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210510,13450
68,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210507,13250
69,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210506,12550
70,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210504,12650
71,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210503,12700
72,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210430,13150
73,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210429,13050
74,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210428,13100
75,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210427,13700
76,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210426,14300
77,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210423,14500
78,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210422,14600
79,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210421,14950
80,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210420,14950
81,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210419,14950
82,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210416,14400
83,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210415,14150
84,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210414,14400
85,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210413,14050
86,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210412,14700
87,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210409,14700
88,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210408,14100
89,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210407,13850
90,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210406,13500
91,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210405,12900
92,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210402,12200
93,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210401,12400
94,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210331,12750
95,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210330,12500
96,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210329,12700
97,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210326,12650
98,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210325,12350
99,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210324,12100
100,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210323,12250
101,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210322,11700
102,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210319,11700
103,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210318,12100
104,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210317,12150
105,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210316,11950
106,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210315,11750
107,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210312,10800
108,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210311,10750
109,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210310,10250
110,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210309,10550
111,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210308,10750
112,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210305,10850
113,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210304,11000
114,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210303,11450
115,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210302,11250
116,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210226,11200
117,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210225,11100
118,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210224,10700
119,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210223,11500
120,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210222,12250
121,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210219,12400
122,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210218,12650
123,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210217,13050
124,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210216,13100
125,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210215,12900
126,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210210,13000
127,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210209,12600
128,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210208,12100
129,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210205,11950
130,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210204,12400
131,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210203,11950
132,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210202,11450
133,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210201,11600
134,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210129,10850
135,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210128,11600
136,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210127,12200
137,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210126,12800
138,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210125,12350
139,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210122,12700
140,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210121,13200
141,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210120,12400
142,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210119,12300
143,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210118,12350
144,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210115,12650
145,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210114,12750
146,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210113,12600
147,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210112,12650
148,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210111,13300
149,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210108,14950
150,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210107,16750
151,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210106,16250
152,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210105,15600
153,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210104,14550
154,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201230,14100
155,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201229,14100
156,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201228,13350
157,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201224,13550
158,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201223,14900
159,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201222,14800
160,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201221,17400
161,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201218,17050
162,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201217,13150
163,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201216,10150
164,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201215,7840
165,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201214,8080
166,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201211,8470
167,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201210,7760
168,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201209,7800
169,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201208,7590
170,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201207,7540
171,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201204,7900
172,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201203,8000
173,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201202,7410
174,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201201,7470
175,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201130,7360
176,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201127,7610
177,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201126,7790
178,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201125,7330
179,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201124,7480
180,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201123,7820
181,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201120,7920
182,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201119,8150
183,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201118,8650
184,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201117,6660
185,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201116,5130
186,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201113,5090
187,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201112,5140
188,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201111,5130
189,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201110,5130
190,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201109,5100
191,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201106,5100
192,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201105,4950
193,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201104,4900
194,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201103,4895
195,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201102,4895
196,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201030,4885
197,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201029,4910
198,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201028,4905
199,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201027,4880
200,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201026,4880
201,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201023,4910
202,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201022,4905
203,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201021,4905
204,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201020,4890
205,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201019,4910
206,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201016,4905
207,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201015,4905
208,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201014,4955
209,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201013,4985
210,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201012,4975
211,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201008,4960
212,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201007,4970
213,A000390,ªÔ»≠∆‰¿Œ∆Æ,20201006,4960
