,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210812,15015
1,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210811,15015
2,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210810,15120
3,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210809,15225
4,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210806,15305
5,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210805,15350
6,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210804,15380
7,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210803,15165
8,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210802,15105
9,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210730,15025
10,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210729,15200
11,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210728,15150
12,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210727,15160
13,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210726,15115
14,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210723,15230
15,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210722,15195
16,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210721,15030
17,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210720,15110
18,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210719,15140
19,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210716,15325
20,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210715,15365
21,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210714,15265
22,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210713,15295
23,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210712,15195
24,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210709,15055
25,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210708,15225
26,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210707,15420
27,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210706,15520
28,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210705,15425
29,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210702,15395
30,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210701,15400
31,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210630,15470
32,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210629,15410
