,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
140,A023160,еб╠╓,20210121,7430
141,A023160,еб╠╓,20210120,7230
142,A023160,еб╠╓,20210119,7230
143,A023160,еб╠╓,20210118,7100
144,A023160,еб╠╓,20210115,7440
145,A023160,еб╠╓,20210114,7660
146,A023160,еб╠╓,20210113,7710
147,A023160,еб╠╓,20210112,7640
148,A023160,еб╠╓,20210111,7400
149,A023160,еб╠╓,20210108,7670
150,A023160,еб╠╓,20210107,7700
151,A023160,еб╠╓,20210106,7580
152,A023160,еб╠╓,20210105,7780
153,A023160,еб╠╓,20210104,7930
154,A023160,еб╠╓,20201230,7660
155,A023160,еб╠╓,20201229,7090
156,A023160,еб╠╓,20201228,7030
157,A023160,еб╠╓,20201224,7050
158,A023160,еб╠╓,20201223,6860
159,A023160,еб╠╓,20201222,6830
160,A023160,еб╠╓,20201221,6990
161,A023160,еб╠╓,20201218,6900
162,A023160,еб╠╓,20201217,6780
163,A023160,еб╠╓,20201216,6740
164,A023160,еб╠╓,20201215,6650
165,A023160,еб╠╓,20201214,6720
166,A023160,еб╠╓,20201211,6780
167,A023160,еб╠╓,20201210,6680
168,A023160,еб╠╓,20201209,6650
169,A023160,еб╠╓,20201208,6610
170,A023160,еб╠╓,20201207,6650
171,A023160,еб╠╓,20201204,6800
172,A023160,еб╠╓,20201203,6860
173,A023160,еб╠╓,20201202,6750
174,A023160,еб╠╓,20201201,6770
175,A023160,еб╠╓,20201130,6810
176,A023160,еб╠╓,20201127,6890
177,A023160,еб╠╓,20201126,6880
178,A023160,еб╠╓,20201125,7000
179,A023160,еб╠╓,20201124,7000
180,A023160,еб╠╓,20201123,6970
181,A023160,еб╠╓,20201120,6810
182,A023160,еб╠╓,20201119,6810
183,A023160,еб╠╓,20201118,6950
184,A023160,еб╠╓,20201117,6630
185,A023160,еб╠╓,20201116,6700
186,A023160,еб╠╓,20201113,6510
187,A023160,еб╠╓,20201112,6510
188,A023160,еб╠╓,20201111,6450
189,A023160,еб╠╓,20201110,6500
190,A023160,еб╠╓,20201109,6350
191,A023160,еб╠╓,20201106,6170
192,A023160,еб╠╓,20201105,6240
193,A023160,еб╠╓,20201104,6110
194,A023160,еб╠╓,20201103,6130
195,A023160,еб╠╓,20201102,6050
196,A023160,еб╠╓,20201030,5920
197,A023160,еб╠╓,20201029,5980
198,A023160,еб╠╓,20201028,6150
199,A023160,еб╠╓,20201027,5980
200,A023160,еб╠╓,20201026,5990
201,A023160,еб╠╓,20201023,6070
202,A023160,еб╠╓,20201022,6150
203,A023160,еб╠╓,20201021,6270
204,A023160,еб╠╓,20201020,6170
205,A023160,еб╠╓,20201019,6250
206,A023160,еб╠╓,20201016,6160
207,A023160,еб╠╓,20201015,6240
208,A023160,еб╠╓,20201014,6320
209,A023160,еб╠╓,20201013,6440
210,A023160,еб╠╓,20201012,6520
211,A023160,еб╠╓,20201008,6520
212,A023160,еб╠╓,20201007,6460
213,A023160,еб╠╓,20201006,6400
214,A023160,еб╠╓,20201005,6420
215,A023160,еб╠╓,20200929,6350
216,A023160,еб╠╓,20200928,6300
217,A023160,еб╠╓,20200925,6330
218,A023160,еб╠╓,20200924,6430
219,A023160,еб╠╓,20200923,6680
220,A023160,еб╠╓,20200922,6580
221,A023160,еб╠╓,20200921,6710
222,A023160,еб╠╓,20200918,6810
223,A023160,еб╠╓,20200917,6810
224,A023160,еб╠╓,20200916,6890
225,A023160,еб╠╓,20200915,6940
226,A023160,еб╠╓,20200914,6970
227,A023160,еб╠╓,20200911,6950
228,A023160,еб╠╓,20200910,7000
229,A023160,еб╠╓,20200909,6810
230,A023160,еб╠╓,20200908,6920
231,A023160,еб╠╓,20200907,6970
232,A023160,еб╠╓,20200904,6660
233,A023160,еб╠╓,20200903,6760
234,A023160,еб╠╓,20200902,6750
235,A023160,еб╠╓,20200901,6720
236,A023160,еб╠╓,20200831,6660
237,A023160,еб╠╓,20200828,6680
238,A023160,еб╠╓,20200827,6660
239,A023160,еб╠╓,20200826,6820
240,A023160,еб╠╓,20200825,6820
241,A023160,еб╠╓,20200824,6710
242,A023160,еб╠╓,20200821,6650
243,A023160,еб╠╓,20200820,6540
244,A023160,еб╠╓,20200819,7080
245,A023160,еб╠╓,20200818,7000
246,A023160,еб╠╓,20200814,7300
247,A023160,еб╠╓,20200813,7350
248,A023160,еб╠╓,20200812,7340
249,A023160,еб╠╓,20200811,7450
250,A023160,еб╠╓,20200810,7380
251,A023160,еб╠╓,20200807,7440
252,A023160,еб╠╓,20200806,7580
253,A023160,еб╠╓,20200805,7450
254,A023160,еб╠╓,20200804,7410
255,A023160,еб╠╓,20200803,7400
256,A023160,еб╠╓,20200731,7430
257,A023160,еб╠╓,20200730,7520
258,A023160,еб╠╓,20200729,7430
259,A023160,еб╠╓,20200728,7440
260,A023160,еб╠╓,20200727,7390
261,A023160,еб╠╓,20200724,7480
262,A023160,еб╠╓,20200723,7460
263,A023160,еб╠╓,20200722,7690
264,A023160,еб╠╓,20200721,7660
265,A023160,еб╠╓,20200720,7260
266,A023160,еб╠╓,20200717,7330
267,A023160,еб╠╓,20200716,7420
268,A023160,еб╠╓,20200715,7440
269,A023160,еб╠╓,20200714,7200
270,A023160,еб╠╓,20200713,7230
271,A023160,еб╠╓,20200710,7110
272,A023160,еб╠╓,20200709,7280
273,A023160,еб╠╓,20200708,7220
274,A023160,еб╠╓,20200707,7240
275,A023160,еб╠╓,20200706,7320
276,A023160,еб╠╓,20200703,7310
277,A023160,еб╠╓,20200702,7330
278,A023160,еб╠╓,20200701,7210
279,A023160,еб╠╓,20200630,7310
280,A023160,еб╠╓,20200629,7150
281,A023160,еб╠╓,20200626,7360
282,A023160,еб╠╓,20200625,7220
283,A023160,еб╠╓,20200624,7560
284,A023160,еб╠╓,20200623,7650
285,A023160,еб╠╓,20200622,7640
286,A023160,еб╠╓,20200619,7780
287,A023160,еб╠╓,20200618,7870
288,A023160,еб╠╓,20200617,7920
289,A023160,еб╠╓,20200616,7930
290,A023160,еб╠╓,20200615,7510
291,A023160,еб╠╓,20200612,8150
292,A023160,еб╠╓,20200611,8510
293,A023160,еб╠╓,20200610,8840
294,A023160,еб╠╓,20200609,9080
295,A023160,еб╠╓,20200608,9170
296,A023160,еб╠╓,20200605,9070
297,A023160,еб╠╓,20200604,9020
298,A023160,еб╠╓,20200603,9450
299,A023160,еб╠╓,20200602,9050
300,A023160,еб╠╓,20200601,8780
301,A023160,еб╠╓,20200529,8530
302,A023160,еб╠╓,20200528,8560
303,A023160,еб╠╓,20200527,8250
304,A023160,еб╠╓,20200526,7690
305,A023160,еб╠╓,20200525,7370
306,A023160,еб╠╓,20200522,7350
307,A023160,еб╠╓,20200521,7360
308,A023160,еб╠╓,20200520,7200
309,A023160,еб╠╓,20200519,7250
310,A023160,еб╠╓,20200518,6870
311,A023160,еб╠╓,20200515,6870
312,A023160,еб╠╓,20200514,6880
313,A023160,еб╠╓,20200513,6990
314,A023160,еб╠╓,20200512,7090
315,A023160,еб╠╓,20200511,7270
316,A023160,еб╠╓,20200508,7340
317,A023160,еб╠╓,20200507,7090
318,A023160,еб╠╓,20200506,7130
319,A023160,еб╠╓,20200504,7050
320,A023160,еб╠╓,20200429,7200
321,A023160,еб╠╓,20200428,7200
322,A023160,еб╠╓,20200427,7060
323,A023160,еб╠╓,20200424,6860
324,A023160,еб╠╓,20200423,7040
325,A023160,еб╠╓,20200422,6870
326,A023160,еб╠╓,20200421,6960
327,A023160,еб╠╓,20200420,7110
328,A023160,еб╠╓,20200417,7110
329,A023160,еб╠╓,20200416,6840
330,A023160,еб╠╓,20200414,6890
331,A023160,еб╠╓,20200413,6780
332,A023160,еб╠╓,20200410,7100
333,A023160,еб╠╓,20200409,7110
334,A023160,еб╠╓,20200408,7080
335,A023160,еб╠╓,20200407,7150
336,A023160,еб╠╓,20200406,7220
337,A023160,еб╠╓,20200403,7010
338,A023160,еб╠╓,20200402,7200
339,A023160,еб╠╓,20200401,6440
340,A023160,еб╠╓,20200331,6520
341,A023160,еб╠╓,20200330,6360
342,A023160,еб╠╓,20200327,6440
343,A023160,еб╠╓,20200326,6710
344,A023160,еб╠╓,20200325,7060
345,A023160,еб╠╓,20200324,6560
346,A023160,еб╠╓,20200323,5930
347,A023160,еб╠╓,20200320,6780
348,A023160,еб╠╓,20200319,5670
349,A023160,еб╠╓,20200318,6720
350,A023160,еб╠╓,20200317,7070
351,A023160,еб╠╓,20200316,6990
352,A023160,еб╠╓,20200313,7200
353,A023160,еб╠╓,20200312,7850
354,A023160,еб╠╓,20200311,8250
355,A023160,еб╠╓,20200310,8360
356,A023160,еб╠╓,20200309,8080
357,A023160,еб╠╓,20200306,8980
358,A023160,еб╠╓,20200305,9220
359,A023160,еб╠╓,20200304,9230
360,A023160,еб╠╓,20200303,9070
361,A023160,еб╠╓,20200302,9210
362,A023160,еб╠╓,20200228,8790
363,A023160,еб╠╓,20200227,9110
364,A023160,еб╠╓,20200226,9120
