,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,¡æ∞°
0,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210812,12435
1,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210811,12450
2,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210810,12420
3,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210809,12435
4,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210806,12455
5,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210805,12495
6,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210804,12540
7,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210803,12385
8,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210802,12370
9,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210730,12265
10,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210729,12400
11,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210728,12020
12,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210727,12170
13,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210726,12390
14,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210723,12695
15,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210722,12730
16,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210721,12560
17,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210720,12575
18,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210719,12775
19,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210716,12935
20,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210715,12940
21,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210714,12790
22,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210713,12880
23,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210712,12755
24,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210709,12650
25,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210708,12755
26,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210707,12895
27,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210706,13005
28,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210705,13000
29,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210702,13040
30,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210701,13160
31,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210630,13150
32,A195980,ARIRANG Ω≈»Ô±πMSCI(«’º∫ H),20210629,13235
