,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A069080,À¥Á¨,20210812,28000
1,A069080,À¥Á¨,20210811,27800
2,A069080,À¥Á¨,20210810,28350
3,A069080,À¥Á¨,20210809,29250
4,A069080,À¥Á¨,20210806,28900
5,A069080,À¥Á¨,20210805,28700
6,A069080,À¥Á¨,20210804,28550
7,A069080,À¥Á¨,20210803,27600
8,A069080,À¥Á¨,20210802,29050
9,A069080,À¥Á¨,20210730,29100
10,A069080,À¥Á¨,20210729,29550
11,A069080,À¥Á¨,20210728,29600
12,A069080,À¥Á¨,20210727,30050
13,A069080,À¥Á¨,20210726,30450
14,A069080,À¥Á¨,20210723,30700
15,A069080,À¥Á¨,20210722,30200
16,A069080,À¥Á¨,20210721,29800
17,A069080,À¥Á¨,20210720,30000
18,A069080,À¥Á¨,20210719,30250
19,A069080,À¥Á¨,20210716,30800
20,A069080,À¥Á¨,20210715,30600
21,A069080,À¥Á¨,20210714,30500
22,A069080,À¥Á¨,20210713,30950
23,A069080,À¥Á¨,20210712,29700
24,A069080,À¥Á¨,20210709,29500
25,A069080,À¥Á¨,20210708,30250
26,A069080,À¥Á¨,20210707,30150
27,A069080,À¥Á¨,20210706,30500
28,A069080,À¥Á¨,20210705,30900
29,A069080,À¥Á¨,20210702,30450
30,A069080,À¥Á¨,20210701,30700
31,A069080,À¥Á¨,20210630,30950
32,A069080,À¥Á¨,20210629,30300
33,A069080,À¥Á¨,20210628,30450
34,A069080,À¥Á¨,20210625,29700
35,A069080,À¥Á¨,20210624,29550
36,A069080,À¥Á¨,20210623,29250
37,A069080,À¥Á¨,20210622,29250
38,A069080,À¥Á¨,20210621,31700
39,A069080,À¥Á¨,20210618,32450
40,A069080,À¥Á¨,20210617,32050
41,A069080,À¥Á¨,20210616,31950
42,A069080,À¥Á¨,20210615,32150
43,A069080,À¥Á¨,20210614,32350
44,A069080,À¥Á¨,20210611,32100
45,A069080,À¥Á¨,20210610,31500
46,A069080,À¥Á¨,20210609,31550
47,A069080,À¥Á¨,20210608,31800
48,A069080,À¥Á¨,20210607,32050
49,A069080,À¥Á¨,20210604,32100
50,A069080,À¥Á¨,20210603,32650
51,A069080,À¥Á¨,20210602,31450
52,A069080,À¥Á¨,20210601,32250
53,A069080,À¥Á¨,20210531,32100
54,A069080,À¥Á¨,20210528,32050
55,A069080,À¥Á¨,20210527,32450
56,A069080,À¥Á¨,20210526,32500
57,A069080,À¥Á¨,20210525,32050
58,A069080,À¥Á¨,20210524,32050
59,A069080,À¥Á¨,20210521,31950
60,A069080,À¥Á¨,20210520,31850
61,A069080,À¥Á¨,20210518,32850
62,A069080,À¥Á¨,20210517,30750
63,A069080,À¥Á¨,20210514,31700
64,A069080,À¥Á¨,20210513,31300
65,A069080,À¥Á¨,20210512,31800
66,A069080,À¥Á¨,20210511,32050
67,A069080,À¥Á¨,20210510,33400
68,A069080,À¥Á¨,20210507,32800
69,A069080,À¥Á¨,20210506,32300
70,A069080,À¥Á¨,20210504,33350
71,A069080,À¥Á¨,20210503,33550
72,A069080,À¥Á¨,20210430,34700
73,A069080,À¥Á¨,20210429,35350
74,A069080,À¥Á¨,20210428,35350
75,A069080,À¥Á¨,20210427,36350
76,A069080,À¥Á¨,20210426,37550
77,A069080,À¥Á¨,20210423,39250
78,A069080,À¥Á¨,20210422,39900
79,A069080,À¥Á¨,20210421,40850
80,A069080,À¥Á¨,20210420,40700
81,A069080,À¥Á¨,20210419,39450
82,A069080,À¥Á¨,20210416,39400
83,A069080,À¥Á¨,20210415,40000
84,A069080,À¥Á¨,20210414,40750
85,A069080,À¥Á¨,20210413,42250
86,A069080,À¥Á¨,20210412,44400
87,A069080,À¥Á¨,20210409,48400
88,A069080,À¥Á¨,20210408,39750
89,A069080,À¥Á¨,20210407,39000
90,A069080,À¥Á¨,20210406,38100
91,A069080,À¥Á¨,20210405,39000
92,A069080,À¥Á¨,20210402,40300
93,A069080,À¥Á¨,20210401,39950
94,A069080,À¥Á¨,20210331,41450
95,A069080,À¥Á¨,20210330,41450
96,A069080,À¥Á¨,20210329,42650
97,A069080,À¥Á¨,20210326,43000
98,A069080,À¥Á¨,20210325,43150
99,A069080,À¥Á¨,20210324,43350
100,A069080,À¥Á¨,20210323,41950
101,A069080,À¥Á¨,20210322,41200
102,A069080,À¥Á¨,20210319,35900
103,A069080,À¥Á¨,20210318,36050
104,A069080,À¥Á¨,20210317,36550
105,A069080,À¥Á¨,20210316,35700
106,A069080,À¥Á¨,20210315,35400
107,A069080,À¥Á¨,20210312,35300
108,A069080,À¥Á¨,20210311,35000
109,A069080,À¥Á¨,20210310,34650
110,A069080,À¥Á¨,20210309,34650
111,A069080,À¥Á¨,20210308,36050
112,A069080,À¥Á¨,20210305,38250
113,A069080,À¥Á¨,20210304,37350
114,A069080,À¥Á¨,20210303,35450
115,A069080,À¥Á¨,20210302,34700
116,A069080,À¥Á¨,20210226,36100
117,A069080,À¥Á¨,20210225,36300
118,A069080,À¥Á¨,20210224,35650
119,A069080,À¥Á¨,20210223,36750
120,A069080,À¥Á¨,20210222,37600
121,A069080,À¥Á¨,20210219,38600
122,A069080,À¥Á¨,20210218,38300
123,A069080,À¥Á¨,20210217,39000
124,A069080,À¥Á¨,20210216,38700
125,A069080,À¥Á¨,20210215,39200
126,A069080,À¥Á¨,20210210,39850
127,A069080,À¥Á¨,20210209,38650
128,A069080,À¥Á¨,20210208,38850
129,A069080,À¥Á¨,20210205,37700
130,A069080,À¥Á¨,20210204,37700
131,A069080,À¥Á¨,20210203,40250
132,A069080,À¥Á¨,20210202,37850
133,A069080,À¥Á¨,20210201,36600
134,A069080,À¥Á¨,20210129,35150
135,A069080,À¥Á¨,20210128,36750
136,A069080,À¥Á¨,20210127,38800
137,A069080,À¥Á¨,20210126,39300
138,A069080,À¥Á¨,20210125,42100
139,A069080,À¥Á¨,20210122,41350
140,A069080,À¥Á¨,20210121,38800
141,A069080,À¥Á¨,20210120,37400
142,A069080,À¥Á¨,20210119,37050
143,A069080,À¥Á¨,20210118,36250
144,A069080,À¥Á¨,20210115,37900
145,A069080,À¥Á¨,20210114,39350
146,A069080,À¥Á¨,20210113,39800
147,A069080,À¥Á¨,20210112,40850
148,A069080,À¥Á¨,20210111,39200
149,A069080,À¥Á¨,20210108,36700
150,A069080,À¥Á¨,20210107,36100
151,A069080,À¥Á¨,20210106,35900
152,A069080,À¥Á¨,20210105,37200
153,A069080,À¥Á¨,20210104,36050
154,A069080,À¥Á¨,20201230,34600
155,A069080,À¥Á¨,20201229,34250
156,A069080,À¥Á¨,20201228,33950
157,A069080,À¥Á¨,20201224,33800
158,A069080,À¥Á¨,20201223,33600
159,A069080,À¥Á¨,20201222,33700
160,A069080,À¥Á¨,20201221,34600
161,A069080,À¥Á¨,20201218,35500
162,A069080,À¥Á¨,20201217,36200
163,A069080,À¥Á¨,20201216,36300
164,A069080,À¥Á¨,20201215,34000
165,A069080,À¥Á¨,20201214,33800
166,A069080,À¥Á¨,20201211,34250
167,A069080,À¥Á¨,20201210,34500
168,A069080,À¥Á¨,20201209,34300
169,A069080,À¥Á¨,20201208,33950
170,A069080,À¥Á¨,20201207,34150
171,A069080,À¥Á¨,20201204,34950
172,A069080,À¥Á¨,20201203,35750
173,A069080,À¥Á¨,20201202,34500
174,A069080,À¥Á¨,20201201,35050
175,A069080,À¥Á¨,20201130,34000
176,A069080,À¥Á¨,20201127,34350
177,A069080,À¥Á¨,20201126,34550
178,A069080,À¥Á¨,20201125,33450
179,A069080,À¥Á¨,20201124,34950
180,A069080,À¥Á¨,20201123,36100
181,A069080,À¥Á¨,20201120,35900
182,A069080,À¥Á¨,20201119,35700
183,A069080,À¥Á¨,20201118,36250
184,A069080,À¥Á¨,20201117,35350
185,A069080,À¥Á¨,20201116,36450
186,A069080,À¥Á¨,20201113,37400
187,A069080,À¥Á¨,20201112,38000
188,A069080,À¥Á¨,20201111,37150
189,A069080,À¥Á¨,20201110,37150
190,A069080,À¥Á¨,20201109,36300
191,A069080,À¥Á¨,20201106,34000
192,A069080,À¥Á¨,20201105,34150
193,A069080,À¥Á¨,20201104,33600
194,A069080,À¥Á¨,20201103,33600
195,A069080,À¥Á¨,20201102,33900
196,A069080,À¥Á¨,20201030,31800
197,A069080,À¥Á¨,20201029,33200
198,A069080,À¥Á¨,20201028,34100
199,A069080,À¥Á¨,20201027,33200
200,A069080,À¥Á¨,20201026,32000
201,A069080,À¥Á¨,20201023,33200
202,A069080,À¥Á¨,20201022,33950
203,A069080,À¥Á¨,20201021,35200
204,A069080,À¥Á¨,20201020,34850
205,A069080,À¥Á¨,20201019,34100
206,A069080,À¥Á¨,20201016,33250
207,A069080,À¥Á¨,20201015,33950
208,A069080,À¥Á¨,20201014,35450
209,A069080,À¥Á¨,20201013,37000
210,A069080,À¥Á¨,20201012,37450
211,A069080,À¥Á¨,20201008,36350
212,A069080,À¥Á¨,20201007,37100
213,A069080,À¥Á¨,20201006,38500
214,A069080,À¥Á¨,20201005,36650
215,A069080,À¥Á¨,20200929,35400
216,A069080,À¥Á¨,20200928,34850
217,A069080,À¥Á¨,20200925,32000
218,A069080,À¥Á¨,20200924,32100
219,A069080,À¥Á¨,20200923,35100
220,A069080,À¥Á¨,20200922,34350
221,A069080,À¥Á¨,20200921,34600
222,A069080,À¥Á¨,20200918,36050
223,A069080,À¥Á¨,20200917,35750
224,A069080,À¥Á¨,20200916,36900
225,A069080,À¥Á¨,20200915,36950
226,A069080,À¥Á¨,20200914,37400
227,A069080,À¥Á¨,20200911,37950
228,A069080,À¥Á¨,20200910,37000
229,A069080,À¥Á¨,20200909,36750
