,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,Á¾°¡
0,A001340,¹é±¤»ê¾÷,20210812,6360
1,A001340,¹é±¤»ê¾÷,20210811,6370
2,A001340,¹é±¤»ê¾÷,20210810,6490
3,A001340,¹é±¤»ê¾÷,20210809,6700
4,A001340,¹é±¤»ê¾÷,20210806,6770
5,A001340,¹é±¤»ê¾÷,20210805,6780
6,A001340,¹é±¤»ê¾÷,20210804,6790
7,A001340,¹é±¤»ê¾÷,20210803,6780
8,A001340,¹é±¤»ê¾÷,20210802,6800
9,A001340,¹é±¤»ê¾÷,20210730,7000
10,A001340,¹é±¤»ê¾÷,20210729,7060
11,A001340,¹é±¤»ê¾÷,20210728,7060
12,A001340,¹é±¤»ê¾÷,20210727,7280
13,A001340,¹é±¤»ê¾÷,20210726,7020
14,A001340,¹é±¤»ê¾÷,20210723,7110
15,A001340,¹é±¤»ê¾÷,20210722,7180
16,A001340,¹é±¤»ê¾÷,20210721,7200
17,A001340,¹é±¤»ê¾÷,20210720,7240
18,A001340,¹é±¤»ê¾÷,20210719,7240
19,A001340,¹é±¤»ê¾÷,20210716,6840
20,A001340,¹é±¤»ê¾÷,20210715,6990
21,A001340,¹é±¤»ê¾÷,20210714,6710
22,A001340,¹é±¤»ê¾÷,20210713,6700
23,A001340,¹é±¤»ê¾÷,20210712,6660
24,A001340,¹é±¤»ê¾÷,20210709,6680
25,A001340,¹é±¤»ê¾÷,20210708,6700
26,A001340,¹é±¤»ê¾÷,20210707,6750
27,A001340,¹é±¤»ê¾÷,20210706,6770
28,A001340,¹é±¤»ê¾÷,20210705,6960
29,A001340,¹é±¤»ê¾÷,20210702,6980
30,A001340,¹é±¤»ê¾÷,20210701,6960
31,A001340,¹é±¤»ê¾÷,20210630,6670
32,A001340,¹é±¤»ê¾÷,20210629,6660
33,A001340,¹é±¤»ê¾÷,20210628,6460
34,A001340,¹é±¤»ê¾÷,20210625,6430
35,A001340,¹é±¤»ê¾÷,20210624,6580
36,A001340,¹é±¤»ê¾÷,20210623,6230
37,A001340,¹é±¤»ê¾÷,20210622,6270
38,A001340,¹é±¤»ê¾÷,20210621,6370
39,A001340,¹é±¤»ê¾÷,20210618,6560
40,A001340,¹é±¤»ê¾÷,20210617,6260
41,A001340,¹é±¤»ê¾÷,20210616,6210
42,A001340,¹é±¤»ê¾÷,20210615,6210
43,A001340,¹é±¤»ê¾÷,20210614,6480
44,A001340,¹é±¤»ê¾÷,20210611,6500
45,A001340,¹é±¤»ê¾÷,20210610,6280
